city,years,smartmeter_cut,smartmeter_cut_count,companies
BENNEBROEK,2016,75,2,stedin
BENNEBROEK,2016,85,5,stedin
BENNEBROEK,2016,95,15,stedin
BENNEBROEK,2017,5,37,stedin
BENNEBROEK,2017,15,32,stedin
BENNEBROEK,2017,25,14,stedin
BENNEBROEK,2017,35,6,stedin
BENNEBROEK,2017,45,1,stedin
BENNEBROEK,2017,55,1,stedin
BENNEBROEK,2017,65,4,stedin
BENNEBROEK,2017,75,2,stedin
BENNEBROEK,2017,85,5,stedin
BENNEBROEK,2017,95,15,stedin
BENNEBROEK,2018,5,33,stedin
BENNEBROEK,2018,15,32,stedin
BENNEBROEK,2018,25,15,stedin
BENNEBROEK,2018,35,8,stedin
BENNEBROEK,2018,45,1,stedin
BENNEBROEK,2018,55,1,stedin
BENNEBROEK,2018,65,5,stedin
BENNEBROEK,2018,75,1,stedin
BENNEBROEK,2018,85,5,stedin
BENNEBROEK,2018,95,16,stedin
BENNEBROEK,2019,5,26,stedin
BENNEBROEK,2019,15,32,stedin
BENNEBROEK,2019,25,16,stedin
BENNEBROEK,2019,35,12,stedin
BENNEBROEK,2019,45,3,stedin
BENNEBROEK,2019,55,1,stedin
BENNEBROEK,2019,65,4,stedin
BENNEBROEK,2019,75,2,stedin
BENNEBROEK,2019,85,4,stedin
BENNEBROEK,2019,95,17,stedin
BENNEKOM,2010,5,258,liander
BENNEKOM,2011,5,257,liander
BENNEKOM,2012,5,258,liander
BENNEKOM,2012,15,1,liander
BENNEKOM,2013,5,248,liander
BENNEKOM,2013,15,10,liander
BENNEKOM,2013,25,1,liander
BENNEKOM,2013,55,1,liander
BENNEKOM,2013,75,1,liander
BENNEKOM,2014,5,208,liander
BENNEKOM,2014,15,43,liander
BENNEKOM,2014,25,8,liander
BENNEKOM,2014,35,1,liander
BENNEKOM,2014,65,1,liander
BENNEKOM,2014,75,1,liander
BENNEKOM,2015,5,170,liander
BENNEKOM,2015,15,68,liander
BENNEKOM,2015,25,21,liander
BENNEKOM,2015,35,3,liander
BENNEKOM,2015,65,1,liander
BENNEKOM,2015,75,1,liander
BENNEKOM,2016,5,137,liander
BENNEKOM,2016,15,80,liander
BENNEKOM,2016,25,35,liander
BENNEKOM,2016,35,7,liander
BENNEKOM,2016,45,2,liander
BENNEKOM,2016,55,1,liander
BENNEKOM,2016,65,1,liander
BENNEKOM,2016,75,1,liander
BENNEKOM,2017,5,78,liander
BENNEKOM,2017,15,79,liander
BENNEKOM,2017,25,49,liander
BENNEKOM,2017,35,22,liander
BENNEKOM,2017,45,7,liander
BENNEKOM,2017,55,9,liander
BENNEKOM,2017,65,7,liander
BENNEKOM,2017,75,4,liander
BENNEKOM,2017,85,7,liander
BENNEKOM,2017,95,5,liander
BENNEKOM,2018,5,58,liander
BENNEKOM,2018,15,72,liander
BENNEKOM,2018,25,59,liander
BENNEKOM,2018,35,22,liander
BENNEKOM,2018,45,9,liander
BENNEKOM,2018,55,10,liander
BENNEKOM,2018,65,9,liander
BENNEKOM,2018,75,8,liander
BENNEKOM,2018,85,10,liander
BENNEKOM,2018,95,11,liander
BENNEKOM,2019,5,40,liander
BENNEKOM,2019,15,54,liander
BENNEKOM,2019,25,68,liander
BENNEKOM,2019,35,39,liander
BENNEKOM,2019,45,18,liander
BENNEKOM,2019,55,11,liander
BENNEKOM,2019,65,9,liander
BENNEKOM,2019,75,10,liander
BENNEKOM,2019,85,9,liander
BENNEKOM,2019,95,12,liander
BENNEVELD,2010,5,1,enexis
BENNEVELD,2011,5,1,enexis
BENNEVELD,2012,5,1,enexis
BENNEVELD,2013,5,1,enexis
BENNEVELD,2014,5,1,enexis
BENNEVELD,2015,15,1,enexis
BENNEVELD,2016,15,1,enexis
BENNEVELD,2017,25,1,enexis
BENNEVELD,2018,35,3,enexis
BENNEVELD,2018,45,1,enexis
BENNEVELD,2019,45,2,enexis
BENNEVELD,2019,55,2,enexis
BENNINGBROEK,2010,5,16,liander
BENNINGBROEK,2011,5,16,liander
BENNINGBROEK,2012,5,16,liander
BENNINGBROEK,2013,5,16,liander
BENNINGBROEK,2014,5,10,liander
BENNINGBROEK,2014,15,5,liander
BENNINGBROEK,2014,25,1,liander
BENNINGBROEK,2015,5,10,liander
BENNINGBROEK,2015,15,4,liander
BENNINGBROEK,2015,25,2,liander
BENNINGBROEK,2016,5,10,liander
BENNINGBROEK,2016,15,3,liander
BENNINGBROEK,2016,25,2,liander
BENNINGBROEK,2016,35,1,liander
BENNINGBROEK,2017,5,5,liander
BENNINGBROEK,2017,15,4,liander
BENNINGBROEK,2017,25,4,liander
BENNINGBROEK,2017,35,2,liander
BENNINGBROEK,2017,45,1,liander
BENNINGBROEK,2018,35,2,liander
BENNINGBROEK,2018,55,6,liander
BENNINGBROEK,2018,65,3,liander
BENNINGBROEK,2018,75,3,liander
BENNINGBROEK,2018,85,1,liander
BENNINGBROEK,2018,95,1,liander
BENNINGBROEK,2019,45,2,liander
BENNINGBROEK,2019,55,1,liander
BENNINGBROEK,2019,65,4,liander
BENNINGBROEK,2019,75,7,liander
BENNINGBROEK,2019,85,1,liander
BENNINGBROEK,2019,95,1,liander
BENSCHOP,2010,5,59,stedin
BENSCHOP,2010,85,1,stedin
BENSCHOP,2011,5,59,stedin
BENSCHOP,2011,75,1,stedin
BENSCHOP,2012,5,59,stedin
BENSCHOP,2012,75,1,stedin
BENSCHOP,2013,5,58,stedin
BENSCHOP,2013,75,1,stedin
BENSCHOP,2014,5,51,stedin
BENSCHOP,2014,15,4,stedin
BENSCHOP,2014,25,2,stedin
BENSCHOP,2014,45,1,stedin
BENSCHOP,2014,75,1,stedin
BENSCHOP,2015,5,45,stedin
BENSCHOP,2015,15,8,stedin
BENSCHOP,2015,25,2,stedin
BENSCHOP,2015,35,2,stedin
BENSCHOP,2015,45,1,stedin
BENSCHOP,2015,75,1,stedin
BENSCHOP,2016,5,39,stedin
BENSCHOP,2016,15,14,stedin
BENSCHOP,2016,25,2,stedin
BENSCHOP,2016,35,1,stedin
BENSCHOP,2016,45,1,stedin
BENSCHOP,2016,55,1,stedin
BENSCHOP,2016,65,1,stedin
BENSCHOP,2016,75,1,stedin
BENSCHOP,2016,95,2,stedin
BENSCHOP,2017,5,28,stedin
BENSCHOP,2017,15,23,stedin
BENSCHOP,2017,25,4,stedin
BENSCHOP,2017,35,1,stedin
BENSCHOP,2017,45,1,stedin
BENSCHOP,2017,55,1,stedin
BENSCHOP,2017,65,1,stedin
BENSCHOP,2017,75,1,stedin
BENSCHOP,2017,95,2,stedin
BENSCHOP,2018,5,18,stedin
BENSCHOP,2018,15,25,stedin
BENSCHOP,2018,25,11,stedin
BENSCHOP,2018,35,2,stedin
BENSCHOP,2018,45,1,stedin
BENSCHOP,2018,65,1,stedin
BENSCHOP,2018,75,1,stedin
BENSCHOP,2018,85,1,stedin
BENSCHOP,2018,95,3,stedin
BENSCHOP,2019,5,11,stedin
BENSCHOP,2019,15,29,stedin
BENSCHOP,2019,25,11,stedin
BENSCHOP,2019,35,4,stedin
BENSCHOP,2019,45,1,stedin
BENSCHOP,2019,55,1,stedin
BENSCHOP,2019,65,1,stedin
BENSCHOP,2019,75,1,stedin
BENSCHOP,2019,85,1,stedin
BENSCHOP,2019,95,3,stedin
BENTHUIZEN,2010,5,58,liander
BENTHUIZEN,2011,5,59,liander
BENTHUIZEN,2012,5,57,liander
BENTHUIZEN,2012,15,1,liander
BENTHUIZEN,2012,35,1,liander
BENTHUIZEN,2012,75,1,liander
BENTHUIZEN,2013,5,53,liander
BENTHUIZEN,2013,15,3,liander
BENTHUIZEN,2013,25,1,liander
BENTHUIZEN,2013,45,1,liander
BENTHUIZEN,2013,65,1,liander
BENTHUIZEN,2013,95,1,liander
BENTHUIZEN,2014,5,49,liander
BENTHUIZEN,2014,15,6,liander
BENTHUIZEN,2014,25,1,liander
BENTHUIZEN,2014,35,1,liander
BENTHUIZEN,2014,45,1,liander
BENTHUIZEN,2014,65,1,liander
BENTHUIZEN,2014,95,1,liander
BENTHUIZEN,2015,5,41,liander
BENTHUIZEN,2015,15,13,liander
BENTHUIZEN,2015,35,3,liander
BENTHUIZEN,2015,45,1,liander
BENTHUIZEN,2015,65,1,liander
BENTHUIZEN,2015,95,1,liander
BENTHUIZEN,2016,5,32,liander
BENTHUIZEN,2016,15,17,liander
BENTHUIZEN,2016,25,4,liander
BENTHUIZEN,2016,35,5,liander
BENTHUIZEN,2016,45,2,liander
BENTHUIZEN,2016,65,1,liander
BENTHUIZEN,2016,95,3,liander
BENTHUIZEN,2017,5,23,liander
BENTHUIZEN,2017,15,18,liander
BENTHUIZEN,2017,25,8,liander
BENTHUIZEN,2017,35,7,liander
BENTHUIZEN,2017,45,4,liander
BENTHUIZEN,2017,55,1,liander
BENTHUIZEN,2017,75,1,liander
BENTHUIZEN,2017,85,1,liander
BENTHUIZEN,2017,95,3,liander
BENTHUIZEN,2018,35,2,liander
BENTHUIZEN,2018,45,1,liander
BENTHUIZEN,2018,55,4,liander
BENTHUIZEN,2018,65,4,liander
BENTHUIZEN,2018,75,9,liander
BENTHUIZEN,2018,85,23,liander
BENTHUIZEN,2018,95,24,liander
BENTHUIZEN,2019,35,1,liander
BENTHUIZEN,2019,45,2,liander
BENTHUIZEN,2019,55,3,liander
BENTHUIZEN,2019,65,1,liander
BENTHUIZEN,2019,75,9,liander
BENTHUIZEN,2019,85,23,liander
BENTHUIZEN,2019,95,27,liander
BENTVELD,2010,5,23,stedin
BENTVELD,2011,5,23,stedin
BENTVELD,2012,5,23,stedin
BENTVELD,2013,5,23,stedin
BENTVELD,2014,5,23,stedin
BENTVELD,2015,5,20,stedin
BENTVELD,2015,15,2,stedin
BENTVELD,2015,25,1,stedin
BENTVELD,2016,5,17,stedin
BENTVELD,2016,15,5,stedin
BENTVELD,2016,25,1,stedin
BENTVELD,2017,5,16,stedin
BENTVELD,2017,15,7,stedin
BENTVELD,2017,35,1,stedin
BENTVELD,2018,5,15,stedin
BENTVELD,2018,15,5,stedin
BENTVELD,2018,25,3,stedin
BENTVELD,2018,45,1,stedin
BENTVELD,2019,5,10,stedin
BENTVELD,2019,15,9,stedin
BENTVELD,2019,25,3,stedin
BERG EN DAL,2010,5,43,liander
BERG EN DAL,2011,5,43,liander
BERG EN DAL,2012,5,43,liander
BERG EN DAL,2013,5,40,liander
BERG EN DAL,2013,15,2,liander
BERG EN DAL,2013,95,1,liander
BERG EN DAL,2014,5,33,liander
BERG EN DAL,2014,15,8,liander
BERG EN DAL,2014,25,1,liander
BERG EN DAL,2014,55,1,liander
BERG EN DAL,2014,95,1,liander
BERG EN DAL,2015,5,19,liander
BERG EN DAL,2015,15,16,liander
BERG EN DAL,2015,25,5,liander
BERG EN DAL,2015,35,2,liander
BERG EN DAL,2015,65,1,liander
BERG EN DAL,2015,95,1,liander
BERG EN DAL,2016,5,17,liander
BERG EN DAL,2016,15,17,liander
BERG EN DAL,2016,25,5,liander
BERG EN DAL,2016,35,3,liander
BERG EN DAL,2016,45,1,liander
BERG EN DAL,2016,65,1,liander
BERG EN DAL,2016,95,1,liander
BERG EN DAL,2017,5,13,liander
BERG EN DAL,2017,15,13,liander
BERG EN DAL,2017,25,6,liander
BERG EN DAL,2017,35,9,liander
BERG EN DAL,2017,55,2,liander
BERG EN DAL,2017,65,1,liander
BERG EN DAL,2017,95,1,liander
BERG EN DAL,2018,5,11,liander
BERG EN DAL,2018,15,10,liander
BERG EN DAL,2018,25,7,liander
BERG EN DAL,2018,35,7,liander
BERG EN DAL,2018,45,3,liander
BERG EN DAL,2018,55,2,liander
BERG EN DAL,2018,65,1,liander
BERG EN DAL,2018,85,1,liander
BERG EN DAL,2018,95,3,liander
BERG EN DAL,2019,35,1,liander
BERG EN DAL,2019,45,6,liander
BERG EN DAL,2019,55,11,liander
BERG EN DAL,2019,65,6,liander
BERG EN DAL,2019,75,7,liander
BERG EN DAL,2019,85,8,liander
BERG EN DAL,2019,95,6,liander
BERG EN TERBLIJT,2010,5,88,enexis
BERG EN TERBLIJT,2011,5,89,enexis
BERG EN TERBLIJT,2012,5,90,enexis
BERG EN TERBLIJT,2013,5,91,enexis
BERG EN TERBLIJT,2014,5,90,enexis
BERG EN TERBLIJT,2014,15,1,enexis
BERG EN TERBLIJT,2015,5,1,enexis
BERG EN TERBLIJT,2015,15,90,enexis
BERG EN TERBLIJT,2016,15,90,enexis
BERG EN TERBLIJT,2016,25,1,enexis
BERG EN TERBLIJT,2017,15,1,enexis
BERG EN TERBLIJT,2017,25,78,enexis
BERG EN TERBLIJT,2017,35,12,enexis
BERG EN TERBLIJT,2018,25,1,enexis
BERG EN TERBLIJT,2018,35,26,enexis
BERG EN TERBLIJT,2018,45,67,enexis
BERG EN TERBLIJT,2019,25,1,enexis
BERG EN TERBLIJT,2019,35,4,enexis
BERG EN TERBLIJT,2019,45,12,enexis
BERG EN TERBLIJT,2019,55,72,enexis
BERG EN TERBLIJT,2019,65,5,enexis
BERGAMBACHT,2010,5,105,stedin
BERGAMBACHT,2010,15,6,stedin
BERGAMBACHT,2010,25,1,stedin
BERGAMBACHT,2010,35,1,stedin
BERGAMBACHT,2010,45,1,stedin
BERGAMBACHT,2010,75,2,stedin
BERGAMBACHT,2010,95,3,stedin
BERGAMBACHT,2011,5,108,stedin
BERGAMBACHT,2011,15,6,stedin
BERGAMBACHT,2011,25,1,stedin
BERGAMBACHT,2011,35,1,stedin
BERGAMBACHT,2011,45,1,stedin
BERGAMBACHT,2011,75,2,stedin
BERGAMBACHT,2011,95,4,stedin
BERGAMBACHT,2012,5,109,stedin
BERGAMBACHT,2012,15,5,stedin
BERGAMBACHT,2012,25,2,stedin
BERGAMBACHT,2012,35,1,stedin
BERGAMBACHT,2012,45,1,stedin
BERGAMBACHT,2012,75,2,stedin
BERGAMBACHT,2012,95,4,stedin
BERGAMBACHT,2013,5,109,stedin
BERGAMBACHT,2013,15,9,stedin
BERGAMBACHT,2013,25,2,stedin
BERGAMBACHT,2013,35,1,stedin
BERGAMBACHT,2013,45,1,stedin
BERGAMBACHT,2013,75,2,stedin
BERGAMBACHT,2013,95,6,stedin
BERGAMBACHT,2014,5,89,stedin
BERGAMBACHT,2014,15,22,stedin
BERGAMBACHT,2014,25,5,stedin
BERGAMBACHT,2014,35,1,stedin
BERGAMBACHT,2014,45,1,stedin
BERGAMBACHT,2014,65,1,stedin
BERGAMBACHT,2014,75,2,stedin
BERGAMBACHT,2014,95,10,stedin
BERGAMBACHT,2015,5,67,stedin
BERGAMBACHT,2015,15,40,stedin
BERGAMBACHT,2015,25,7,stedin
BERGAMBACHT,2015,35,2,stedin
BERGAMBACHT,2015,45,3,stedin
BERGAMBACHT,2015,65,2,stedin
BERGAMBACHT,2015,75,2,stedin
BERGAMBACHT,2015,85,1,stedin
BERGAMBACHT,2015,95,10,stedin
BERGAMBACHT,2016,5,43,stedin
BERGAMBACHT,2016,15,44,stedin
BERGAMBACHT,2016,25,22,stedin
BERGAMBACHT,2016,35,6,stedin
BERGAMBACHT,2016,45,3,stedin
BERGAMBACHT,2016,55,1,stedin
BERGAMBACHT,2016,65,2,stedin
BERGAMBACHT,2016,75,1,stedin
BERGAMBACHT,2016,85,1,stedin
BERGAMBACHT,2016,95,12,stedin
BERGAMBACHT,2017,5,28,stedin
BERGAMBACHT,2017,15,46,stedin
BERGAMBACHT,2017,25,28,stedin
BERGAMBACHT,2017,35,8,stedin
BERGAMBACHT,2017,45,4,stedin
BERGAMBACHT,2017,55,5,stedin
BERGAMBACHT,2017,65,2,stedin
BERGAMBACHT,2017,75,1,stedin
BERGAMBACHT,2017,85,2,stedin
BERGAMBACHT,2017,95,13,stedin
BERGAMBACHT,2018,5,22,stedin
BERGAMBACHT,2018,15,37,stedin
BERGAMBACHT,2018,25,25,stedin
BERGAMBACHT,2018,35,19,stedin
BERGAMBACHT,2018,45,6,stedin
BERGAMBACHT,2018,55,5,stedin
BERGAMBACHT,2018,65,4,stedin
BERGAMBACHT,2018,75,2,stedin
BERGAMBACHT,2018,85,3,stedin
BERGAMBACHT,2018,95,15,stedin
BERGAMBACHT,2019,5,14,stedin
BERGAMBACHT,2019,15,26,stedin
BERGAMBACHT,2019,25,26,stedin
BERGAMBACHT,2019,35,20,stedin
BERGAMBACHT,2019,45,8,stedin
BERGAMBACHT,2019,55,4,stedin
BERGAMBACHT,2019,65,7,stedin
BERGAMBACHT,2019,75,5,stedin
BERGAMBACHT,2019,85,3,stedin
BERGAMBACHT,2019,95,18,stedin
BERGEIJK,2010,5,195,enexis
BERGEIJK,2011,5,201,enexis
BERGEIJK,2012,5,203,enexis
BERGEIJK,2013,5,203,enexis
BERGEIJK,2014,5,203,enexis
BERGEIJK,2014,15,2,enexis
BERGEIJK,2015,5,27,enexis
BERGEIJK,2015,15,179,enexis
BERGEIJK,2016,15,205,enexis
BERGEIJK,2016,25,1,enexis
BERGEIJK,2017,15,9,enexis
BERGEIJK,2017,25,161,enexis
BERGEIJK,2017,35,39,enexis
BERGEIJK,2018,25,18,enexis
BERGEIJK,2018,35,83,enexis
BERGEIJK,2018,45,119,enexis
BERGEIJK,2019,25,2,enexis
BERGEIJK,2019,35,23,enexis
BERGEIJK,2019,45,59,enexis
BERGEIJK,2019,55,124,enexis
BERGEIJK,2019,65,13,enexis
BERGEN AAN ZEE,2010,5,17,liander
BERGEN AAN ZEE,2011,5,17,liander
BERGEN AAN ZEE,2012,5,17,liander
BERGEN AAN ZEE,2013,5,15,liander
BERGEN AAN ZEE,2013,15,2,liander
BERGEN AAN ZEE,2014,5,14,liander
BERGEN AAN ZEE,2014,15,3,liander
BERGEN AAN ZEE,2015,5,13,liander
BERGEN AAN ZEE,2015,15,3,liander
BERGEN AAN ZEE,2015,25,1,liander
BERGEN AAN ZEE,2016,5,11,liander
BERGEN AAN ZEE,2016,15,5,liander
BERGEN AAN ZEE,2016,25,1,liander
BERGEN AAN ZEE,2017,5,9,liander
BERGEN AAN ZEE,2017,15,7,liander
BERGEN AAN ZEE,2017,25,1,liander
BERGEN AAN ZEE,2018,5,9,liander
BERGEN AAN ZEE,2018,15,3,liander
BERGEN AAN ZEE,2018,25,4,liander
BERGEN AAN ZEE,2018,35,1,liander
BERGEN AAN ZEE,2019,15,1,liander
BERGEN AAN ZEE,2019,25,1,liander
BERGEN AAN ZEE,2019,35,6,liander
BERGEN AAN ZEE,2019,45,1,liander
BERGEN AAN ZEE,2019,55,2,liander
BERGEN AAN ZEE,2019,65,3,liander
BERGEN AAN ZEE,2019,75,2,liander
BERGEN AAN ZEE,2019,85,1,liander
BERGEN L,2019,15,1,enexis
BERGEN L,2019,35,1,enexis
BERGEN L,2019,45,7,enexis
BERGEN L,2019,55,68,enexis
BERGEN L,2019,65,20,enexis
BERGEN LB,2010,5,101,enexis
BERGEN LB,2011,5,102,enexis
BERGEN LB,2012,5,103,enexis
BERGEN LB,2013,5,107,enexis
BERGEN LB,2014,5,107,enexis
BERGEN LB,2015,5,3,enexis
BERGEN LB,2015,15,106,enexis
BERGEN LB,2016,15,110,enexis
BERGEN LB,2017,15,1,enexis
BERGEN LB,2017,25,83,enexis
BERGEN LB,2017,35,26,enexis
BERGEN LB,2018,25,2,enexis
BERGEN LB,2018,35,21,enexis
BERGEN LB,2018,45,94,enexis
BERGEN LB,2019,25,1,enexis
BERGEN LB,2019,45,4,enexis
BERGEN LB,2019,55,14,enexis
BERGEN LB,2019,65,1,enexis
BERGEN NH,2010,5,296,liander
BERGEN NH,2011,5,296,liander
BERGEN NH,2012,5,297,liander
BERGEN NH,2013,5,288,liander
BERGEN NH,2013,15,10,liander
BERGEN NH,2014,5,254,liander
BERGEN NH,2014,15,36,liander
BERGEN NH,2014,25,6,liander
BERGEN NH,2014,35,1,liander
BERGEN NH,2014,65,1,liander
BERGEN NH,2015,5,216,liander
BERGEN NH,2015,15,60,liander
BERGEN NH,2015,25,19,liander
BERGEN NH,2015,35,1,liander
BERGEN NH,2015,45,2,liander
BERGEN NH,2015,65,1,liander
BERGEN NH,2016,5,162,liander
BERGEN NH,2016,15,89,liander
BERGEN NH,2016,25,35,liander
BERGEN NH,2016,35,8,liander
BERGEN NH,2016,45,4,liander
BERGEN NH,2016,65,1,liander
BERGEN NH,2017,5,83,liander
BERGEN NH,2017,15,115,liander
BERGEN NH,2017,25,70,liander
BERGEN NH,2017,35,16,liander
BERGEN NH,2017,45,10,liander
BERGEN NH,2017,55,4,liander
BERGEN NH,2017,65,2,liander
BERGEN NH,2018,5,62,liander
BERGEN NH,2018,15,98,liander
BERGEN NH,2018,25,81,liander
BERGEN NH,2018,35,31,liander
BERGEN NH,2018,45,16,liander
BERGEN NH,2018,55,8,liander
BERGEN NH,2018,65,3,liander
BERGEN NH,2018,95,1,liander
BERGEN NH,2019,5,2,liander
BERGEN NH,2019,25,7,liander
BERGEN NH,2019,35,6,liander
BERGEN NH,2019,45,23,liander
BERGEN NH,2019,55,45,liander
BERGEN NH,2019,65,60,liander
BERGEN NH,2019,75,77,liander
BERGEN NH,2019,85,60,liander
BERGEN NH,2019,95,20,liander
BERGEN OP ZOOM,2010,5,941,enexis
BERGEN OP ZOOM,2010,15,1,enexis
BERGEN OP ZOOM,2011,5,947,enexis
BERGEN OP ZOOM,2011,15,1,enexis
BERGEN OP ZOOM,2012,5,969,enexis
BERGEN OP ZOOM,2012,15,2,enexis
BERGEN OP ZOOM,2013,5,975,enexis
BERGEN OP ZOOM,2013,15,8,enexis
BERGEN OP ZOOM,2014,5,936,enexis
BERGEN OP ZOOM,2014,15,47,enexis
BERGEN OP ZOOM,2015,5,86,enexis
BERGEN OP ZOOM,2015,15,895,enexis
BERGEN OP ZOOM,2015,25,4,enexis
BERGEN OP ZOOM,2016,15,961,enexis
BERGEN OP ZOOM,2016,25,27,enexis
BERGEN OP ZOOM,2017,15,37,enexis
BERGEN OP ZOOM,2017,25,704,enexis
BERGEN OP ZOOM,2017,35,238,enexis
BERGEN OP ZOOM,2017,45,3,enexis
BERGEN OP ZOOM,2018,25,59,enexis
BERGEN OP ZOOM,2018,35,295,enexis
BERGEN OP ZOOM,2018,45,672,enexis
BERGEN OP ZOOM,2018,55,7,enexis
BERGEN OP ZOOM,2019,15,1,enexis
BERGEN OP ZOOM,2019,25,7,enexis
BERGEN OP ZOOM,2019,35,69,enexis
BERGEN OP ZOOM,2019,45,175,enexis
BERGEN OP ZOOM,2019,55,532,enexis
BERGEN OP ZOOM,2019,65,255,enexis
BERGHAREN,2010,5,33,liander
BERGHAREN,2011,5,33,liander
BERGHAREN,2012,5,33,liander
BERGHAREN,2013,5,33,liander
BERGHAREN,2013,15,1,liander
BERGHAREN,2014,5,28,liander
BERGHAREN,2014,15,5,liander
BERGHAREN,2014,35,1,liander
BERGHAREN,2015,5,21,liander
BERGHAREN,2015,15,11,liander
BERGHAREN,2015,25,1,liander
BERGHAREN,2015,35,1,liander
BERGHAREN,2016,5,17,liander
BERGHAREN,2016,15,9,liander
BERGHAREN,2016,25,7,liander
BERGHAREN,2016,35,1,liander
BERGHAREN,2017,5,8,liander
BERGHAREN,2017,15,12,liander
BERGHAREN,2017,25,7,liander
BERGHAREN,2017,35,6,liander
BERGHAREN,2017,45,1,liander
BERGHAREN,2018,5,5,liander
BERGHAREN,2018,15,11,liander
BERGHAREN,2018,25,8,liander
BERGHAREN,2018,35,7,liander
BERGHAREN,2018,45,3,liander
BERGHAREN,2019,5,2,liander
BERGHAREN,2019,15,10,liander
BERGHAREN,2019,25,8,liander
BERGHAREN,2019,35,7,liander
BERGHAREN,2019,45,7,liander
BERGHEM,2010,5,142,enexis
BERGHEM,2011,5,148,enexis
BERGHEM,2012,5,156,enexis
BERGHEM,2013,5,154,enexis
BERGHEM,2013,15,2,enexis
BERGHEM,2014,5,149,enexis
BERGHEM,2014,15,8,enexis
BERGHEM,2015,5,7,enexis
BERGHEM,2015,15,150,enexis
BERGHEM,2016,15,152,enexis
BERGHEM,2016,25,7,enexis
BERGHEM,2017,15,2,enexis
BERGHEM,2017,25,116,enexis
BERGHEM,2017,35,41,enexis
BERGHEM,2018,25,3,enexis
BERGHEM,2018,35,42,enexis
BERGHEM,2018,45,126,enexis
BERGHEM,2019,35,9,enexis
BERGHEM,2019,45,23,enexis
BERGHEM,2019,55,110,enexis
BERGHEM,2019,65,29,enexis
BERGSCHENHOEK,2010,5,210,stedin
BERGSCHENHOEK,2010,15,2,stedin
BERGSCHENHOEK,2010,45,1,stedin
BERGSCHENHOEK,2010,65,1,stedin
BERGSCHENHOEK,2010,85,2,stedin
BERGSCHENHOEK,2010,95,10,stedin
BERGSCHENHOEK,2011,5,211,stedin
BERGSCHENHOEK,2011,15,2,stedin
BERGSCHENHOEK,2011,45,1,stedin
BERGSCHENHOEK,2011,65,1,stedin
BERGSCHENHOEK,2011,85,2,stedin
BERGSCHENHOEK,2011,95,10,stedin
BERGSCHENHOEK,2012,5,211,stedin
BERGSCHENHOEK,2012,15,3,stedin
BERGSCHENHOEK,2012,45,1,stedin
BERGSCHENHOEK,2012,55,2,stedin
BERGSCHENHOEK,2012,75,1,stedin
BERGSCHENHOEK,2012,85,2,stedin
BERGSCHENHOEK,2012,95,12,stedin
BERGSCHENHOEK,2013,5,210,stedin
BERGSCHENHOEK,2013,15,3,stedin
BERGSCHENHOEK,2013,35,1,stedin
BERGSCHENHOEK,2013,45,1,stedin
BERGSCHENHOEK,2013,55,1,stedin
BERGSCHENHOEK,2013,75,2,stedin
BERGSCHENHOEK,2013,85,2,stedin
BERGSCHENHOEK,2013,95,13,stedin
BERGSCHENHOEK,2014,5,205,stedin
BERGSCHENHOEK,2014,15,7,stedin
BERGSCHENHOEK,2014,35,1,stedin
BERGSCHENHOEK,2014,45,2,stedin
BERGSCHENHOEK,2014,55,1,stedin
BERGSCHENHOEK,2014,65,2,stedin
BERGSCHENHOEK,2014,75,2,stedin
BERGSCHENHOEK,2014,85,2,stedin
BERGSCHENHOEK,2014,95,12,stedin
BERGSCHENHOEK,2015,5,169,stedin
BERGSCHENHOEK,2015,15,34,stedin
BERGSCHENHOEK,2015,25,9,stedin
BERGSCHENHOEK,2015,35,1,stedin
BERGSCHENHOEK,2015,45,2,stedin
BERGSCHENHOEK,2015,55,1,stedin
BERGSCHENHOEK,2015,65,2,stedin
BERGSCHENHOEK,2015,75,2,stedin
BERGSCHENHOEK,2015,85,3,stedin
BERGSCHENHOEK,2015,95,13,stedin
BERGSCHENHOEK,2016,5,119,stedin
BERGSCHENHOEK,2016,15,52,stedin
BERGSCHENHOEK,2016,25,24,stedin
BERGSCHENHOEK,2016,35,8,stedin
BERGSCHENHOEK,2016,45,3,stedin
BERGSCHENHOEK,2016,55,4,stedin
BERGSCHENHOEK,2016,65,3,stedin
BERGSCHENHOEK,2016,75,5,stedin
BERGSCHENHOEK,2016,85,5,stedin
BERGSCHENHOEK,2016,95,14,stedin
BERGSCHENHOEK,2017,5,61,stedin
BERGSCHENHOEK,2017,15,54,stedin
BERGSCHENHOEK,2017,25,41,stedin
BERGSCHENHOEK,2017,35,19,stedin
BERGSCHENHOEK,2017,45,21,stedin
BERGSCHENHOEK,2017,55,6,stedin
BERGSCHENHOEK,2017,65,4,stedin
BERGSCHENHOEK,2017,75,6,stedin
BERGSCHENHOEK,2017,85,8,stedin
BERGSCHENHOEK,2017,95,19,stedin
BERGSCHENHOEK,2018,5,4,stedin
BERGSCHENHOEK,2018,15,1,stedin
BERGSCHENHOEK,2018,25,4,stedin
BERGSCHENHOEK,2018,35,6,stedin
BERGSCHENHOEK,2018,45,7,stedin
BERGSCHENHOEK,2018,55,12,stedin
BERGSCHENHOEK,2018,65,20,stedin
BERGSCHENHOEK,2018,75,56,stedin
BERGSCHENHOEK,2018,85,68,stedin
