city,years,companies,latitude,longtitude,true_label
BOXMEER,2019,enexis,51.644,5.96082,3
REUVER,2010,enexis,51.2855,6.07637,5
REUVER,2011,enexis,51.2855,6.07637,5
REUVER,2012,enexis,51.2855,6.07637,5
REUVER,2013,enexis,51.2855,6.07637,5
REUVER,2014,enexis,51.2855,6.07637,4
REUVER,2015,enexis,51.2855,6.07637,4
REUVER,2016,enexis,51.2855,6.07637,3
REUVER,2017,enexis,51.2855,6.07637,3
REUVER,2018,enexis,51.2855,6.07637,1
REUVER,2019,enexis,51.2855,6.07637,1
MILL,2010,enexis,51.685,5.78357,5
MILL,2011,enexis,51.685,5.78357,5
MILL,2012,enexis,51.685,5.78357,5
MILL,2013,enexis,51.685,5.78357,5
MILL,2014,enexis,51.685,5.78357,5
MILL,2015,enexis,51.685,5.78357,5
MILL,2016,enexis,51.685,5.78357,4
MILL,2017,enexis,51.685,5.78357,4
MILL,2018,enexis,51.685,5.78357,3
MILL,2019,enexis,51.685,5.78357,3
HOOGKARSPEL,2010,liander,52.6924,5.1758,5
HOOGKARSPEL,2011,liander,52.6924,5.1758,5
HOOGKARSPEL,2012,liander,52.6924,5.1758,5
HOOGKARSPEL,2013,liander,52.6924,5.1758,5
HOOGKARSPEL,2014,liander,52.6924,5.1758,5
HOOGKARSPEL,2015,liander,52.6924,5.1758,5
HOOGKARSPEL,2016,liander,52.6924,5.1758,4
HOOGKARSPEL,2017,liander,52.6924,5.1758,4
HOOGKARSPEL,2018,liander,52.6924,5.1758,4
HOOGKARSPEL,2019,liander,52.6924,5.1758,2
BENEDEN-LEEUWEN,2010,liander,51.8781,5.51708,5
BENEDEN-LEEUWEN,2011,liander,51.8781,5.51708,5
BENEDEN-LEEUWEN,2012,liander,51.8781,5.51708,5
BENEDEN-LEEUWEN,2013,liander,51.8781,5.51708,5
BENEDEN-LEEUWEN,2014,liander,51.8781,5.51708,5
BENEDEN-LEEUWEN,2015,liander,51.8781,5.51708,4
BENEDEN-LEEUWEN,2016,liander,51.8781,5.51708,4
BENEDEN-LEEUWEN,2017,liander,51.8781,5.51708,3
BENEDEN-LEEUWEN,2018,liander,51.8781,5.51708,3
BENEDEN-LEEUWEN,2019,liander,51.8781,5.51708,3
GENDRINGEN,2010,liander,51.8734,6.37399,5
GENDRINGEN,2011,liander,51.8734,6.37399,5
GENDRINGEN,2012,liander,51.8734,6.37399,5
GENDRINGEN,2013,liander,51.8734,6.37399,5
GENDRINGEN,2014,liander,51.8734,6.37399,5
GENDRINGEN,2015,liander,51.8734,6.37399,5
GENDRINGEN,2016,liander,51.8734,6.37399,4
GENDRINGEN,2017,liander,51.8734,6.37399,4
GENDRINGEN,2018,liander,51.8734,6.37399,2
GENDRINGEN,2019,liander,51.8734,6.37399,2
JOURE,2010,liander,52.9668,5.79661,5
JOURE,2011,liander,52.9668,5.79661,5
JOURE,2012,liander,52.9668,5.79661,5
JOURE,2013,liander,52.9668,5.79661,5
JOURE,2014,liander,52.9668,5.79661,5
JOURE,2015,liander,52.9668,5.79661,5
JOURE,2016,liander,52.9668,5.79661,5
JOURE,2017,liander,52.9668,5.79661,4
JOURE,2018,liander,52.9668,5.79661,4
JOURE,2019,liander,52.9668,5.79661,3
DRUTEN,2010,liander,51.8943,5.6013,5
DRUTEN,2011,liander,51.8943,5.6013,5
DRUTEN,2012,liander,51.8943,5.6013,5
DRUTEN,2013,liander,51.8943,5.6013,5
DRUTEN,2014,liander,51.8943,5.6013,5
DRUTEN,2015,liander,51.8943,5.6013,5
DRUTEN,2016,liander,51.8943,5.6013,4
DRUTEN,2017,liander,51.8943,5.6013,4
DRUTEN,2018,liander,51.8943,5.6013,3
DRUTEN,2019,liander,51.8943,5.6013,1
SCHIEDAM,2010,stedin,51.9322,4.39268,5
SCHIEDAM,2011,stedin,51.9322,4.39268,5
SCHIEDAM,2012,stedin,51.9322,4.39268,5
SCHIEDAM,2013,stedin,51.9322,4.39268,5
SCHIEDAM,2014,stedin,51.9322,4.39268,5
SCHIEDAM,2015,stedin,51.9322,4.39268,5
SCHIEDAM,2016,stedin,51.9322,4.39268,5
SCHIEDAM,2017,stedin,51.9322,4.39268,4
SCHIEDAM,2018,stedin,51.9322,4.39268,3
SCHIEDAM,2019,stedin,51.9322,4.39268,3
SLIEDRECHT,2010,stedin,51.8276,4.7731,5
SLIEDRECHT,2011,stedin,51.8276,4.7731,5
SLIEDRECHT,2012,stedin,51.8276,4.7731,5
SLIEDRECHT,2013,stedin,51.8276,4.7731,5
SLIEDRECHT,2014,stedin,51.8276,4.7731,5
SLIEDRECHT,2015,stedin,51.8276,4.7731,4
SLIEDRECHT,2016,stedin,51.8276,4.7731,4
SLIEDRECHT,2017,stedin,51.8276,4.7731,3
SLIEDRECHT,2018,stedin,51.8276,4.7731,2
SLIEDRECHT,2019,stedin,51.8276,4.7731,1
HAZERSWOUDE-RIJNDIJK,2010,liander,52.1267,4.59337,5
HAZERSWOUDE-RIJNDIJK,2011,liander,52.1267,4.59337,5
HAZERSWOUDE-RIJNDIJK,2012,liander,52.1267,4.59337,5
HAZERSWOUDE-RIJNDIJK,2013,liander,52.1267,4.59337,5
HAZERSWOUDE-RIJNDIJK,2014,liander,52.1267,4.59337,5
HAZERSWOUDE-RIJNDIJK,2015,liander,52.1267,4.59337,4
HAZERSWOUDE-RIJNDIJK,2016,liander,52.1267,4.59337,4
HAZERSWOUDE-RIJNDIJK,2017,liander,52.1267,4.59337,4
HAZERSWOUDE-RIJNDIJK,2018,liander,52.1267,4.59337,1
HAZERSWOUDE-RIJNDIJK,2019,liander,52.1267,4.59337,1
BEVERWIJK,2010,liander,52.4913,4.65208,5
BEVERWIJK,2011,liander,52.4913,4.65208,5
BEVERWIJK,2012,liander,52.4913,4.65208,5
BEVERWIJK,2013,liander,52.4913,4.65208,5
BEVERWIJK,2014,liander,52.4913,4.65208,5
BEVERWIJK,2015,liander,52.4913,4.65208,5
BEVERWIJK,2016,liander,52.4913,4.65208,4
BEVERWIJK,2017,liander,52.4913,4.65208,4
BEVERWIJK,2018,liander,52.4913,4.65208,4
BEVERWIJK,2019,liander,52.4913,4.65208,3
SINT ANNAPAROCHIE,2010,liander,53.2764,5.65697,5
SINT ANNAPAROCHIE,2011,liander,53.2764,5.65697,5
SINT ANNAPAROCHIE,2012,liander,53.2764,5.65697,5
SINT ANNAPAROCHIE,2013,liander,53.2764,5.65697,5
SINT ANNAPAROCHIE,2014,liander,53.2764,5.65697,5
SINT ANNAPAROCHIE,2015,liander,53.2764,5.65697,5
SINT ANNAPAROCHIE,2016,liander,53.2764,5.65697,5
SINT ANNAPAROCHIE,2017,liander,53.2764,5.65697,4
SINT ANNAPAROCHIE,2018,liander,53.2764,5.65697,3
SINT ANNAPAROCHIE,2019,liander,53.2764,5.65697,2
ZUTPHEN,2010,liander,52.1404,6.20479,5
ZUTPHEN,2011,liander,52.1404,6.20479,5
ZUTPHEN,2012,liander,52.1404,6.20479,5
ZUTPHEN,2013,liander,52.1404,6.20479,5
ZUTPHEN,2014,liander,52.1404,6.20479,5
ZUTPHEN,2015,liander,52.1404,6.20479,5
ZUTPHEN,2016,liander,52.1404,6.20479,4
ZUTPHEN,2017,liander,52.1404,6.20479,4
ZUTPHEN,2018,liander,52.1404,6.20479,3
ZUTPHEN,2019,liander,52.1404,6.20479,1
VAALS,2010,enexis,50.7698,5.99486,5
VAALS,2011,enexis,50.7698,5.99486,5
VAALS,2012,enexis,50.7698,5.99486,5
VAALS,2013,enexis,50.7698,5.99486,5
VAALS,2014,enexis,50.7698,5.99486,5
VAALS,2015,enexis,50.7698,5.99486,4
VAALS,2016,enexis,50.7698,5.99486,4
VAALS,2017,enexis,50.7698,5.99486,4
VAALS,2018,enexis,50.7698,5.99486,1
VAALS,2019,enexis,50.7698,5.99486,1
BREDA,2010,enexis,51.5667,4.8,5
BREDA,2011,enexis,51.5667,4.8,5
BREDA,2012,enexis,51.5667,4.8,5
BREDA,2013,enexis,51.5667,4.8,5
BREDA,2014,enexis,51.5667,4.8,5
BREDA,2015,enexis,51.5667,4.8,3
BREDA,2016,enexis,51.5667,4.8,2
BREDA,2017,enexis,51.5667,4.8,1
BREDA,2018,enexis,51.5667,4.8,1
BREDA,2019,enexis,51.5667,4.8,1
ROELOFARENDSVEEN,2010,liander,52.2,4.63157,5
ROELOFARENDSVEEN,2011,liander,52.2,4.63157,5
ROELOFARENDSVEEN,2012,liander,52.2,4.63157,5
ROELOFARENDSVEEN,2013,liander,52.2,4.63157,5
ROELOFARENDSVEEN,2014,liander,52.2,4.63157,5
ROELOFARENDSVEEN,2015,liander,52.2,4.63157,4
ROELOFARENDSVEEN,2016,liander,52.2,4.63157,3
ROELOFARENDSVEEN,2017,liander,52.2,4.63157,3
ROELOFARENDSVEEN,2018,liander,52.2,4.63157,3
ROELOFARENDSVEEN,2019,liander,52.2,4.63157,1
CUIJK,2010,enexis,51.7281,5.88115,5
CUIJK,2011,enexis,51.7281,5.88115,5
CUIJK,2012,enexis,51.7281,5.88115,5
CUIJK,2013,enexis,51.7281,5.88115,5
CUIJK,2014,enexis,51.7281,5.88115,5
CUIJK,2015,enexis,51.7281,5.88115,5
CUIJK,2016,enexis,51.7281,5.88115,4
CUIJK,2017,enexis,51.7281,5.88115,2
CUIJK,2018,enexis,51.7281,5.88115,2
CUIJK,2019,enexis,51.7281,5.88115,2
ENKHUIZEN,2010,liander,52.7124,5.27996,5
ENKHUIZEN,2011,liander,52.7124,5.27996,5
ENKHUIZEN,2012,liander,52.7124,5.27996,5
ENKHUIZEN,2013,liander,52.7124,5.27996,5
ENKHUIZEN,2014,liander,52.7124,5.27996,5
ENKHUIZEN,2015,liander,52.7124,5.27996,5
ENKHUIZEN,2016,liander,52.7124,5.27996,4
ENKHUIZEN,2017,liander,52.7124,5.27996,4
ENKHUIZEN,2018,liander,52.7124,5.27996,4
ENKHUIZEN,2019,liander,52.7124,5.27996,1
ENSCHEDE,2010,enexis,52.2195,6.89124,5
ENSCHEDE,2011,enexis,52.2195,6.89124,5
ENSCHEDE,2012,enexis,52.2195,6.89124,5
ENSCHEDE,2013,enexis,52.2195,6.89124,5
ENSCHEDE,2014,enexis,52.2195,6.89124,4
ENSCHEDE,2015,enexis,52.2195,6.89124,3
ENSCHEDE,2016,enexis,52.2195,6.89124,2
ENSCHEDE,2017,enexis,52.2195,6.89124,2
ENSCHEDE,2018,enexis,52.2195,6.89124,2
ENSCHEDE,2019,enexis,52.2195,6.89124,2
BEMMEL,2010,liander,51.8901,5.89129,5
BEMMEL,2011,liander,51.8901,5.89129,5
BEMMEL,2012,liander,51.8901,5.89129,5
BEMMEL,2013,liander,51.8901,5.89129,5
BEMMEL,2014,liander,51.8901,5.89129,5
BEMMEL,2015,liander,51.8901,5.89129,5
BEMMEL,2016,liander,51.8901,5.89129,4
BEMMEL,2017,liander,51.8901,5.89129,4
BEMMEL,2018,liander,51.8901,5.89129,4
BEMMEL,2019,liander,51.8901,5.89129,3
OOSTERBEEK,2010,liander,51.9833,5.85,5
OOSTERBEEK,2011,liander,51.9833,5.85,5
OOSTERBEEK,2012,liander,51.9833,5.85,5
OOSTERBEEK,2013,liander,51.9833,5.85,5
OOSTERBEEK,2014,liander,51.9833,5.85,5
OOSTERBEEK,2015,liander,51.9833,5.85,5
OOSTERBEEK,2016,liander,51.9833,5.85,4
OOSTERBEEK,2017,liander,51.9833,5.85,4
OOSTERBEEK,2018,liander,51.9833,5.85,1
OOSTERBEEK,2019,liander,51.9833,5.85,1
KRIMPEN AAN DEN IJSSEL,2010,stedin,51.9072,4.57825,5
KRIMPEN AAN DEN IJSSEL,2011,stedin,51.9072,4.57825,5
KRIMPEN AAN DEN IJSSEL,2012,stedin,51.9072,4.57825,5
KRIMPEN AAN DEN IJSSEL,2013,stedin,51.9072,4.57825,5
KRIMPEN AAN DEN IJSSEL,2014,stedin,51.9072,4.57825,4
KRIMPEN AAN DEN IJSSEL,2015,stedin,51.9072,4.57825,4
KRIMPEN AAN DEN IJSSEL,2016,stedin,51.9072,4.57825,4
KRIMPEN AAN DEN IJSSEL,2017,stedin,51.9072,4.57825,3
KRIMPEN AAN DEN IJSSEL,2018,stedin,51.9072,4.57825,1
KRIMPEN AAN DEN IJSSEL,2019,stedin,51.9072,4.57825,1
DOETINCHEM,2010,liander,51.9667,6.3,5
DOETINCHEM,2011,liander,51.9667,6.3,5
DOETINCHEM,2012,liander,51.9667,6.3,5
DOETINCHEM,2013,liander,51.9667,6.3,5
DOETINCHEM,2014,liander,51.9667,6.3,5
DOETINCHEM,2015,liander,51.9667,6.3,5
DOETINCHEM,2016,liander,51.9667,6.3,5
DOETINCHEM,2017,liander,51.9667,6.3,2
DOETINCHEM,2018,liander,51.9667,6.3,1
DOETINCHEM,2019,liander,51.9667,6.3,1
OUDENBOSCH,2010,enexis,51.588,4.52947,5
OUDENBOSCH,2011,enexis,51.588,4.52947,5
OUDENBOSCH,2012,enexis,51.588,4.52947,5
OUDENBOSCH,2013,enexis,51.588,4.52947,5
OUDENBOSCH,2014,enexis,51.588,4.52947,5
OUDENBOSCH,2015,enexis,51.588,4.52947,4
OUDENBOSCH,2016,enexis,51.588,4.52947,3
OUDENBOSCH,2017,enexis,51.588,4.52947,3
OUDENBOSCH,2018,enexis,51.588,4.52947,3
OUDENBOSCH,2019,enexis,51.588,4.52947,1
BAARN,2010,stedin,52.2115,5.29222,5
BAARN,2011,stedin,52.2115,5.29222,5
BAARN,2012,stedin,52.2115,5.29222,5
BAARN,2013,stedin,52.2115,5.29222,5
BAARN,2014,stedin,52.2115,5.29222,5
BAARN,2015,liander,52.2115,5.29222,4
BAARN,2015,stedin,52.2115,5.29222,4
BAARN,2016,liander,52.2115,5.29222,4
BAARN,2016,stedin,52.2115,5.29222,4
BAARN,2017,liander,52.2115,5.29222,4
BAARN,2017,stedin,52.2115,5.29222,4
BAARN,2018,liander,52.2115,5.29222,3
BAARN,2018,stedin,52.2115,5.29222,3
BAARN,2019,liander,52.2115,5.29222,1
BAARN,2019,stedin,52.2115,5.29222,1
LEKKERKERK,2010,stedin,51.9001,4.68414,5
LEKKERKERK,2011,stedin,51.9001,4.68414,5
LEKKERKERK,2012,stedin,51.9001,4.68414,5
LEKKERKERK,2013,stedin,51.9001,4.68414,5
LEKKERKERK,2014,stedin,51.9001,4.68414,5
LEKKERKERK,2015,stedin,51.9001,4.68414,3
LEKKERKERK,2016,stedin,51.9001,4.68414,1
LEKKERKERK,2017,stedin,51.9001,4.68414,1
LEKKERKERK,2018,stedin,51.9001,4.68414,1
LEKKERKERK,2019,stedin,51.9001,4.68414,1
WAGENINGEN,2010,liander,51.9733,5.66756,5
WAGENINGEN,2011,liander,51.9733,5.66756,5
WAGENINGEN,2012,liander,51.9733,5.66756,5
WAGENINGEN,2013,liander,51.9733,5.66756,5
WAGENINGEN,2014,liander,51.9733,5.66756,5
WAGENINGEN,2015,liander,51.9733,5.66756,4
WAGENINGEN,2016,liander,51.9733,5.66756,3
WAGENINGEN,2017,liander,51.9733,5.66756,3
WAGENINGEN,2018,liander,51.9733,5.66756,3
WAGENINGEN,2019,liander,51.9733,5.66756,3
VENLO,2010,enexis,51.3708,6.1751,5
VENLO,2011,enexis,51.3708,6.1751,5
VENLO,2012,enexis,51.3708,6.1751,5
VENLO,2013,enexis,51.3708,6.1751,4
VENLO,2014,enexis,51.3708,6.1751,3
VENLO,2015,enexis,51.3708,6.1751,3
VENLO,2016,enexis,51.3708,6.1751,3
VENLO,2017,enexis,51.3708,6.1751,1
VENLO,2018,enexis,51.3708,6.1751,1
VENLO,2019,enexis,51.3708,6.1751,1
GEMERT,2010,enexis,51.5568,5.67957,5
GEMERT,2011,enexis,51.5568,5.67957,5
GEMERT,2012,enexis,51.5568,5.67957,5
GEMERT,2013,enexis,51.5568,5.67957,5
GEMERT,2014,enexis,51.5568,5.67957,5
GEMERT,2015,enexis,51.5568,5.67957,5
GEMERT,2016,enexis,51.5568,5.67957,4
GEMERT,2017,enexis,51.5568,5.67957,4
GEMERT,2018,enexis,51.5568,5.67957,3
GEMERT,2019,enexis,51.5568,5.67957,3
RAAMSDONKSVEER,2010,enexis,51.6993,4.87916,5
RAAMSDONKSVEER,2011,enexis,51.6993,4.87916,5
RAAMSDONKSVEER,2012,enexis,51.6993,4.87916,5
RAAMSDONKSVEER,2013,enexis,51.6993,4.87916,5
RAAMSDONKSVEER,2014,enexis,51.6993,4.87916,5
RAAMSDONKSVEER,2015,enexis,51.6993,4.87916,4
RAAMSDONKSVEER,2016,enexis,51.6993,4.87916,4
RAAMSDONKSVEER,2017,enexis,51.6993,4.87916,4
RAAMSDONKSVEER,2018,enexis,51.6993,4.87916,3
RAAMSDONKSVEER,2019,enexis,51.6993,4.87916,3
HEERHUGOWAARD,2010,liander,52.664,4.82729,5
HEERHUGOWAARD,2011,liander,52.664,4.82729,5
HEERHUGOWAARD,2012,liander,52.664,4.82729,5
HEERHUGOWAARD,2013,liander,52.664,4.82729,5
HEERHUGOWAARD,2014,liander,52.664,4.82729,5
HEERHUGOWAARD,2015,liander,52.664,4.82729,5
HEERHUGOWAARD,2016,liander,52.664,4.82729,4
HEERHUGOWAARD,2017,liander,52.664,4.82729,2
HEERHUGOWAARD,2018,liander,52.664,4.82729,1
HEERHUGOWAARD,2019,liander,52.664,4.82729,1
KATWIJK,2015,liander,52.1959,4.40584,3
KATWIJK,2016,liander,52.1959,4.40584,3
BOEKEL,2010,enexis,51.6016,5.67389,5
BOEKEL,2011,enexis,51.6016,5.67389,5
BOEKEL,2012,enexis,51.6016,5.67389,5
BOEKEL,2013,enexis,51.6016,5.67389,5
BOEKEL,2014,enexis,51.6016,5.67389,5
BOEKEL,2015,enexis,51.6016,5.67389,5
BOEKEL,2016,enexis,51.6016,5.67389,4
BOEKEL,2017,enexis,51.6016,5.67389,4
BOEKEL,2018,enexis,51.6016,5.67389,3
BOEKEL,2019,enexis,51.6016,5.67389,3
WOLVEGA,2010,liander,52.8755,5.99691,5
WOLVEGA,2011,liander,52.8755,5.99691,5
WOLVEGA,2012,liander,52.8755,5.99691,5
WOLVEGA,2013,liander,52.8755,5.99691,5
WOLVEGA,2014,liander,52.8755,5.99691,5
WOLVEGA,2015,liander,52.8755,5.99691,5
WOLVEGA,2016,liander,52.8755,5.99691,5
WOLVEGA,2017,liander,52.8755,5.99691,4
WOLVEGA,2018,liander,52.8755,5.99691,4
WOLVEGA,2019,liander,52.8755,5.99691,3
WOMMELS,2010,liander,53.11,5.59267,5
WOMMELS,2011,liander,53.11,5.59267,5
WOMMELS,2012,liander,53.11,5.59267,5
WOMMELS,2013,liander,53.11,5.59267,5
WOMMELS,2014,liander,53.11,5.59267,5
WOMMELS,2015,liander,53.11,5.59267,5
WOMMELS,2016,liander,53.11,5.59267,4
WOMMELS,2017,liander,53.11,5.59267,4
WOMMELS,2018,liander,53.11,5.59267,1
WOMMELS,2019,liander,53.11,5.59267,1
TILBURG,2010,enexis,51.5769,5.10633,5
TILBURG,2011,enexis,51.5769,5.10633,5
TILBURG,2012,enexis,51.5769,5.10633,5
TILBURG,2013,enexis,51.5769,5.10633,5
TILBURG,2014,enexis,51.5769,5.10633,4
TILBURG,2015,enexis,51.5769,5.10633,4
TILBURG,2016,enexis,51.5769,5.10633,3
TILBURG,2017,enexis,51.5769,5.10633,2
TILBURG,2018,enexis,51.5769,5.10633,1
TILBURG,2019,enexis,51.5769,5.10633,1
ALKMAAR,2010,liander,52.6358,4.75561,5
ALKMAAR,2011,liander,52.6358,4.75561,5
ALKMAAR,2012,liander,52.6358,4.75561,5
ALKMAAR,2013,liander,52.6358,4.75561,5
ALKMAAR,2014,liander,52.6358,4.75561,5
ALKMAAR,2015,liander,52.6358,4.75561,5
ALKMAAR,2016,liander,52.6358,4.75561,5
ALKMAAR,2017,liander,52.6358,4.75561,4
ALKMAAR,2018,liander,52.6358,4.75561,2
ALKMAAR,2019,liander,52.6358,4.75561,1
PIERSHIL,2010,stedin,51.7956,4.31467,5
PIERSHIL,2011,stedin,51.7956,4.31467,5
PIERSHIL,2012,stedin,51.7956,4.31467,5
PIERSHIL,2013,stedin,51.7956,4.31467,5
PIERSHIL,2014,stedin,51.7956,4.31467,5
PIERSHIL,2015,stedin,51.7956,4.31467,1
PIERSHIL,2016,stedin,51.7956,4.31467,1
PIERSHIL,2017,stedin,51.7956,4.31467,1
PIERSHIL,2018,stedin,51.7956,4.31467,1
PIERSHIL,2019,stedin,51.7956,4.31467,1
OLDEBROEK,2010,liander,52.4456,5.90155,5
OLDEBROEK,2011,liander,52.4456,5.90155,5
OLDEBROEK,2012,liander,52.4456,5.90155,5
OLDEBROEK,2013,liander,52.4456,5.90155,5
OLDEBROEK,2014,liander,52.4456,5.90155,5
OLDEBROEK,2015,liander,52.4456,5.90155,5
OLDEBROEK,2016,liander,52.4456,5.90155,4
OLDEBROEK,2017,liander,52.4456,5.90155,4
OLDEBROEK,2018,liander,52.4456,5.90155,3
OLDEBROEK,2019,liander,52.4456,5.90155,3
BRIELLE,2010,stedin,51.9004,4.17124,5
BRIELLE,2011,stedin,51.9004,4.17124,5
BRIELLE,2012,stedin,51.9004,4.17124,5
BRIELLE,2013,stedin,51.9004,4.17124,5
BRIELLE,2014,stedin,51.9004,4.17124,4
BRIELLE,2015,stedin,51.9004,4.17124,4
BRIELLE,2016,stedin,51.9004,4.17124,4
BRIELLE,2017,stedin,51.9004,4.17124,3
BRIELLE,2018,stedin,51.9004,4.17124,3
BRIELLE,2019,stedin,51.9004,4.17124,1
AALTEN,2010,liander,51.926,6.58045,5
AALTEN,2011,liander,51.926,6.58045,5
AALTEN,2012,liander,51.926,6.58045,5
AALTEN,2013,liander,51.926,6.58045,5
AALTEN,2014,liander,51.926,6.58045,5
AALTEN,2015,liander,51.926,6.58045,5
AALTEN,2016,liander,51.926,6.58045,4
AALTEN,2017,liander,51.926,6.58045,4
AALTEN,2018,liander,51.926,6.58045,3
AALTEN,2019,liander,51.926,6.58045,2
ELST,2015,liander,51.9216,5.83416,3
ELST,2016,liander,51.9216,5.83416,1
VRIEZENVEEN,2010,enexis,52.4101,6.62355,5
VRIEZENVEEN,2011,enexis,52.4101,6.62355,5
VRIEZENVEEN,2012,enexis,52.4101,6.62355,5
VRIEZENVEEN,2013,enexis,52.4101,6.62355,5
VRIEZENVEEN,2014,enexis,52.4101,6.62355,5
VRIEZENVEEN,2015,enexis,52.4101,6.62355,5
VRIEZENVEEN,2016,enexis,52.4101,6.62355,4
VRIEZENVEEN,2017,enexis,52.4101,6.62355,3
VRIEZENVEEN,2018,enexis,52.4101,6.62355,3
VRIEZENVEEN,2019,enexis,52.4101,6.62355,3
ROOSENDAAL,2010,enexis,51.5377,4.49246,5
ROOSENDAAL,2011,enexis,51.5377,4.49246,5
ROOSENDAAL,2012,enexis,51.5377,4.49246,5
ROOSENDAAL,2013,enexis,51.5377,4.49246,5
ROOSENDAAL,2014,enexis,51.5377,4.49246,4
ROOSENDAAL,2015,enexis,51.5377,4.49246,3
ROOSENDAAL,2016,enexis,51.5377,4.49246,3
ROOSENDAAL,2017,enexis,51.5377,4.49246,3
ROOSENDAAL,2018,enexis,51.5377,4.49246,2
ROOSENDAAL,2019,enexis,51.5377,4.49246,1
WIJHE,2010,enexis,52.3864,6.13467,5
WIJHE,2011,enexis,52.3864,6.13467,5
WIJHE,2012,enexis,52.3864,6.13467,5
WIJHE,2013,enexis,52.3864,6.13467,5
WIJHE,2014,enexis,52.3864,6.13467,4
WIJHE,2015,enexis,52.3864,6.13467,4
WIJHE,2016,enexis,52.3864,6.13467,3
WIJHE,2017,enexis,52.3864,6.13467,3
WIJHE,2018,enexis,52.3864,6.13467,1
WIJHE,2019,enexis,52.3864,6.13467,1
BEDUM,2010,enexis,53.2991,6.60414,5
BEDUM,2011,enexis,53.2991,6.60414,5
BEDUM,2012,enexis,53.2991,6.60414,5
BEDUM,2013,enexis,53.2991,6.60414,5
BEDUM,2014,enexis,53.2991,6.60414,5
BEDUM,2015,enexis,53.2991,6.60414,5
BEDUM,2016,enexis,53.2991,6.60414,3
BEDUM,2017,enexis,53.2991,6.60414,3
BEDUM,2018,enexis,53.2991,6.60414,2
BEDUM,2019,enexis,53.2991,6.60414,2
EERSEL,2010,enexis,51.3566,5.31992,5
EERSEL,2011,enexis,51.3566,5.31992,5
EERSEL,2012,enexis,51.3566,5.31992,5
EERSEL,2013,enexis,51.3566,5.31992,5
EERSEL,2014,enexis,51.3566,5.31992,5
EERSEL,2015,enexis,51.3566,5.31992,4
EERSEL,2016,enexis,51.3566,5.31992,4
EERSEL,2017,enexis,51.3566,5.31992,1
EERSEL,2018,enexis,51.3566,5.31992,1
EERSEL,2019,enexis,51.3566,5.31992,1
NAARDEN,2010,liander,52.2922,5.14961,5
NAARDEN,2011,liander,52.2922,5.14961,5
NAARDEN,2012,liander,52.2922,5.14961,5
NAARDEN,2013,liander,52.2922,5.14961,5
NAARDEN,2014,liander,52.2922,5.14961,5
NAARDEN,2015,liander,52.2922,5.14961,5
NAARDEN,2016,liander,52.2922,5.14961,4
NAARDEN,2017,liander,52.2922,5.14961,3
NAARDEN,2018,liander,52.2922,5.14961,3
NAARDEN,2019,liander,52.2922,5.14961,2
WORMER,2010,liander,52.5003,4.82683,5
WORMER,2011,liander,52.5003,4.82683,5
WORMER,2012,liander,52.5003,4.82683,5
WORMER,2013,liander,52.5003,4.82683,5
WORMER,2014,liander,52.5003,4.82683,5
WORMER,2015,liander,52.5003,4.82683,5
WORMER,2016,liander,52.5003,4.82683,5
WORMER,2017,liander,52.5003,4.82683,4
WORMER,2018,liander,52.5003,4.82683,4
WORMER,2019,liander,52.5003,4.82683,3
NIEUWVEEN,2010,liander,52.2004,4.75143,5
NIEUWVEEN,2010,stedin,52.2004,4.75143,5
NIEUWVEEN,2011,liander,52.2004,4.75143,5
NIEUWVEEN,2011,stedin,52.2004,4.75143,5
NIEUWVEEN,2012,liander,52.2004,4.75143,5
NIEUWVEEN,2012,stedin,52.2004,4.75143,5
NIEUWVEEN,2013,liander,52.2004,4.75143,5
NIEUWVEEN,2013,stedin,52.2004,4.75143,5
NIEUWVEEN,2014,liander,52.2004,4.75143,4
NIEUWVEEN,2014,stedin,52.2004,4.75143,4
NIEUWVEEN,2015,liander,52.2004,4.75143,4
NIEUWVEEN,2015,stedin,52.2004,4.75143,4
NIEUWVEEN,2016,liander,52.2004,4.75143,3
NIEUWVEEN,2016,stedin,52.2004,4.75143,3
NIEUWVEEN,2017,liander,52.2004,4.75143,3
NIEUWVEEN,2017,stedin,52.2004,4.75143,3
NIEUWVEEN,2018,liander,52.2004,4.75143,3
NIEUWVEEN,2018,stedin,52.2004,4.75143,3
NIEUWVEEN,2019,liander,52.2004,4.75143,3
NIEUWVEEN,2019,stedin,52.2004,4.75143,3
OUDERKERK AAN DEN IJSSEL,2010,stedin,51.9333,4.63849,5
OUDERKERK AAN DEN IJSSEL,2011,stedin,51.9333,4.63849,5
OUDERKERK AAN DEN IJSSEL,2012,stedin,51.9333,4.63849,5
OUDERKERK AAN DEN IJSSEL,2013,stedin,51.9333,4.63849,5
OUDERKERK AAN DEN IJSSEL,2014,stedin,51.9333,4.63849,4
OUDERKERK AAN DEN IJSSEL,2015,stedin,51.9333,4.63849,4
OUDERKERK AAN DEN IJSSEL,2016,stedin,51.9333,4.63849,4
OUDERKERK AAN DEN IJSSEL,2017,stedin,51.9333,4.63849,3
OUDERKERK AAN DEN IJSSEL,2018,stedin,51.9333,4.63849,1
OUDERKERK AAN DEN IJSSEL,2019,stedin,51.9333,4.63849,1
OUDERKERK AAN DE AMSTEL,2010,liander,52.294,4.91837,5
OUDERKERK AAN DE AMSTEL,2011,liander,52.294,4.91837,5
