city,active_conn_perc,consume_per_conn,lowtarif_perc,product_perc,p_type_conn_perc,years,smartmeter_perc,true_label
ABBEKERK,0.960804,209.737,0.430128,0.00685741,0.941423,2010,0,5
ABBENBROEK,0.988994,201.641,0.935799,0.0105264,0.721781,2010,0.0222576,5
ABBENES,0.958484,367.315,0.561873,0,0.909605,2010,0,5
ABCOUDE,0.974684,305.246,0.791,0.00643403,0.681063,2010,0.0398671,5
ACHLUM,0.990164,177.649,0.397116,0.00206919,0.900662,2010,0.0596026,5
ACHTERVELD,0.947189,316.15,0.841824,0.00530365,0.610612,2010,0.00719424,5
ACHTHUIZEN,0.979661,211.118,0.847013,0.00771513,0.711073,2010,0.00865052,5
ACHTMAAL,1,377.861,0.431463,0,0.614916,2010,0,5
ACQUOY,0.877698,420.959,0.700586,0,0.893443,2010,0,5
ADORP,1,196.561,0.293777,0.00325484,0.685606,2010,0,5
ADUARD,1,235.604,0.331633,0.00500942,0.687912,2010,0.0010989,5
AERDENHOUT,0.951411,390.784,0.667888,0.00388326,0.911587,2010,0,5
AERDT,0.984615,258.018,0.505231,0.00157928,0.898438,2010,0,5
AFFERDEN GLD,0.917963,269.495,0.335226,0.00131502,0.879815,2010,0,5
AFFERDEN LB,1,308.727,0.49007,0,0.643885,2010,0.00119904,5
AGELO,1,446.88,0.44,0,0.56,2010,0,5
AKERSLOOT,0.961139,248.518,0.356636,0.00202775,0.942172,2010,0,5
AKKRUM,0.94957,228.881,0.221321,0.00128902,0.899819,2010,0,5
AKMARIJP,0.909091,359,0.452341,0,0.64,2010,0,5
ALBERGEN,1,364.037,0.433545,0,0.623301,2010,0,5
ALBLASSERDAM,0.987861,157.414,0.944825,0.00412222,0.805704,2010,0.0508927,5
ALDE LEIE,0.957983,312.123,0.25831,0,0.921053,2010,0,5
ALDEBOARN,0.913897,226.246,0.371837,0.00882724,0.890909,2010,0,5
ALDTSJERK,0.966463,248.839,0.249205,0.0132618,0.867508,2010,0,5
ALEM,0.915751,269.972,0.440624,0,0.9,2010,0,5
ALKMAAR,0.955718,202.743,0.251422,0.00116892,0.954209,2010,2.26352e-05,5
ALLINGAWIER,0.828571,516.655,0.657992,0.0459332,0.724138,2010,0,5
ALMELO,1,1553.03,0.222153,0,0.366667,2010,0,5
ALMEN,0.931587,272.863,0.452901,0.00103916,0.864062,2010,0,5
ALMERE,0.961124,233.835,0.241752,0.00244207,0.937137,2010,0.00385638,5
ALMKERK,1,277.667,0.411001,0.000646464,0.665975,2010,0,5
ALPHEN AAN DEN RIJN,0.96328,204.72,0.803612,0.00105697,0.943494,2010,0.366988,3
ALPHEN AD RIJN,0.916667,224.864,0.9167,0,0.954545,2010,0.863636,1
ALPHEN GLD,0.950633,366.104,0.47742,0,0.888149,2010,0,5
ALPHEN NB,1,377.411,0.478247,0,0.621371,2010,0,5
ALTEVEER GEM DE WOLDEN,1,266.105,0.415648,0,0.664407,2010,0,5
ALTEVEER GEM NOORDENVELD,1,318.767,0.367506,0,0.674419,2010,0,5
ALTEVEER GN,1,235.034,0.369538,0,0.678038,2010,0,5
ALTFORST,0.917695,387.359,0.471511,0,0.825112,2010,0,5
AMBT DELDEN,1,328.806,0.438534,0.00378543,0.54232,2010,0,5
AMEIDE,0.986923,224.628,0.92643,0.00191339,0.725643,2010,0.0327358,5
AMEN,1,443.686,0.43969,0,0.628571,2010,0,5
AMERICA,1,366.449,0.520588,0,0.634048,2010,0.00134048,5
AMERONGEN,0.982594,254.677,0.820372,0.00425441,0.57655,2010,0.0236187,5
AMERSFOORT,0.987096,181.14,0.816851,0.0103689,0.749278,2010,0.0581852,5
AMMERSTOL,0.99328,210.18,0.923063,0.00954683,0.660352,2010,0.0392422,5
AMMERZODEN,0.972046,377.583,0.502361,0.000445783,0.89281,2010,0,5
AMSTELHOEK,0.977366,245.373,0.866682,0.00115245,0.610526,2010,0,5
AMSTELVEEN,0.961975,190.312,0.294848,0.000700233,0.95001,2010,0,5
AMSTENRADE,1,257.373,0.463545,0.00115595,0.664,2010,0,5
AMSTERDAM,0.924463,133.686,0.15019,0.000494276,0.925846,2010,0.000206846,5
AMSTERDAM ZUIDOOST,0.861413,136.885,0.122728,0.00062134,0.955138,2010,0.000240764,5
AMSTEVEEN,0.96,109.125,0.08,0,0.958333,2010,0,5
ANDEL,1,312.511,0.464599,0,0.652174,2010,0,5
ANDELST,0.914894,373.859,0.374117,0,0.834625,2010,0,5
ANDEREN,1,421.054,0.372153,0,0.641304,2010,0,5
ANDIJK,0.943603,236.585,0.436732,0.000702998,0.92477,2010,0,5
ANE,1,337.962,0.38709,0,0.628931,2010,0,5
ANERVEEN,1,175.022,0.43,0,0.630435,2010,0,5
ANEVELDE,1,1435.88,0.49,0,0.352941,2010,0,5
ANGEREN,0.961312,296.693,0.440032,0,0.902887,2010,0,5
ANGERLO,0.958974,383.242,0.449831,0,0.85918,2010,0,5
ANJUM,0.94984,173.845,0.259834,0.0018372,0.891011,2010,0,5
ANKEVEEN,0.909524,250.384,0.333158,0.00102171,0.901832,2010,0,5
ANLOO,1,389.532,0.411236,0,0.64539,2010,0.0070922,5
ANNA PAULOWNA,0.956019,260.668,0.567702,0.00211155,0.939467,2010,0.000269034,5
ANNEN,1,251.793,0.374786,0,0.678571,2010,0,5
ANNERVEENSCHEKANAAL,1,202.006,0.383031,0,0.685897,2010,0,5
ANSEN,1,496.585,0.40345,0.00381673,0.607407,2010,0,5
APELDOORN,0.950996,225.993,0.275299,0.000699644,0.927833,2010,0.00451145,5
APPELSCHA,0.962794,214.002,0.347287,0.00219837,0.923896,2010,0,5
APPELTERN,0.945946,274.413,0.394414,0,0.901299,2010,0,5
APPINGEDAM,1,193.432,0.269519,0.000438634,0.701987,2010,0.00019478,5
ARCEN,1,266.224,0.507226,0.00217073,0.664706,2010,0,5
ARKEL,0.981839,241.313,0.908442,0.00134324,0.754177,2010,0.0501193,5
ARNHEM,0.947476,205.905,0.206784,0.00079355,0.940081,2010,0.278346,3
ARRIEN,1,468.099,0.453716,0,0.604938,2010,0,5
ARUM,0.967936,280.238,0.351352,0.00240854,0.848861,2010,0,5
ASCH,0.963636,226.642,0.597486,0.0121911,0.874214,2010,0,5
ASPEREN,0.983434,231.043,0.92022,0.0075608,0.750383,2010,0.0459418,5
ASSEN,1,193.14,0.288243,0.000656845,0.697055,2010,0.000247735,5
ASSENDELFT,0.942414,215.685,0.264371,0.00195887,0.932638,2010,0.000245399,5
ASTEN,1,268.405,0.416471,0,0.663525,2010,0,5
AUGSBUURT,0.868421,200.879,0.4474,0,0.787879,2010,0,5
AUGUSTINUSGA,0.945724,234.715,0.289949,0.00306117,0.907826,2010,0,5
AUSTERLITZ,0.988024,271.098,0.826712,0.0132481,0.539394,2010,0.0545455,5
AVENHORN,0.963354,229.346,0.443698,0.000776707,0.917473,2010,0,5
AZEWIJN,0.957317,359.166,0.590606,0,0.828025,2010,0,5
Afferden,0.631579,379.333,0.1579,0,0.666667,2010,0,5
BAAIDUINEN,0.928571,529,0.285268,0,0.846154,2010,0,5
BAAIUM,0.973684,430.108,0.464145,0,0.851351,2010,0,5
BAAK,0.958175,333.25,0.53157,0.00108139,0.825397,2010,0,5
BAAMBRUGGE,0.954114,334.823,0.816957,0.00473802,0.606965,2010,0.0845771,5
BAARD,0.942029,191.415,0.468361,0,0.807692,2010,0,5
BAARLE-NASSAU,1,258.804,0.486105,0,0.652822,2010,0,5
BAARLO LB,1,283.927,0.485186,0,0.65676,2010,0,5
BAARN,0.985394,226.55,0.754503,0.00207927,0.619686,2010,0.0187273,5
BABBERICH,0.945115,299.756,0.441184,0.00322212,0.896632,2010,0.00116144,5
BABYLONIENBROEK,1,489.809,0.469733,0,0.588235,2010,0,5
BAD NIEUWESCHANS,1,199.463,0.292673,0,0.704802,2010,0,5
BADHOEVEDORP,0.976175,233.352,0.40309,0.000828621,0.9557,2010,0,5
BAEXEM,1,306.374,0.497339,0,0.639547,2010,0,5
BAFLO,1,202.049,0.305712,0.00215419,0.700265,2010,0,5
BAIJUM,0.916667,1006.73,0.6667,0,0.727273,2010,0,5
BAKEL,1,327.602,0.454641,0.000857167,0.644006,2010,0,5
BAKHUIZEN,0.964041,261.121,0.204323,0.00684724,0.900533,2010,0,5
BAKKEVEEN,0.977322,231.304,0.372054,0.00366939,0.903867,2010,0,5
BALGOIJ,0.941818,420.448,0.423799,0,0.857143,2010,0,5
BALGOY,0.952381,511,0.381,0,0.8,2010,0,5
BALINGE,1,280.667,0.43,0,0.666667,2010,0,5
BALK,0.951629,193.318,0.263965,0.00171323,0.919087,2010,0,5
BALKBRUG,1,308.706,0.394885,0,0.657515,2010,0.000686342,5
BALLOO,1,405.867,0.308192,0,0.666667,2010,0,5
BALLUM,0.908714,217.329,0.227737,0.00274346,0.885845,2010,0,5
BANHOLT,1,263.96,0.509724,0,0.65508,2010,0,5
BANT,1,406.87,0.48425,0,0.60274,2010,0.0159817,5
BANTEGA,0.928358,308.212,0.438034,0,0.736334,2010,0,5
BARCHEM,0.945727,350.136,0.435137,0,0.857143,2010,0,5
BARENDRECHT,0.992142,164.92,0.952798,0.00481864,0.834931,2010,0.0666431,5
BARGER-COMPASCUUM,1,250.467,0.326972,0,0.675714,2010,0.00142857,5
BARNEVELD,0.931612,296.954,0.271035,0.000932545,0.891684,2010,0.0106092,5
BARSINGERHORN,0.971292,274.98,0.634822,0,0.899015,2010,0,5
BASSE,1,212.932,0.395789,0,0.681818,2010,0,5
BATENBURG,0.970674,344.782,0.514688,0,0.882175,2010,0,5
BATHMEN,1,285.483,0.400973,0.000499775,0.659981,2010,0,5
BAVEL,1,260.87,0.387283,0.000249432,0.664236,2010,0,5
BEARS FR,0.977011,211.365,0.529328,0,0.835294,2010,0,5
BEDUM,1,246.367,0.303587,0.00146115,0.685484,2010,0,5
BEEGDEN,1,226.619,0.50525,0.00137194,0.664748,2010,0,5
BEEK EN DONK,1,237.511,0.448764,0.000175956,0.665846,2010,0.000246063,5
BEEK GEM MONTFERLAND,0.956906,356.96,0.48954,0.00189112,0.881062,2010,0,5
BEEK LB,1,216.675,0.478846,0.00095652,0.670035,2010,0.000348432,5
BEEK-UBBERGEN,0.947891,245.12,0.260556,0.000888765,0.926047,2010,0,5
BEEKBERGEN,0.942595,354.062,0.389888,0.00170279,0.878197,2010,0,5
BEEMTE BROEKLAND,0.918159,511.655,0.552376,0,0.763231,2010,0,5
BEERS NB,1,348.688,0.471777,0.000623786,0.63881,2010,0,5
BEERTA,1,228.738,0.301977,0,0.69181,2010,0.00107759,5
BEERZE,1,207.072,0.421767,0,0.666667,2010,0,5
BEERZERVELD,1,353.613,0.395829,0,0.638978,2010,0,5
BEESD,0.9631,329.353,0.601798,0.00141193,0.878672,2010,0,5
BEESEL,1,232.521,0.504243,0,0.667377,2010,0,5
BEETS NH,0.926421,234.863,0.448103,0,0.920578,2010,0,5
BEETSTERZWAAG,0.970659,205.023,0.284383,0.00237697,0.934608,2010,0,5
BEILEN,1,271.142,0.346057,0.000864136,0.675071,2010,0,5
BEINSDORP,0.965675,282.974,0.487748,0.00148218,0.905213,2010,0,5
BELFELD,1,193.649,0.470923,0.000646443,0.670968,2010,0,5
BELLINGWOLDE,1,228.847,0.330799,0,0.683973,2010,0,5
BELT-SCHUTSLOOT,1,241.295,0.419656,0.00966166,0.655738,2010,0,5
BELTRUM,0.960371,554.835,0.60046,0,0.826163,2010,0,5
BEMELEN,1,216.23,0.530597,0,0.643678,2010,0,5
BEMMEL,0.955232,244.901,0.384329,0.000707644,0.923986,2010,0,5
BENEDEN-LEEUWEN,0.94142,282.224,0.334913,0.00200675,0.894217,2010,0,5
BENNEBROEK,0.937928,258.414,0.459066,0.000554092,0.943275,2010,0,5
BENNEKOM,0.962025,247.04,0.34646,0.000879862,0.926901,2010,0.000324886,5
BENNEVELD,1,447.15,0.41,0,0.6,2010,0,5
BENNINGBROEK,0.934473,372.793,0.534337,0.00148174,0.890244,2010,0,5
BENSCHOP,0.979681,282.859,0.884433,0.00112034,0.617037,2010,0.0303704,5
BENTELO,1,653.481,0.438657,0.000992486,0.552795,2010,0,5
BENTHUIZEN,0.959522,229.149,0.810796,0,0.856846,2010,0.0297372,5
BENTVELD,0.981718,315.821,0.539974,0,0.932961,2010,0,5
BERG EN DAL,0.965679,255.105,0.454529,0.00132543,0.907108,2010,0.000807754,5
BERG EN TERBLIJT,1,264.296,0.475132,0.00128812,0.661017,2010,0.00116891,5
BERGAMBACHT,0.963272,300.913,0.947432,0.0058063,0.723397,2010,0.0637782,5
BERGEIJK,1,272.836,0.47128,0.000843863,0.653042,2010,0,5
BERGEN AAN ZEE,0.925214,301.48,0.477052,0,0.891455,2010,0,5
BERGEN LB,1,262.779,0.483505,0,0.658807,2010,0,5
BERGEN NH,0.963681,244.98,0.377099,0.00219457,0.944893,2010,0.000158353,5
BERGEN OP ZOOM,1,191.593,0.225394,0.000296943,0.699996,2010,0,5
BERGENTHEIM,1,270.954,0.408029,0,0.661674,2010,0,5
BERGHAREN,0.951157,343.532,0.465255,0.00761906,0.882432,2010,0,5
BERGHEM,1,241.911,0.461561,0.000270497,0.663386,2010,0,5
BERGSCHENHOEK,0.981002,217.527,0.968877,0.00521517,0.834409,2010,0.0757788,5
BERINGE,1,290.166,0.50287,0.000455938,0.63577,2010,0,5
BERKEL EN RODENRIJS,0.975287,203.774,0.989596,0.00798656,0.82591,2010,0.157917,4
BERKEL EN RODENRYS,1,292.5,1,0,0.916667,2010,0,5
BERKEL-ENSCHOT,1,258.479,0.444962,9.17266e-05,0.6637,2010,0,5
BERKENWOUDE,0.985075,249.641,0.96743,0.00548852,0.686364,2010,0.0287879,5
BERKHOUT,0.94964,279.639,0.512247,0.00547896,0.927083,2010,0,5
BERLICUM NB,1,272.626,0.452722,0.000902656,0.654073,2010,0.000267953,5
BERLTSUM,0.954583,219.734,0.251441,0.00173266,0.897059,2010,0,5
BERN,0.851064,465.1,0.7447,0,0.65,2010,0,5
BEST,1,240.136,0.409596,0.000128669,0.668141,2010,0,5
BEUGEN,1,349.122,0.493127,0,0.637346,2010,0,5
BEUNINGEN GLD,0.964522,229.932,0.318255,0.00178036,0.93909,2010,0,5
BEUNINGEN OV,1,342.046,0.428729,0,0.612676,2010,0,5
BEUSICHEM,0.935668,336.186,0.515379,0.00359389,0.875477,2010,0,5
BEUTENAKEN,1,358.375,0.53,0,0.625,2010,0,5
BEVERWIJK,0.925932,191.398,0.231605,0.000835762,0.945185,2010,0,5
BIDDINGHUIZEN,0.93254,369.585,0.567308,0.00240899,0.827853,2010,0.00502901,5
BIERUM,1,252.486,0.281156,0,0.697248,2010,0,5
BIEST-HOUTAKKER,1,423.327,0.548628,0.00409247,0.600629,2010,0,5
BIEZENMORTEL,1,426.905,0.545753,0.00772496,0.610354,2010,0,5
BILTHOVEN,0.97815,238.314,0.884682,0.00495912,0.659996,2010,0.0149851,5
BINGELRADE,1,216.953,0.523956,0,0.671598,2010,0,5
BITGUM,0.946479,185.158,0.225439,0.00219375,0.925595,2010,0,5
BITGUMMOLE,0.988399,185.54,0.286771,0.000835926,0.924883,2010,0,5
BLADEL,1,275.461,0.444387,0.000875475,0.657933,2010,0,5
BLANKENHAM,1,495.919,0.450772,0,0.626016,2010,0,5
BLARICUM,0.92022,378.745,0.458979,0.000996655,0.910198,2010,0.000238834,5
BLAUWESTAD,1,246.45,0.339619,0,0.671756,2010,0,5
BLAUWHUIS,0.975806,230.942,0.243751,0,0.900826,2010,0,5
BLEISWIJK,0.969165,271.712,0.969768,0.00497571,0.779299,2010,0.0884011,5
BLESDIJKE,0.995283,296.171,0.485597,0,0.824645,2010,0,5
BLESKENSGRAAF CA,0.982008,226.314,0.950214,0.0100658,0.711668,2010,0.0472517,5
BLESSUM,1,282.906,0.281655,0,0.875,2010,0,5
BLIJE,0.960187,286.327,0.517571,0.000691885,0.887805,2010,0,5
BLIJHAM,1,216.274,0.340525,0,0.690433,2010,0,5
BLITTERSWIJCK,1,342.801,0.522726,0,0.631579,2010,0,5
BLOEMENDAAL,0.922114,301.889,0.460818,0.0021085,0.927069,2010,0,5
BLOKKER,0.947912,204.981,0.35722,0.00101736,0.956454,2010,0,5
BLOKZIJL,1,285.58,0.396699,0,0.66388,2010,0,5
BOAZUM,0.97861,160.831,0.410412,0,0.836066,2010,0,5
BOCHOLTZ,1,209.046,0.494063,0,0.676431,2010,0,5
BODEGRAVEN,0.989327,240.851,0.950597,0.0143675,0.74306,2010,0.0588081,5
BOEKEL,1,333.558,0.487713,0,0.634824,2010,0,5
BOELENSLAAN,0.931217,205.383,0.262384,0.00382604,0.910985,2010,0,5
BOER,0.909091,625.167,0.449982,0,0.733333,2010,0,5
BOERAKKER,1,235.833,0.349376,0,0.682796,2010,0.00537634,5
BOESINGHELIEDE,0.864706,548.136,0.405551,0,0.823129,2010,0,5
BOIJL,0.947917,330.088,0.39445,0,0.832967,2010,0,5
BOKSUM,0.98324,294.364,0.29677,0.0109361,0.875,2010,0,5
BOLSWARD,0.932975,216.08,0.222857,0.00227687,0.913751,2010,0,5
BONTEBOK,0.933054,213.955,0.375205,0.00432416,0.910314,2010,0,5
BOORNBERGUM,0.906294,209.245,0.243499,0.00435758,0.862654,2010,0,5
BOORNZWAAG,0.942623,161.343,0.384943,0.00197223,0.86087,2010,0,5
BORCULO,0.931741,255.055,0.339389,0.000299722,0.911243,2010,0,5
BORGER,1,267.066,0.335299,0.000625614,0.67754,2010,0,5
BORGERCOMPAGNIE,1,320.821,0.368649,0.00735952,0.657609,2010,0,5
BORGSWEER,1,357.784,0.313983,0,0.686275,2010,0,5
BORN,1,201.94,0.483411,0.000863786,0.672689,2010,0.0012605,5
BORNE,1,222.715,0.352653,0.000218351,0.680747,2010,0,5
BORNERBROEK,1,224.478,0.441097,0,0.620053,2010,0.00263852,5
BORNWIRD,0.907895,180.913,0.279233,0,0.753623,2010,0,5
BOSCH EN DUIN,0.986607,514.84,0.881523,0.00683578,0.711916,2010,0.0105581,5
BOSKOOP,0.967338,197.251,0.81195,0.000711585,0.927706,2010,0.000680735,5
BOSSCHENHOOFD,1,292.65,0.358428,0,0.669355,2010,0,5
BOTLEK ROTTERDAM,0.789062,331.238,0.8295,0,0.227723,2010,0.247525,3
BOURTANGE,1,270.193,0.368986,0,0.67,2010,0.00333333,5
BOVEN-LEEUWEN,0.910102,315.242,0.418954,0.0070282,0.856415,2010,0.00101833,5
BOVENKARSPEL,0.968405,242.064,0.35002,0.000564637,0.956423,2010,0,5
BOVENSMILDE,1,234.5,0.328468,0.000666389,0.685478,2010,0,5
BOXMEER,1,246.523,0.389061,0.00180198,0.672679,2010,0,5
BOXTEL,1,211.189,0.385265,0.00414407,0.680123,2010,9.58865e-05,5
BRAAMT,0.951321,189.722,0.39462,0,0.881579,2010,0,5
BRAKEL,0.903323,356.472,0.477593,0,0.862876,2010,0,5
BRANDWIJK,0.98289,274.667,0.940907,0.0112206,0.638298,2010,0.00386847,5
BRANTGUM,0.97479,193.078,0.320203,0.0249642,0.827586,2010,0,5
BREDA,1,188.171,0.24896,0.000118514,0.697181,2010,1.55475e-05,5
BREDEVOORT,0.969359,269.382,0.282762,0.00174261,0.946839,2010,0,5
BREEDENBROEK,0.964523,384.828,0.528375,0.000947591,0.850575,2010,0,5
BREEZAND,0.937389,404.844,0.68256,0.00210675,0.887209,2010,0,5
BREUKELEN UT,0.974733,210.607,0.850209,0.00267055,0.627419,2010,0.0135086,5
BREUKELEVEEN,0.964286,396.711,0.837175,0.00601409,0.674074,2010,0.0222222,5
BRIELLE,0.984137,158.055,0.930505,0.00388393,0.865516,2010,0.0884077,5
BRILTIL,1,251.269,0.408911,0,0.675926,2010,0,5
BRITSUM,0.989224,164.283,0.314352,0.00237833,0.930283,2010,0,5
BRITSWERT,0.936508,240.22,0.460364,0,0.779661,2010,0,5
BROEK FR,0.960784,368.776,0.483061,0,0.761905,2010,0,5
BROEK IN WATERLAND,0.948653,258.134,0.44876,0.000696302,0.932564,2010,0,5
BROEK OP LANGEDIJK,0.944319,280.404,0.297317,0.00143001,0.926174,2010,0,5
BROEKHUIZEN DR,1,774,0.384683,0,0.566667,2010,0,5
BROEKHUIZEN LB,1,250.263,0.529529,0,0.644737,2010,0,5
BROEKHUIZENVORST,1,259.08,0.498289,0.00515174,0.65942,2010,0,5
BROEKLAND OV,1,323.005,0.422056,0,0.63747,2010,0,5
BROEKSTERWALD,0.954902,217.581,0.242527,0.00527308,0.936345,2010,0,5
BRONKHORST,0.985507,553.5,0.666344,0,0.808824,2010,0,5
BRONNEGER,1,534.412,0.386118,0,0.588235,2010,0,5
BRONNEGERVEEN,1,480.28,0.409904,0.026141,0.6,2010,0,5
BRUCHEM,0.924929,381.323,0.501341,0.00256429,0.856049,2010,0,5
BRUCHT,1,475.821,0.46601,0,0.607143,2010,0,5
BRUCHTERVELD,1,358.103,0.430913,0,0.6325,2010,0,5
BRUINEHAAR,1,700.211,0.44,0,0.526316,2010,0,5
BRUMMEN,0.957095,241.152,0.331865,0.00217352,0.923115,2010,0.000250438,5
BRUNSSUM,1,203.418,0.429441,0.000271256,0.681735,2010,0,5
BUCHTEN,1,214.778,0.484767,0.000832602,0.677384,2010,0.00776053,5
BUDEL,1,268.977,0.402717,0,0.660335,2010,0.000249938,5
BUDEL-DORPLEIN,1,258.632,0.361475,0.00240317,0.671848,2010,0,5
BUDEL-SCHOOT,1,237.698,0.331603,0,0.68133,2010,0,5
BUGGENUM,1,273.626,0.52382,0,0.657971,2010,0,5
BUINEN,1,337.899,0.344322,0,0.663866,2010,0,5
BUINERVEEN,1,168.074,0.38484,0,0.684564,2010,0.00671141,5
BUITENKAAG,0.954918,363.657,0.626274,0,0.888412,2010,0,5
BUITENPOST,0.945917,208.861,0.22675,0.00535028,0.914805,2010,0,5
BUNDE,1,217.75,0.486284,0.00112701,0.670009,2010,0.000911577,5
BUNNE,1,405.575,0.39626,0,0.6,2010,0,5
BUNNIK,0.989295,249.59,0.819926,0.0155911,0.617759,2010,0.0127307,5
BUNSCHOTEN SPAKENBURG,0.964286,219.778,0.9643,0.0357,0.851852,2010,0,5
BUNSCHOTEN-SPAKENBURG,0.988441,265.281,0.864435,0.00364786,0.60512,2010,0.0553534,5
BURDAARD,0.918969,221.729,0.253659,0.00289238,0.873747,2010,0,5
BUREN FR,0.931604,161.92,0.202833,0.00278378,0.894937,2010,0,5
BUREN GLD,0.928254,262.211,0.473686,0,0.866135,2010,0,5
BURGERBRUG,0.965974,292.849,0.549984,0.002749,0.900196,2010,0,5
BURGERVEEN,0.952941,543.759,0.435429,0,0.876543,2010,0,5
BURGUM,0.964675,187.706,0.215704,0.00459679,0.91953,2010,0,5
BURGWERD,0.993902,347.767,0.500693,0.00469141,0.803681,2010,0,5
BURUM,0.964664,274.491,0.410891,0.00153853,0.882784,2010,0,5
BUSSUM,0.939744,256.478,0.360269,0.000931356,0.941311,2010,6.17132e-05,5
BUURMALSEN,0.961039,325.554,0.535194,0,0.90991,2010,0,5
CADIER EN KEER,1,230.548,0.459035,0,0.672982,2010,0,5
CALLANTSOOG,0.953166,162.997,0.445743,0.00201845,0.926752,2010,0,5
CAPELLE AAN DEN IJSSEL,0.989124,136.029,0.959724,0.00250169,0.864806,2010,0.0840896,5
CASTENRAY,1,403.874,0.542461,0,0.595668,2010,0,5
CASTEREN,1,301.82,0.520465,0,0.649068,2010,0,5
CASTRICUM,0.961831,226.368,0.333977,0.00152761,0.956829,2010,0,5
CHAAM,1,337.56,0.460398,0.00108495,0.639514,2010,0,5
COEVORDEN,1,242.882,0.364025,0.000890057,0.682172,2010,0,5
COLLENDOORN,1,446.83,0.458966,0,0.595745,2010,0,5
COLMSCHATE,1,250.989,0.399019,0,0.670282,2010,0,5
CORNWERD,0.956522,410.091,0.53121,0,0.818182,2010,0,5
COTHEN,0.977504,270.71,0.882072,0.00940605,0.634744,2010,0.0252413,5
CREIL,1,392.248,0.45762,0,0.617188,2010,0.00195312,5
CROMVOIRT,1,399.394,0.484158,0,0.616788,2010,0,5
CRUQUIUS,0.816029,487.042,0.350292,0,0.754464,2010,0,5
CUIJK,1,187.637,0.379434,0,0.687216,2010,0,5
CULEMBORG,0.948008,227.014,0.35192,0.00329294,0.925516,2010,8.32224e-05,5
CULEMBURG,0.846154,234.455,0.0385,0,0.727273,2010,0,5
DAARLE,1,396.65,0.355144,0,0.632479,2010,0,5
DAARLERVEEN,1,277.987,0.361987,0,0.67801,2010,0,5
DALEM,0.99187,269.057,0.971122,0,0.765027,2010,0.00273224,5
DALEN,1,288.807,0.408901,0.000507138,0.656798,2010,0.00060423,5
DALERPEEL,1,230.364,0.372106,0,0.685512,2010,0,5
DALERVEEN,1,309.975,0.431184,0,0.627119,2010,0,5
DALFSEN,1,284.958,0.379265,0,0.659194,2010,0.000180799,5
DALMSHOLTE,1,530.355,0.473532,0,0.591398,2010,0,5
DAMWALD,0.975581,191.037,0.202402,0.00736261,0.918853,2010,0,5
DARP,1,206.437,0.400777,0,0.664407,2010,0,5
DE BILT,0.988289,208.419,0.791905,0.00809585,0.626911,2010,0.0133792,5
DE BLESSE,0.952632,297.464,0.371935,0,0.861878,2010,0,5
DE BULT,1,323.755,0.401196,0,0.673469,2010,0,5
