city,active_conn_perc,consume_per_conn,lowtarif_perc,product_perc,p_type_conn_perc,years,smartmeter_perc,true_label
ALPHEN NB,1,364.521,0.486261,0.000715953,0.652302,2012,0.00885478,5
ALTEVEER GEM DE WOLDEN,1,249.752,0.403733,0.0017287,0.677852,2012,0,5
ALTEVEER GEM NOORDENVELD,1,266.848,0.363984,0,0.478261,2012,0,5
ALTEVEER GN,1,232.621,0.359673,0,0.569524,2012,0.00571429,5
ALTFORST,0.910569,377.625,0.538288,0.00503034,0.566964,2012,0,5
AMBT DELDEN,1,457.247,0.466784,0.0227082,0.633152,2012,0.0543478,5
AMEIDE,0.983764,222.68,0.925061,0.00185774,0.726932,2012,0.0352588,5
AMEN,1,437.083,0.425684,0,0.833333,2012,0.0277778,5
AMERICA,1,369.241,0.52803,0.00278852,0.600756,2012,0.0453401,5
AMERONGEN,0.983086,253.78,0.822,0.00412341,0.573647,2012,0.0234998,5
AMERSFOORT,0.986373,178.456,0.818577,0.0102387,0.750635,2012,0.0669097,5
AMMERSTOL,0.988848,207.559,0.924148,0.00895263,0.674185,2012,0.0363409,5
AMMERZODEN,0.962088,362.556,0.534421,0.00154591,0.657623,2012,0,5
AMSTELHOEK,0.976238,247.436,0.871721,0.00110111,0.612576,2012,0.0040568,5
AMSTELVEEN,0.953178,190.687,0.300962,0.00112707,0.743863,2012,0.00115638,5
AMSTENRADE,1,245.831,0.446005,0.00103584,0.573555,2012,0.030648,5
AMSTERDAM,0.913433,132.36,0.154009,0.00133191,0.718797,2012,0.0219496,5
AMSTERDAM ZUIDOOST,0.86087,135.485,0.133312,0.00122792,0.830105,2012,0.00102505,5
AMSTEVEEN,0.96,112.25,0.08,0,0.916667,2012,0,5
ANDEL,1,297.687,0.455273,0,0.629956,2012,0.0132159,5
ANDELST,0.908571,369.965,0.419466,0.00181013,0.615094,2012,0,5
ANDEREN,1,369.156,0.367036,0.020311,0.614583,2012,0,5
ANDIJK,0.94244,235.232,0.467418,0.00158339,0.665108,2012,0.000584454,5
ANE,1,311.836,0.352434,0,0.540881,2012,0.00628931,5
ANERVEEN,1,188.682,0.44,0,0.568182,2012,0,5
ANEVELDE,1,1659.41,0.47,0.06,0.411765,2012,0,5
ANGEREN,0.95324,299.112,0.481912,0.00282494,0.674699,2012,0,5
ANGERLO,0.950241,378.486,0.504088,0.00521994,0.633446,2012,0,5
ANJUM,0.945248,174.058,0.356936,0.00427596,0.677596,2012,0,5
ANKEVEEN,0.905549,251.802,0.348145,0.000985854,0.6206,2012,0,5
ANLOO,1,397.693,0.403698,0.00467482,0.571429,2012,0.0285714,5
ANNA PAULOWNA,0.948025,252.744,0.609855,0.00599454,0.692018,2012,0.00053749,5
ANNEN,1,258.911,0.36943,0.00193588,0.60793,2012,0.00440529,5
ANNERVEENSCHEKANAAL,1,182.988,0.372303,0,0.521472,2012,0.0122699,5
ANSEN,1,409.644,0.410542,0.0036071,0.562963,2012,0,5
APELDOORN,0.944623,222.216,0.521253,0.00470103,0.746649,2012,0.280895,3
APPELSCHA,0.95224,210.651,0.46364,0.00942674,0.676516,2012,0.00311042,5
APPELTERN,0.92399,276.301,0.451806,0,0.632391,2012,0,5
APPINGEDAM,1,186.633,0.266632,0.00118206,0.595787,2012,0.00290539,5
ARCEN,1,238.216,0.508321,0.0125956,0.634933,2012,0.118441,4
ARKEL,0.980892,241.416,0.909338,0.0013284,0.753837,2012,0.0578512,5
ARNHEM,0.93743,204.304,0.470345,0.00161703,0.720385,2012,0.281978,3
ARRIEN,1,502.012,0.448259,0.00554845,0.694611,2012,0.0239521,5
ARUM,0.962376,282.136,0.468043,0.00689209,0.621399,2012,0,5
ASCH,0.963855,273.694,0.692767,0.0115039,0.5875,2012,0,5
ASPEREN,0.98427,229.007,0.925911,0.00758158,0.744292,2012,0.0456621,5
ASSEN,1,193.949,0.284488,0.00233349,0.608421,2012,0.00224968,5
ASSENDELFT,0.960509,207.386,0.316514,0.00400577,0.769529,2012,0.000571037,5
ASTEN,1,275.829,0.433216,0.0006585,0.657406,2012,0.0173421,5
AUGSBUURT,0.853659,190.714,0.439,0,0.542857,2012,0,5
AUGUSTINUSGA,0.938023,245.296,0.389816,0.0103016,0.583929,2012,0,5
AUSTERLITZ,0.98806,270.237,0.827003,0.0132501,0.539275,2012,0.0558912,5
AVENHORN,0.954712,228.661,0.482622,0.00347916,0.670513,2012,0,5
AZEWIJN,0.949254,368.531,0.632434,0.00579642,0.638365,2012,0,5
Afferden,0.631579,361.167,0.1579,0,0.583333,2012,0,5
BAAIDUINEN,0.888889,513.25,0.354387,0,0.553571,2012,0,5
BAAIUM,0.974026,358.6,0.62198,0.0163136,0.586667,2012,0,5
BAAK,0.944751,376.984,0.576163,0.00100879,0.635478,2012,0,5
BAAMBRUGGE,0.954617,329.73,0.817774,0.0046966,0.608197,2012,0.0868852,5
BAARD,0.935714,236.29,0.535263,0.0264067,0.534351,2012,0,5
BAARLE-NASSAU,1,261.089,0.500194,0,0.632269,2012,0.0191597,5
BAARLO LB,1,266.474,0.472876,0.00698218,0.571986,2012,0.0335544,5
BAARN,0.984272,226.568,0.755603,0.00202882,0.619842,2012,0.0223003,5
BABBERICH,0.933816,317.515,0.544678,0.00344357,0.714286,2012,0.00110742,5
BABYLONIENBROEK,1,408.926,0.462592,0,0.647541,2012,0.0163934,5
BAD NIEUWESCHANS,1,193.395,0.281185,0.00299736,0.508844,2012,0.00272109,5
BADHOEVEDORP,0.969347,232.954,0.432345,0.00161809,0.67798,2012,0.000165563,5
BAEXEM,1,298.748,0.497994,0.00396296,0.537092,2012,0.0454995,5
BAFLO,1,197.639,0.290557,0.00571977,0.557576,2012,0.00484848,5
BAIJUM,0.916667,956,0.75,0,0.454545,2012,0,5
BAKEL,1,318.783,0.467796,0.00163625,0.653308,2012,0.0125815,5
BAKHUIZEN,0.953871,277.774,0.325143,0.00625673,0.639033,2012,0,5
BAKKEVEEN,0.975322,239.021,0.454772,0.0111201,0.651265,2012,0,5
BALGOIJ,0.946043,414.989,0.496229,0,0.593156,2012,0,5
BALGOY,0.952381,520.05,0.5238,0,0.45,2012,0,5
BALINGE,1,307.471,0.41,0,0.764706,2012,0,5
BALK,0.940727,198.345,0.386847,0.00258291,0.67937,2012,0.00152439,5
BALKBRUG,1,316.918,0.376942,0.00337168,0.689678,2012,0.00460224,5
BALLOO,1,386.45,0.32284,0.033618,0.666667,2012,0,5
BALLUM,0.897331,219.041,0.295347,0.0036697,0.645309,2012,0,5
BANHOLT,1,248.815,0.50695,0,0.493404,2012,0,5
BANT,1,400.588,0.473954,0.000989195,0.591603,2012,0.0362595,5
BANTEGA,0.926036,298.441,0.550863,0.00453016,0.482428,2012,0,5
BARCHEM,0.923497,372.63,0.464127,0.00118746,0.666272,2012,0.00118343,5
BARENDRECHT,0.991591,164.233,0.949471,0.00473217,0.833515,2012,0.0730014,5
BARGER-COMPASCUUM,1,257.152,0.322559,0.00171904,0.573973,2012,0.00273973,5
BARNEVELD,0.917204,288.416,0.335521,0.00206346,0.717947,2012,0.016533,5
BARSINGERHORN,0.964871,272.388,0.658373,0.00281467,0.696602,2012,0.00485437,5
BASSE,1,260.205,0.333433,0.0520709,0.590909,2012,0,5
BATENBURG,0.965015,336.133,0.563537,0,0.637462,2012,0,5
BATHMEN,1,284.042,0.395792,0.00450931,0.715734,2012,0.00925518,5
BAVEL,1,266.33,0.395526,0.00340695,0.754448,2012,0.0129408,5
BEARS FR,0.977011,195.494,0.605735,0,0.682353,2012,0,5
BEDUM,1,229.934,0.290899,0.00201799,0.578306,2012,0.00396488,5
BEEGDEN,1,227.228,0.502124,0.0148204,0.552561,2012,0.0458221,5
BEEK EN DONK,1,220.159,0.463207,0.000440489,0.648968,2012,0.00884956,5
BEEK GEM MONTFERLAND,0.922528,353.156,0.541972,0.00735914,0.630939,2012,0,5
BEEK LB,1,204.753,0.463578,0.00538548,0.572988,2012,0.0303547,5
BEEK-UBBERGEN,0.947748,235.534,0.276156,0.0010389,0.617871,2012,0.000633714,5
BEEKBERGEN,0.930579,327.581,0.465254,0.00399033,0.684429,2012,0.00592066,5
BEEMTE BROEKLAND,0.911168,506.616,0.606124,0,0.612813,2012,0,5
BEERS NB,1,345.45,0.486909,0.00211089,0.611111,2012,0,5
BEERTA,1,223.502,0.296893,0.00145272,0.547391,2012,0.00319489,5
BEERZE,1,248.624,0.437432,0,0.587156,2012,0.00917431,5
BEERZERVELD,1,358.266,0.389312,0.00760277,0.609375,2012,0.00625,5
BEESD,0.952468,324.058,0.629862,0.00158655,0.654511,2012,0,5
BEESEL,1,254.932,0.513388,0.00905599,0.488157,2012,0.0298661,5
BEETS NH,0.916944,231.67,0.503987,0,0.677536,2012,0.00362319,5
BEETSTERZWAAG,0.967128,209.345,0.397535,0.00812496,0.64997,2012,0,5
BEILEN,1,276.974,0.340351,0.00241572,0.612841,2012,0.00341297,5
BEINSDORP,0.954649,316.739,0.520657,0.00400782,0.577197,2012,0,5
BELFELD,1,196.755,0.484882,0.0118538,0.590985,2012,0.0367279,5
BELLINGWOLDE,1,241.772,0.327724,0.00159623,0.548409,2012,0.00338524,5
BELT-SCHUTSLOOT,1,245.02,0.396165,0.00668634,0.577689,2012,0,5
BELTRUM,0.947238,557.903,0.613564,0.000410778,0.641427,2012,0,5
BEMELEN,1,215.983,0.554692,0.0113254,0.50838,2012,0.0223464,5
BEMMEL,0.950369,246.586,0.457752,0.00197031,0.726206,2012,0.000189215,5
BENEDEN-LEEUWEN,0.929283,279.393,0.412042,0.00285063,0.651661,2012,0.00035727,5
BENNEBROEK,0.934031,253.706,0.492139,0.00145948,0.656761,2012,0,5
BENNEKOM,0.948331,243.051,0.399048,0.00227953,0.698582,2012,0.000796559,5
BENNEVELD,1,490.7,0.43,0,0.8,2012,0,5
BENNINGBROEK,0.946479,370.301,0.577505,0.00145183,0.633929,2012,0.00297619,5
BENSCHOP,0.979842,281.563,0.885067,0.0011164,0.617193,2012,0.0308597,5
BENTELO,1,513.269,0.439075,0.0104329,0.610315,2012,0.0200573,5
BENTHUIZEN,0.956798,219.584,0.826467,0,0.608234,2012,0.0531208,5
BENTVELD,0.974453,312.127,0.554858,0,0.717228,2012,0,5
BERG EN DAL,0.959721,253.284,0.537998,0.00251106,0.787732,2012,0.000807103,5
BERG EN TERBLIJT,1,255.81,0.474634,0.00741192,0.543266,2012,0.0297994,5
BERGAMBACHT,0.962587,290.931,0.947381,0.00561953,0.720356,2012,0.0727931,5
BERGEIJK,1,289.238,0.491263,0.00166404,0.656572,2012,0.00343643,5
BERGEN AAN ZEE,0.915433,304.189,0.467703,0,0.713626,2012,0,5
BERGEN LB,1,237.921,0.477835,0.00221629,0.589977,2012,0.0396355,5
BERGEN NH,0.951168,247.307,0.413853,0.00475644,0.674331,2012,0.00015748,5
BERGEN OP ZOOM,1,189.398,0.241595,0.00137182,0.698805,2012,0.0268492,5
BERGENTHEIM,1,252.929,0.392433,0.000783774,0.683849,2012,0.00257732,5
BERGHAREN,0.944712,325.641,0.53133,0.00753743,0.581425,2012,0,5
BERGHEM,1,222.502,0.504384,0.00110315,0.7151,2012,0.0331342,5
BERGSCHENHOEK,0.976377,214.682,0.968713,0.00513289,0.835667,2012,0.0895746,5
BERINGE,1,335.319,0.497231,0.0041387,0.574443,2012,0.0375147,5
BERKEL EN RODENRIJS,0.973893,195.37,0.988432,0.00765385,0.824465,2012,0.164312,4
BERKEL EN RODENRYS,1,292.5,1,0,0.916667,2012,0,5
BERKEL-ENSCHOT,1,257.363,0.465588,0.00114147,0.697931,2012,0.0186207,5
BERKENWOUDE,0.983728,246.904,0.968115,0.00533364,0.681203,2012,0.0270677,5
BERKHOUT,0.943612,286.488,0.551401,0.00716809,0.625584,2012,0,5
BERLICUM NB,1,275.092,0.461185,0.00255043,0.661813,2012,0.00627668,5
BERLTSUM,0.9509,223.015,0.331105,0.003435,0.639415,2012,0,5
BEST,1,241.994,0.439355,0.000923439,0.720198,2012,0.00380628,5
BEUGEN,1,340.214,0.512925,0.00180429,0.680241,2012,0.00603318,5
BEUNINGEN GLD,0.948278,235.16,0.420425,0.00260277,0.763736,2012,0.000931223,5
BEUNINGEN OV,1,198.682,0.436217,0.00797002,0.65343,2012,0.0216606,5
BEUSICHEM,0.935709,328.236,0.558586,0.00392364,0.646751,2012,0.00448096,5
BEUTENAKEN,1,255.059,0.53,0,0.529412,2012,0,5
BEVERWIJK,0.919365,191.45,0.249227,0.00190327,0.748744,2012,0,5
BIDDINGHUIZEN,0.924443,388.513,0.607637,0.0116558,0.698305,2012,0.0131827,5
BIERUM,1,218.256,0.27845,0,0.479821,2012,0,5
BIEST-HOUTAKKER,1,401.096,0.549606,0.00987355,0.682635,2012,0.0149701,5
BIEZENMORTEL,1,390.02,0.555795,0.0189875,0.659864,2012,0.00907029,5
BILTHOVEN,0.977945,240.444,0.884929,0.0049495,0.658933,2012,0.015406,5
BINGELRADE,1,204.443,0.498749,0.00483871,0.419825,2012,0.0291545,5
BITGUM,0.934177,184.894,0.332767,0.0109903,0.636856,2012,0.00271003,5
BITGUMMOLE,0.980583,184.389,0.390383,0.00850881,0.579208,2012,0,5
BLADEL,1,270.789,0.483643,0.00228951,0.640772,2012,0.00811938,5
BLANKENHAM,1,549.695,0.470241,0.0191889,0.617188,2012,0.03125,5
BLARICUM,0.908272,375.402,0.472942,0.000960913,0.679733,2012,0.0242103,5
BLAUWESTAD,1,302.849,0.323985,0.00658284,0.75,2012,0.0116279,5
BLAUWHUIS,0.972,236.243,0.35156,0.00645562,0.633745,2012,0,5
BLEISWIJK,0.973326,268.507,0.968994,0.0051236,0.784897,2012,0.0932571,5
BLESDIJKE,0.981308,306.695,0.623177,0,0.6,2012,0,5
BLESKENSGRAAF CA,0.981149,217.682,0.948899,0.00975655,0.709973,2012,0.0677036,5
BLESSUM,1,400.303,0.3636,0.0422916,0.484848,2012,0,5
BLIJE,0.940774,287.644,0.506362,0.0486752,0.59322,2012,0,5
BLIJHAM,1,223.59,0.339792,0.00160248,0.537948,2012,0.00166806,5
BLITTERSWIJCK,1,339.455,0.519604,0.00474801,0.555012,2012,0.0171149,5
BLOEMENDAAL,0.90469,301.872,0.475192,0.00402206,0.678298,2012,0,5
BLOKKER,0.963761,198.631,0.412196,0.00295008,0.675305,2012,0.00152439,5
BLOKZIJL,1,289.673,0.389545,0.00484073,0.651908,2012,0.00763359,5
BOAZUM,0.97861,157.219,0.504908,0,0.535519,2012,0,5
BOCHOLTZ,1,200.852,0.484711,0.00402428,0.51431,2012,0.0212489,5
BODEGRAVEN,0.988057,236.282,0.95108,0.0144321,0.749433,2012,0.0708889,5
BOEKEL,1,333.76,0.494196,0.000536803,0.649295,2012,0.0104231,5
BOELENSLAAN,0.930192,213.349,0.373894,0.00854183,0.602251,2012,0,5
BOER,0.909091,658.833,0.523506,0,0.433333,2012,0,5
BOERAKKER,1,245.897,0.360225,0,0.551351,2012,0.0216216,5
BOESINGHELIEDE,0.819209,593.917,0.403367,0.00348093,0.662069,2012,0,5
BOIJL,0.939959,335.907,0.528056,0.00418435,0.57489,2012,0,5
BOKSUM,0.983333,293.435,0.371332,0.0124699,0.576271,2012,0.00564972,5
BOLSWARD,0.92514,221.021,0.325617,0.00440799,0.686997,2012,0,5
BONTEBOK,0.949791,196.85,0.477936,0.00495105,0.674009,2012,0,5
BOORNBERGUM,0.9039,207.586,0.36067,0.00500928,0.600924,2012,0,5
BOORNZWAAG,0.935223,225.567,0.431498,0.0147777,0.47619,2012,0,5
BORCULO,0.891293,266.239,0.403601,0.00313913,0.647657,2012,0.000282326,5
BORGER,1,265.865,0.331692,0.00855977,0.592124,2012,0.0060947,5
BORGERCOMPAGNIE,1,367.251,0.36551,0.00230474,0.518717,2012,0.0106952,5
BORGSWEER,1,340.185,0.301978,0,0.444444,2012,0,5
BORN,1,215.051,0.482461,0.00578522,0.623452,2012,0.0309661,5
BORNE,1,216.527,0.332204,0.00156943,0.784844,2012,0.00558085,5
BORNERBROEK,1,233.013,0.431827,0.00269552,0.524173,2012,0.0101781,5
BORNWIRD,0.909091,183.257,0.303219,0,0.557143,2012,0,5
BOSCH EN DUIN,0.986804,513.938,0.88284,0.00674603,0.708767,2012,0.0104012,5
BOSKOOP,0.959507,191.111,0.849691,0.00123374,0.684972,2012,0.00689842,5
BOSSCHENHOOFD,1,272.597,0.391116,0.000705533,0.642497,2012,0.021148,5
BOTLEK ROTTERDAM,0.759494,260.817,0.829204,0,0.2,2012,0.233333,3
BOURTANGE,1,261.804,0.352799,0.00630804,0.536657,2012,0.00879765,5
BOVEN-LEEUWEN,0.893048,309.422,0.483328,0.00843098,0.618762,2012,0.000998004,5
BOVENKARSPEL,0.965714,237.537,0.410766,0.00172854,0.686618,2012,0,5
BOVENSMILDE,1,220.891,0.326642,0.00846397,0.591954,2012,0.00718391,5
BOXMEER,1,237.638,0.405191,0.00152047,0.640311,2012,0.00687534,5
BOXTEL,1,210.346,0.412599,0.00614481,0.706338,2012,0.00459129,5
BRAAMT,0.936054,213.89,0.459182,0.0104875,0.734012,2012,0,5
BRAKEL,0.893044,354.158,0.526261,0,0.652429,2012,0,5
BRANDWIJK,0.977528,273.557,0.9378,0.0110649,0.636015,2012,0.00383142,5
BRANTGUM,0.957983,197.842,0.411586,0.0258435,0.473684,2012,0,5
BREDA,1,185.441,0.271013,0.000857599,0.754224,2012,0.0198868,5
BREDEVOORT,0.965287,263.382,0.346857,0.0017166,0.654219,2012,0,5
BREEDENBROEK,0.95,404.954,0.562417,0.000978273,0.688787,2012,0,5
BREEZAND,0.921902,378.147,0.712277,0.00354428,0.660528,2012,0,5
BREUKELEN UT,0.972011,207.416,0.850553,0.00263124,0.634376,2012,0.0197298,5
BREUKELEVEEN,0.958042,390.839,0.840765,0.00588723,0.671533,2012,0.0218978,5
BRIELLE,0.980103,149.562,0.931805,0.00393839,0.866656,2012,0.0932021,5
BRILTIL,1,382.632,0.409768,0.00163018,0.736842,2012,0,5
BRITSUM,0.985106,177.274,0.382277,0.00503761,0.639309,2012,0,5
BRITSWERT,0.918367,406.422,0.433831,0,0.555556,2012,0,5
BROEK FR,0.948718,370.23,0.656397,0.0334636,0.601351,2012,0,5
BROEK IN WATERLAND,0.933711,270.674,0.461748,0.00491285,0.695238,2012,0,5
BROEK OP LANGEDIJK,0.921298,284.1,0.34249,0.0023696,0.637548,2012,0,5
BROEKHUIZEN DR,1,846.967,0.301252,0,0.6,2012,0,5
BROEKHUIZEN LB,1,242.855,0.529574,0,0.5,2012,0.0230263,5
BROEKHUIZENVORST,1,239.126,0.496519,0.00702936,0.601896,2012,0.0308057,5
BROEKLAND OV,1,346.841,0.426406,0.00146252,0.672131,2012,0.00468384,5
BROEKSTERWALD,0.949515,217.194,0.347371,0.00981698,0.666667,2012,0,5
BRONKHORST,0.957746,499.221,0.670466,0.0102066,0.602941,2012,0,5
BRONNEGER,1,651.167,0.33,0,0.5,2012,0,5
BRONNEGERVEEN,1,215.5,0.41,0,0.657895,2012,0.0263158,5
BRUCHEM,0.889488,401.603,0.534804,0.00802136,0.560606,2012,0,5
BRUCHT,1,502.134,0.439817,0,0.621951,2012,0,5
BRUCHTERVELD,1,367.581,0.423547,0,0.612903,2012,0.00992556,5
BRUINEHAAR,1,752.5,0.44,0.05,0.6,2012,0,5
BRUMMEN,0.950463,246.582,0.442384,0.00318828,0.73624,2012,0.0129079,5
BRUNSSUM,1,189.336,0.427591,0.00224638,0.617727,2012,0.0259911,5
BUCHTEN,1,220.418,0.485828,0.000810711,0.581522,2012,0.0380435,5
BUDEL,1,255.577,0.405594,0.000316922,0.669662,2012,0.00662095,5
BUDEL-DORPLEIN,1,246.07,0.384926,0.00197145,0.640984,2012,0.00491803,5
BUDEL-SCHOOT,1,232.08,0.336387,0,0.634837,2012,0.00419727,5
BUGGENUM,1,257.141,0.528966,0,0.429379,2012,0.0338983,5
BUINEN,1,296.275,0.332613,0.00225341,0.550964,2012,0.00550964,5
BUINERVEEN,1,171.308,0.393183,0,0.616438,2012,0,5
BUITENKAAG,0.935484,392,0.632651,0,0.646552,2012,0,5
BUITENPOST,0.942817,207.724,0.337371,0.00891734,0.676775,2012,0,5
BUNDE,1,219.306,0.487732,0.00322603,0.591872,2012,0.0306961,5
BUNNE,1,449.425,0.396496,0,0.65,2012,0,5
BUNNIK,0.988048,248.995,0.823972,0.0152267,0.617866,2012,0.0229529,5
BUNSCHOTEN SPAKENBURG,0.964286,219.778,0.9643,0.0357,0.851852,2012,0,5
BUNSCHOTEN-SPAKENBURG,0.986663,265.345,0.86652,0.00363015,0.609146,2012,0.061142,5
BURDAARD,0.896797,222.937,0.318295,0.00287008,0.595238,2012,0,5
BUREN,1,51.0714,0.0356709,0,0.607143,2012,0,5
BUREN FR,0.912237,182.05,0.316014,0.018521,0.579946,2012,0,5
BUREN GLD,0.919308,267.419,0.503681,0.00207501,0.684953,2012,0.000783699,5
BURGERBRUG,0.936685,286.748,0.586472,0.0185249,0.675944,2012,0.00198807,5
BURGERVEEN,0.942197,511.871,0.462032,0,0.656442,2012,0,5
BURGUM,0.952585,191.008,0.321955,0.00680551,0.689865,2012,0,5
BURGWERD,0.993902,369.54,0.623782,0.00399373,0.613497,2012,0,5
BURUM,0.961404,282.858,0.472233,0.00412509,0.521898,2012,0,5
BUSSUM,0.942701,252.593,0.376198,0.00178402,0.679754,2012,0.000182893,5
BUURMALSEN,0.957265,329.618,0.588321,0.000953152,0.636161,2012,0,5
CADIER EN KEER,1,219.049,0.454518,0.00427805,0.521769,2012,0.0204082,5
CALLANTSOOG,0.938941,172.949,0.479305,0.00350273,0.665757,2012,0.000454752,5
CAPELLE AAN DEN IJSSEL,0.984477,135.496,0.95924,0.00250037,0.86431,2012,0.0866311,5
CASTENRAY,1,410.222,0.559462,0.00164849,0.515358,2012,0.0682594,5
CASTEREN,1,309.398,0.548298,0.00778575,0.660241,2012,0.0120482,5
CASTRICUM,0.958367,214.856,0.379521,0.00401923,0.68096,2012,0.00093423,5
CHAAM,1,328.294,0.468265,0.00296952,0.709772,2012,0.0479813,5
COEVORDEN,1,242.059,0.350467,0.00249946,0.764963,2012,0.00203874,5
COLLENDOORN,1,431.402,0.446094,0.0196387,0.639175,2012,0,5
COLMSCHATE,1,244.842,0.400203,0.00373783,0.776842,2012,0.00421053,5
CORNWERD,0.956522,468.03,0.680605,0,0.5,2012,0,5
