city,active_conn_perc,consume_per_conn,lowtarif_perc,product_perc,p_type_conn_perc,years,smartmeter_perc,true_label
AMSTERDAM,0.918516,132.862,0.153142,0.000813003,0.739422,2011,0.0046876,5
AMSTERDAM ZUIDOOST,0.862413,136.639,0.14775,0.000770109,0.827492,2011,0.000639216,5
AMSTEVEEN,0.96,107.25,0.08,0,0.916667,2011,0,5
ANDEL,1,303.7,0.454644,0,0.615741,2011,0.00231481,5
ANDELST,0.910242,369.724,0.42604,0.00186585,0.610619,2011,0,5
ANDEREN,1,428.457,0.374756,0.0111497,0.630435,2011,0,5
ANDIJK,0.947266,233.666,0.472382,0.00133944,0.675945,2011,0,5
ANE,1,320.901,0.358375,0,0.567901,2011,0,5
ANERVEEN,1,164.957,0.43,0,0.595745,2011,0,5
ANEVELDE,1,1582.06,0.46,0.06,0.411765,2011,0,5
ANGEREN,0.956307,299.62,0.493847,0.0016572,0.682759,2011,0,5
ANGERLO,0.94822,370.761,0.49701,0.00384439,0.629693,2011,0,5
ANJUM,0.940501,168.698,0.356066,0.00427359,0.690344,2011,0,5
ANKEVEEN,0.900826,251.511,0.376012,0.000972077,0.625164,2011,0,5
ANLOO,1,387.73,0.41647,0,0.574468,2011,0.0070922,5
ANNA PAULOWNA,0.951382,255.52,0.613922,0.00414541,0.696611,2011,0.000537924,5
ANNEN,1,253.802,0.373249,0,0.609385,2011,0.000634115,5
ANNERVEENSCHEKANAAL,1,198.415,0.388761,0,0.503145,2011,0,5
ANSEN,1,488.537,0.409168,0.00889421,0.558824,2011,0,5
APELDOORN,0.945195,225.259,0.385856,0.0012889,0.771173,2011,0.0914334,5
APPELSCHA,0.958037,209.58,0.463967,0.00448734,0.68948,2011,0,5
APPELTERN,0.932039,270.51,0.464499,0,0.643229,2011,0,5
APPINGEDAM,1,194.121,0.267657,0.000776515,0.589812,2011,0.000190078,5
ARCEN,1,261.444,0.505477,0.00577415,0.639331,2011,0.00920502,5
ARKEL,0.981276,241.057,0.908555,0.00134387,0.752534,2011,0.0500894,5
ARNHEM,0.942458,204.713,0.471417,0.00110676,0.761954,2011,0.279243,3
ARRIEN,1,481.176,0.456516,0.00549324,0.70303,2011,0,5
ARUM,0.964215,279.518,0.466138,0.00388692,0.612371,2011,0,5
ASCH,0.963636,237.277,0.69963,0.0125627,0.572327,2011,0,5
ASPEREN,0.984222,230.398,0.92695,0.00755883,0.745038,2011,0.0458015,5
ASSEN,1,192.776,0.287171,0.00131229,0.607313,2011,0.000412017,5
ASSENDELFT,0.959414,212.819,0.326171,0.00274519,0.767568,2011,0.000470035,5
ASTEN,1,271.776,0.420769,0.000215162,0.662298,2011,0,5
AUGSBUURT,0.853659,175.114,0.439,0,0.571429,2011,0,5
AUGUSTINUSGA,0.925926,252.925,0.38919,0.0111961,0.592727,2011,0,5
AUSTERLITZ,0.988042,270.667,0.826699,0.0132491,0.540091,2011,0.0559758,5
AVENHORN,0.956254,227.717,0.484594,0.00224227,0.683634,2011,0,5
AZEWIJN,0.957704,372.101,0.641816,0,0.662461,2011,0,5
Afferden,0.631579,355.667,0.1579,0,0.583333,2011,0,5
BAAIDUINEN,0.888889,514.929,0.355489,0,0.553571,2011,0,5
BAAIUM,0.973684,371.514,0.617944,0,0.594595,2011,0,5
BAAK,0.953096,335.067,0.58545,0.0011474,0.633858,2011,0,5
BAAMBRUGGE,0.95283,330.606,0.816721,0.0047747,0.607261,2011,0.0874587,5
BAARD,0.935714,228.565,0.532719,0.0267843,0.526718,2011,0,5
BAARLE-NASSAU,1,262.427,0.494571,0,0.634948,2011,0.00311419,5
BAARLO LB,1,270.493,0.478274,0.00174881,0.574277,2011,0.00781861,5
BAARN,0.984834,225.502,0.755059,0.00204559,0.620908,2011,0.0216473,5
BABBERICH,0.937304,298.158,0.543577,0.00303951,0.707915,2011,0.00111483,5
BABYLONIENBROEK,1,474.783,0.464628,0,0.623188,2011,0,5
BAD NIEUWESCHANS,1,198.815,0.27559,0.00112401,0.499295,2011,0,5
BADHOEVEDORP,0.962766,232.124,0.438602,0.000999916,0.679391,2011,0,5
BAEXEM,1,297.734,0.500185,0.00141206,0.532869,2011,0.00199203,5
BAFLO,1,203.26,0.300083,0.00254089,0.560197,2011,0,5
BAIJUM,0.916667,859.818,0.75,0,0.454545,2011,0,5
BAKEL,1,316.891,0.456627,0,0.651341,2011,0,5
BAKHUIZEN,0.954622,276.789,0.331523,0.00645038,0.640845,2011,0,5
BAKKEVEEN,0.974194,231.391,0.461023,0.00831694,0.653422,2011,0,5
BALGOIJ,0.945848,422.004,0.504995,0,0.603053,2011,0,5
BALGOY,0.952381,527.85,0.4762,0,0.45,2011,0,5
BALINGE,1,277.611,0.43,0,0.777778,2011,0,5
BALK,0.945748,193.896,0.389303,0.00197502,0.685788,2011,0,5
BALKBRUG,1,305.016,0.386723,0.00100027,0.692105,2011,0.000657895,5
BALLOO,1,401.467,0.311078,0.0313143,0.65,2011,0,5
BALLUM,0.895062,221.563,0.293393,0.00352256,0.655172,2011,0,5
BANHOLT,1,263.045,0.508305,0,0.496021,2011,0,5
BANT,1,397.105,0.48446,0,0.584906,2011,0.0146751,5
BANTEGA,0.925595,308.003,0.549544,0,0.514469,2011,0,5
BARCHEM,0.941514,343.892,0.473877,0.000479059,0.674787,2011,0.00121803,5
BARENDRECHT,0.991779,164.989,0.951,0.00479002,0.833869,2011,0.0684718,5
BARGER-COMPASCUUM,1,253.801,0.331121,0.00186936,0.570645,2011,0.00137174,5
BARNEVELD,0.92517,287.456,0.337258,0.0011276,0.734527,2011,0.0143274,5
BARSINGERHORN,0.964623,273.731,0.66489,0,0.699267,2011,0.00244499,5
BASSE,1,220.523,0.387418,0.0189673,0.590909,2011,0,5
BATENBURG,0.965015,340.305,0.592288,0,0.652568,2011,0,5
BATHMEN,1,298.428,0.40188,0.0017016,0.715176,2011,0.000445038,5
BAVEL,1,255.391,0.391749,0.000240137,0.757355,2011,0.00297521,5
BEARS FR,0.977011,218.341,0.594318,0,0.682353,2011,0,5
BEDUM,1,245.085,0.29949,0.00160069,0.583647,2011,0,5
BEEGDEN,1,226.149,0.495942,0.00769141,0.551105,2011,0.00552486,5
BEEK EN DONK,1,233.836,0.444489,0.000166571,0.64131,2011,0.000240732,5
BEEK GEM MONTFERLAND,0.938378,352.431,0.554674,0.00660608,0.640553,2011,0,5
BEEK LB,1,215.505,0.47572,0.00168473,0.574387,2011,0.00604073,5
BEEK-UBBERGEN,0.947816,237.097,0.276206,0.00100381,0.640205,2011,0,5
BEEKBERGEN,0.936146,344.721,0.471411,0.00388679,0.696711,2011,0,5
BEEMTE BROEKLAND,0.910941,507.011,0.615968,0,0.617318,2011,0,5
BEERS NB,1,340.725,0.474359,0.000619631,0.610955,2011,0,5
BEERTA,1,224.586,0.306661,0.0015251,0.545842,2011,0.0010661,5
BEERZE,1,216.611,0.433219,0,0.610619,2011,0,5
BEERZERVELD,1,351.991,0.399929,0,0.618297,2011,0,5
BEESD,0.958486,324.238,0.654335,0.00164194,0.659236,2011,0,5
BEESEL,1,242.312,0.498145,0,0.476793,2011,0.00421941,5
BEETS NH,0.923333,235.043,0.507841,0,0.68231,2011,0.00361011,5
BEETSTERZWAAG,0.962722,206.46,0.410669,0.00454254,0.649662,2011,0,5
BEILEN,1,269.795,0.344341,0.00140051,0.616297,2011,0,5
BEINSDORP,0.96347,293.149,0.541028,0.00128067,0.578199,2011,0,5
BELFELD,1,194.334,0.484172,0.00523788,0.580185,2011,0.00587741,5
BELLINGWOLDE,1,231.59,0.328045,0.00119087,0.555939,2011,0,5
BELT-SCHUTSLOOT,1,239.549,0.420699,0.00987358,0.577236,2011,0,5
BELTRUM,0.954774,556.161,0.628176,0,0.661404,2011,0,5
BEMELEN,1,218.193,0.563084,0,0.5,2011,0,5
BEMMEL,0.949495,245.995,0.462113,0.00126734,0.734612,2011,0.00018997,5
BENEDEN-LEEUWEN,0.941256,271.374,0.407766,0.00315066,0.668221,2011,0,5
BENNEBROEK,0.93564,252.463,0.495041,0.00149776,0.671969,2011,0,5
BENNEKOM,0.956702,243.881,0.404418,0.00112225,0.704542,2011,0.000481464,5
BENNEVELD,1,501.55,0.44,0,0.8,2011,0,5
BENNINGBROEK,0.940845,358.725,0.580643,0.00156136,0.637725,2011,0.00299401,5
BENSCHOP,0.979769,282.606,0.884942,0.00111638,0.615782,2011,0.0309735,5
BENTELO,1,619.245,0.439247,0.00977147,0.615152,2011,0,5
BENTHUIZEN,0.961691,227.677,0.834589,0,0.616758,2011,0.029533,5
BENTVELD,0.974453,316.5,0.560286,0,0.717228,2011,0,5
BERG EN DAL,0.958819,253.865,0.538985,0.00186531,0.80389,2011,0.000810373,5
BERG EN TERBLIJT,1,255.682,0.478255,0.00192544,0.54198,2011,0.00521135,5
BERGAMBACHT,0.962844,291.128,0.947106,0.00570481,0.722888,2011,0.0718563,5
BERGEIJK,1,275.319,0.482959,0.000758759,0.659501,2011,0,5
BERGEN AAN ZEE,0.918803,306.733,0.482203,0,0.723256,2011,0,5
BERGEN LB,1,256.642,0.483992,0,0.593853,2011,0.0070922,5
BERGEN NH,0.956152,246.232,0.418052,0.00254451,0.675976,2011,0.00015868,5
BERGEN OP ZOOM,1,191.419,0.238888,0.000687981,0.703763,2011,0.00293304,5
BERGENTHEIM,1,272.862,0.400633,0,0.707572,2011,0,5
BERGHAREN,0.945586,322.841,0.530059,0.00764326,0.598465,2011,0,5
BERGHEM,1,227.739,0.489666,0.000875796,0.701952,2011,0,5
BERGSCHENHOEK,0.979059,216.364,0.968995,0.00522756,0.833611,2011,0.0756944,5
BERINGE,1,298.474,0.506976,0.00040575,0.586538,2011,0.00721154,5
BERKEL EN RODENRIJS,0.974556,199.137,0.988477,0.00783838,0.824146,2011,0.153821,4
BERKEL EN RODENRYS,1,292.5,1,0,0.916667,2011,0,5
BERKEL-ENSCHOT,1,254.261,0.452072,8.81491e-05,0.696848,2011,0.00165916,5
BERKENWOUDE,0.986627,247.693,0.967856,0.00532466,0.680723,2011,0.0271084,5
BERKHOUT,0.945584,289.657,0.554261,0.00731489,0.65,2011,0,5
BERLICUM NB,1,271.934,0.451349,0.00177569,0.663405,2011,0.000515066,5
BERLTSUM,0.950536,233.493,0.327287,0.00150511,0.639202,2011,0,5
BERN,0.851064,496.2,0.7234,0,0.55,2011,0,5
BEST,1,242.709,0.41418,0.000435875,0.721542,2011,0,5
BEUGEN,1,343.762,0.495732,0,0.677419,2011,0,5
BEUNINGEN GLD,0.956974,234.076,0.427356,0.00231252,0.770027,2011,0.000132626,5
BEUNINGEN OV,1,357.765,0.42278,0,0.659649,2011,0,5
BEUSICHEM,0.93728,335.787,0.570279,0.00390631,0.659398,2011,0,5
BEUTENAKEN,1,291.812,0.54,0,0.5,2011,0,5
BEVERWIJK,0.921978,190.76,0.259603,0.000938211,0.765675,2011,0,5
BIDDINGHUIZEN,0.929153,370.435,0.618063,0.00736063,0.700343,2011,0.0080061,5
BIERUM,1,238.42,0.264131,0,0.479452,2011,0,5
BIEST-HOUTAKKER,1,404.286,0.556699,0.00557492,0.68693,2011,0,5
BIEZENMORTEL,1,387.925,0.544683,0.00638598,0.64637,2011,0,5
BILTHOVEN,0.978012,240.035,0.885401,0.0049527,0.659327,2011,0.0150502,5
BINGELRADE,1,210.446,0.520842,0,0.434018,2011,0.00293255,5
BITGUM,0.943445,185.232,0.335149,0.00882851,0.640327,2011,0,5
BITGUMMOLE,0.970732,208.286,0.373975,0.000831542,0.575377,2011,0,5
BLADEL,1,269.557,0.451372,0.00129932,0.646805,2011,0,5
BLANKENHAM,1,530.795,0.461128,0,0.622951,2011,0,5
BLARICUM,0.915031,381.469,0.484477,0.000995099,0.689371,2011,0.000235682,5
BLAUWESTAD,1,258.104,0.366461,0,0.760736,2011,0,5
BLAUWHUIS,0.975806,233.562,0.354992,0,0.632231,2011,0,5
BLEISWIJK,0.967457,272.877,0.968327,0.00481171,0.786018,2011,0.087538,5
BLESDIJKE,0.981132,309.389,0.627666,0,0.596154,2011,0,5
BLESKENSGRAAF CA,0.981132,226.803,0.950324,0.0100229,0.710577,2011,0.0471154,5
BLESSUM,1,310.844,0.342801,0,0.5,2011,0,5
BLIJE,0.953488,276.654,0.5337,0.00455489,0.607317,2011,0,5
BLIJHAM,1,219.715,0.344369,0.00117993,0.547201,2011,0,5
BLITTERSWIJCK,1,342.052,0.519148,0,0.566832,2011,0.0049505,5
BLOEMENDAAL,0.930327,298.66,0.487286,0.00295037,0.684721,2011,0,5
BLOKKER,0.965162,198.547,0.410566,0.00105967,0.694967,2011,0.00101678,5
BLOKZIJL,1,287.835,0.399924,0.00158507,0.660066,2011,0.00165017,5
BOAZUM,0.97861,157.186,0.527978,0,0.546448,2011,0,5
BOCHOLTZ,1,209.371,0.490657,0,0.512933,2011,0.00613766,5
BODEGRAVEN,0.989705,235.592,0.951676,0.0143495,0.747014,2011,0.0693463,5
BOEKEL,1,336.855,0.49243,0.000200327,0.650744,2011,0,5
BOELENSLAAN,0.92807,210.208,0.380114,0.00577329,0.604915,2011,0,5
BOER,0.909091,581.767,0.518221,0,0.433333,2011,0,5
BOERAKKER,1,238.235,0.351573,0,0.561497,2011,0.00534759,5
BOESINGHELIEDE,0.837209,675.604,0.415114,0.00329656,0.673611,2011,0,5
BOIJL,0.943983,335.668,0.528265,0.00417085,0.593407,2011,0,5
BOKSUM,0.98324,297.398,0.358806,0.0120506,0.585227,2011,0,5
BOLSWARD,0.919575,220.467,0.330492,0.00366296,0.698639,2011,0,5
BONTEBOK,0.949791,209.141,0.485942,0.00460888,0.682819,2011,0,5
BOORNBERGUM,0.906425,209.735,0.364367,0.00504548,0.631741,2011,0,5
BOORNZWAAG,0.939024,229.043,0.486978,0.0182517,0.528139,2011,0,5
BORCULO,0.910475,260.604,0.416608,0.00121349,0.645792,2011,0,5
BORGER,1,267.258,0.340761,0.00103175,0.593349,2011,0.000475059,5
BORGERCOMPAGNIE,1,344.266,0.37756,0.00243997,0.516304,2011,0,5
BORGSWEER,1,333.519,0.314581,0,0.461538,2011,0,5
BORN,1,211.774,0.480659,0.00172728,0.626728,2011,0.00795978,5
BORNE,1,215.833,0.352899,0.000630982,0.787335,2011,0,5
BORNERBROEK,1,217.784,0.440292,0,0.526042,2011,0.00260417,5
BORNWIRD,0.907895,184.986,0.306021,0,0.565217,2011,0,5
BOSCH EN DUIN,0.986706,517.045,0.882104,0.00675568,0.711078,2011,0.010479,5
BOSKOOP,0.962526,196.545,0.849758,0.00123018,0.687313,2011,0.000816771,5
BOSSCHENHOOFD,1,271.966,0.375915,0,0.622099,2011,0.00220994,5
BOTLEK ROTTERDAM,0.760274,291.946,0.85171,0,0.216216,2011,0.243243,3
BOURTANGE,1,269.561,0.370106,0,0.537313,2011,0,5
BOVEN-LEEUWEN,0.901625,314.372,0.496436,0.00789673,0.622623,2011,0.001001,5
BOVENKARSPEL,0.967401,235.64,0.41222,0.000845278,0.696494,2011,0,5
BOVENSMILDE,1,227.072,0.323928,0.000685859,0.597826,2011,0,5
BOXMEER,1,240.895,0.393782,0.00202832,0.640581,2011,0.000186324,5
BOXTEL,1,211.395,0.399565,0.00410733,0.705238,2011,0.000184111,5
BRAAMT,0.939477,189.007,0.436649,0,0.720351,2011,0,5
BRAKEL,0.900677,341.497,0.548722,0,0.647452,2011,0,5
BRANDWIJK,0.981132,273.904,0.93757,0.011187,0.638462,2011,0.00384615,5
BRANTGUM,0.957983,192.404,0.412035,0.0259006,0.5,2011,0,5
BREDA,1,188.57,0.259037,0.000224232,0.758026,2011,0.00344247,5
BREDEVOORT,0.964039,267.534,0.347186,0.0017821,0.634146,2011,0,5
BREEDENBROEK,0.954048,393.78,0.556975,0.000980616,0.678899,2011,0,5
BREEZAND,0.931338,390.43,0.716387,0.00344882,0.660365,2011,0,5
BREUKELEN UT,0.974516,206.911,0.848311,0.00266713,0.632456,2011,0.0132545,5
BREUKELEVEEN,0.964539,395.265,0.838492,0.00586412,0.683824,2011,0.0220588,5
BRIELLE,0.984298,157.383,0.930872,0.00395433,0.864164,2011,0.0881405,5
BRILTIL,1,307.129,0.428486,0.00203103,0.734848,2011,0,5
BRITSUM,0.987152,164.959,0.377116,0.00370186,0.644252,2011,0,5
BRITSWERT,0.936508,240.627,0.492233,0,0.677966,2011,0,5
BROEK FR,0.961039,393.473,0.667273,0.0351275,0.587838,2011,0,5
BROEK IN WATERLAND,0.946122,271.387,0.466354,0.000614069,0.704055,2011,0,5
BROEK OP LANGEDIJK,0.942186,281.748,0.354466,0.00188596,0.70278,2011,0,5
BROEKHUIZEN DR,1,860.233,0.404464,0,0.6,2011,0,5
BROEKHUIZEN LB,1,246.495,0.532371,0,0.501639,2011,0.00983607,5
BROEKHUIZENVORST,1,255.309,0.496055,0.00517358,0.613909,2011,0,5
BROEKLAND OV,1,316.202,0.422881,0,0.663462,2011,0,5
BROEKSTERWALD,0.953125,215.084,0.353632,0.00779657,0.653689,2011,0,5
BRONKHORST,0.985507,619.191,0.716593,0,0.588235,2011,0,5
BRONNEGER,1,536.794,0.386357,0,0.588235,2011,0,5
BRONNEGERVEEN,1,476.32,0.410139,0.0261589,0.68,2011,0,5
BRUCHEM,0.919718,390.188,0.554841,0.00247593,0.578867,2011,0,5
BRUCHT,1,515.976,0.439068,0,0.642857,2011,0,5
BRUCHTERVELD,1,363.207,0.427617,0,0.6025,2011,0,5
BRUINEHAAR,1,706.947,0.44,0.05,0.578947,2011,0,5
BRUMMEN,0.950976,246.747,0.440921,0.00321024,0.733692,2011,0.0100171,5
BRUNSSUM,1,199.186,0.429463,0.000598883,0.618099,2011,0.00387944,5
BUCHTEN,1,221.083,0.480749,0.000824555,0.583607,2011,0.0218579,5
BUDEL,1,260.966,0.404793,0,0.672899,2011,0.000242836,5
BUDEL-DORPLEIN,1,260.866,0.38649,0.00251274,0.629195,2011,0,5
BUDEL-SCHOOT,1,229.274,0.338339,0,0.62803,2011,0,5
BUGGENUM,1,267.266,0.512158,0,0.439776,2011,0.00280112,5
BUINEN,1,332.646,0.34586,0.00176178,0.552486,2011,0,5
BUINERVEEN,1,173.322,0.392082,0,0.610738,2011,0.00671141,5
BUITENKAAG,0.934959,448.052,0.647112,0,0.669565,2011,0,5
BUITENPOST,0.940393,211.627,0.344693,0.00612062,0.686428,2011,0,5
BUNDE,1,216.36,0.487739,0.00141569,0.591029,2011,0.00703606,5
BUNNE,1,405.875,0.392266,0,0.65,2011,0,5
BUNNIK,0.98869,248.693,0.82037,0.0156064,0.615825,2011,0.0123928,5
BUNSCHOTEN SPAKENBURG,0.964286,219.778,0.9643,0.0357,0.851852,2011,0,5
BUNSCHOTEN-SPAKENBURG,0.986745,265.163,0.865906,0.00363408,0.609682,2011,0.0608288,5
BURDAARD,0.914234,221.132,0.328107,0.00291867,0.612774,2011,0,5
BUREN FR,0.924794,171.826,0.312789,0.00248067,0.589581,2011,0,5
BUREN GLD,0.928105,268.829,0.518011,0,0.682316,2011,0,5
BURGERBRUG,0.960526,290.56,0.591128,0.00287789,0.681018,2011,0,5
BURGERVEEN,0.924419,548.969,0.476163,0,0.660377,2011,0,5
BURGUM,0.96087,186.071,0.316141,0.00553234,0.697511,2011,0,5
BURGWERD,0.993902,351.491,0.618631,0.00411263,0.601227,2011,0,5
BURUM,0.964789,273.15,0.476481,0.00292518,0.518248,2011,0,5
BUSSUM,0.943228,253.838,0.39199,0.0015634,0.687993,2011,6.1106e-05,5
BUURMALSEN,0.957082,323.966,0.58663,0,0.643498,2011,0,5
CADIER EN KEER,1,227.656,0.454391,0.000512981,0.513287,2011,0.000699301,5
CALLANTSOOG,0.947074,175.726,0.485582,0.00340989,0.6806,2011,0,5
CAPELLE AAN DEN IJSSEL,0.98907,135.542,0.959694,0.00249731,0.864732,2011,0.0853835,5
CASTENRAY,1,400.769,0.536895,0.00160102,0.519573,2011,0.0106762,5
CASTEREN,1,325.71,0.528789,0,0.659091,2011,0.00252525,5
CASTRICUM,0.964641,211.862,0.38562,0.00280805,0.68801,2011,0,5
CHAAM,1,329.406,0.457374,0.00188334,0.712139,2011,0.00300481,5
COEVORDEN,1,238.601,0.358617,0.00262615,0.767253,2011,0,5
COLLENDOORN,1,435.557,0.452734,0,0.618557,2011,0,5
COLMSCHATE,1,251.797,0.397844,0.00021427,0.773218,2011,0,5
CORNWERD,0.956522,439.803,0.679129,0,0.515152,2011,0,5
COTHEN,0.97619,273.736,0.884222,0.00922206,0.636364,2011,0.0251293,5
CREIL,1,407.579,0.446853,0,0.641762,2011,0.00191571,5
CROMVOIRT,1,387.727,0.484026,0,0.633094,2011,0,5
CRUQUIUS,0.867021,474.732,0.347203,0.0010533,0.644172,2011,0,5
CUIJK,1,190.524,0.397101,6.53724e-05,0.714286,2011,0.000132275,5
CULEMBORG,0.946313,222.221,0.413333,0.00433668,0.747588,2011,0.000329843,5
CULEMBURG,0.777778,296.905,0.037,0,0.666667,2011,0,5
DAARLE,1,393.312,0.358489,0,0.646,2011,0.002,5
DAARLERVEEN,1,302.857,0.363327,0,0.654321,2011,0,5
DALEM,0.991935,265.564,0.972366,0,0.766938,2011,0.00542005,5
DALEN,1,293.911,0.415666,0.00240916,0.637478,2011,0.000583771,5
DALERPEEL,1,241.139,0.39598,0,0.752613,2011,0,5
