city,active_conn_perc,consume_per_conn,lowtarif_perc,product_perc,p_type_conn_perc,years,smartmeter_perc,true_label
BURGWERD,0.970238,359.117,0.629328,0.0145112,0.607362,2013,0.00613497,5
BURUM,0.96732,272.037,0.494847,0.0119272,0.513514,2013,0.0168919,5
BUSSUM,0.94115,249.532,0.389941,0.00410051,0.671959,2013,0.0115572,5
BUURMALSEN,0.953586,315.792,0.588766,0.0188773,0.630531,2013,0.0110619,5
CADIER EN KEER,1,225.173,0.473952,0.0258202,0.516171,2013,0.0517464,5
CALLANTSOOG,0.931588,163.099,0.481855,0.00936921,0.660018,2013,0.0154125,5
CAPELLE AAN DEN IJSSEL,0.983946,136.082,0.960007,0.00402428,0.864667,2013,0.0971804,5
CASTENRAY,1,395.731,0.53901,0.0143512,0.522436,2013,0.105769,4
CASTEREN,1,300.017,0.535099,0.0351613,0.658654,2013,0.0600962,5
CASTRICUM,0.960039,207.71,0.388607,0.00920807,0.677711,2013,0.0144901,5
CHAAM,1,321.187,0.469682,0.00970048,0.716255,2013,0.0752441,5
COEVORDEN,1,243.172,0.356768,0.0163286,0.756426,2013,0.0261273,5
COLLENDOORN,1,419.653,0.456681,0.0424359,0.653061,2013,0.0306122,5
COLMSCHATE,1,219.382,0.396741,0.019452,0.790409,2013,0.017762,5
CORNWERD,0.942029,482.092,0.687957,0,0.523077,2013,0,5
COTHEN,0.975507,264.874,0.885195,0.013279,0.634864,2013,0.0530846,5
CREIL,1,389.339,0.49093,0.00886866,0.645614,2013,0.0403509,5
CROMVOIRT,1,401.288,0.530204,0.018081,0.626335,2013,0.0106762,5
CRUQUIUS,0.861592,486.193,0.369853,0.0032918,0.63253,2013,0.0100402,5
CUIJK,1,186.068,0.410508,0.00653816,0.713039,2013,0.0346547,5
CULEMBORG,0.935826,214.841,0.417127,0.00937699,0.747614,2013,0.0168203,5
CULEMBURG,0.703704,306.632,0.037,0,0.631579,2013,0,5
DAARLE,1,414.992,0.358371,0.0354943,0.63327,2013,0.0434783,5
DAARLERVEEN,1,294.995,0.379798,0,0.63466,2013,0.112412,4
DALEM,0.989333,265.547,0.96656,0.00671605,0.762803,2013,0.00539084,5
DALEN,1,275.005,0.406725,0.0210351,0.635267,2013,0.0252728,5
DALERPEEL,1,219.152,0.365953,0.0050286,0.736486,2013,0.0135135,5
DALERVEEN,1,373.797,0.434604,0.00946038,0.650407,2013,0.0243902,5
DALFSEN,1,287.769,0.39407,0.0314159,0.704844,2013,0.054995,5
DALMSHOLTE,1,547.794,0.459762,0.0252185,0.649485,2013,0.0309278,5
DAMWALD,0.956276,195.792,0.293925,0.0142989,0.670083,2013,0.0110367,5
DARP,1,199.723,0.405022,0.00932044,0.598071,2013,0.0160772,5
DE BILT,0.966105,212.372,0.794288,0.0108034,0.617331,2013,0.0195552,5
DE BLESSE,0.943005,290.22,0.526311,0.00399214,0.568681,2013,0.00274725,5
DE BULT,1,357.94,0.441062,0.0427479,0.552239,2013,0.0298507,5
DE COCKSDORP,0.920973,359.472,0.773776,0.0231978,0.686469,2013,0.60286,2
DE FALOM,0.964602,273.752,0.471955,0.0853504,0.477064,2013,0.00917431,5
DE GLIND,0.925373,577.376,0.586974,0.0181673,0.532258,2013,0.016129,5
DE GOORN,0.928289,270.177,0.353586,0.00433684,0.698795,2013,0.0155918,5
DE GROEVE,1,235.259,0.356098,0.00501,0.523529,2013,0.0352941,5
DE HEEN,1,348.348,0.505094,0.0212003,0.551613,2013,0.0612903,5
DE HEURNE,0.930526,350.317,0.597205,0.0287876,0.692308,2013,0.020362,5
DE HOEF,0.939394,316.094,0.89183,0.0320092,0.567204,2013,0.0241935,5
DE HOEVE,0.934132,294.096,0.544636,0.0030303,0.525641,2013,0.0128205,5
DE KIEL,1,210.734,0.375945,0.0502904,0.567839,2013,0.0251256,5
DE KLOMP,0.837607,407.143,0.527303,0.0017437,0.673469,2013,0.0102041,5
DE KNIPE,0.94246,235.912,0.49333,0.0184402,0.612632,2013,0.00842105,5
DE KOOG,0.908406,265.31,0.740237,0.0238332,0.709636,2013,0.63178,2
DE KRIM,1,311.794,0.415134,0.0211327,0.614054,2013,0.122162,4
DE KWAKEL,0.885872,382.289,0.472098,0.00628721,0.688831,2013,0.00675325,5
DE LUTTE,1,299.313,0.421853,0.0128749,0.608434,2013,0.0629183,5
DE MEERN,0.985574,213.276,0.930676,0.00800167,0.775441,2013,0.0802742,5
DE MOER,1,406.561,0.516334,0.00467272,0.700422,2013,0.0548523,5
DE MORTEL,1,317.245,0.52205,0.00644262,0.6256,2013,0.0288,5
DE POL,1,258.771,0.425144,0.038809,0.566265,2013,0.0481928,5
DE PUNT,1,316.985,0.357901,0.0419164,0.641791,2013,0.0597015,5
DE RIJP,0.961637,223.431,0.310497,0.00312694,0.640426,2013,0.00744681,5
DE RIPS,1,331.061,0.539441,0.0106886,0.632609,2013,0.0326087,5
DE SCHIPHORST,1,631.035,0.498267,0,0.596491,2013,0.0350877,5
DE STEEG,0.962366,279.708,0.473807,0.00765898,0.60149,2013,0.00558659,5
DE TIKE,0.968254,217.262,0.468121,0,0.606557,2013,0,5
DE VEENHOOP,0.920635,224.914,0.397697,0,0.482759,2013,0,5
DE WAAL,0.922018,312.721,0.711541,0.00623856,0.701493,2013,0.472637,2
DE WEERE,0.94709,297.858,0.595398,0.0121921,0.648045,2013,0.0139665,5
DE WESTEREEN,0.937002,206.788,0.302985,0.0152497,0.691489,2013,0.00638298,5
DE WIJK,1,262.816,0.399301,0.0175527,0.736191,2013,0.0263809,5
DE WILGEN,0.975806,237.314,0.783711,0.0503643,0.77686,2013,0.0454545,5
DE WILP GN,1,258.727,0.337884,0.0234984,0.530612,2013,0.0231293,5
DE WOUDE,0.904762,379.246,0.461362,0.0199056,0.578947,2013,0,5
DE ZILK,0.934634,247.773,0.842854,0.0061526,0.626305,2013,0.00939457,5
DEARSUM,0.866667,346.641,0.536443,0,0.589744,2013,0.025641,5
DEDEMSVAART,1,261.867,0.345105,0.0199335,0.749712,2013,0.0218642,5
DEDGUM,0.952381,441.083,0.551755,0.0241167,0.55,2013,0,5
DEERSUM,0.916667,460.576,0.685015,0.0576994,0.515152,2013,0,5
DEEST,0.939052,235.864,0.366241,0.00757263,0.670673,2013,0.00961538,5
DEIL,0.965885,337.482,0.698072,0.0105379,0.645695,2013,0.00993377,5
DEINUM,0.986333,251.679,0.488133,0.0136857,0.632794,2013,0.0207852,5
DELDEN,1,257.665,0.372436,0.0197387,0.719836,2013,0.0391469,5
DELFGAUW,0.983177,178.968,0.981924,0.0270583,0.862833,2013,0.0479663,5
DELFSTRAHUIZEN,0.952991,264.359,0.44471,0.0204421,0.520179,2013,0,5
DELFT,0.986097,182.241,0.988697,0.0204924,0.878778,2013,0.0316532,5
DELFZIJL,1,195.094,0.2651,0.00417056,0.587622,2013,0.0290787,5
DELWIJNEN,0.936306,385.034,0.630995,0.00736882,0.530612,2013,0.0204082,5
DEN ANDEL,1,236.397,0.341646,0.0365643,0.502183,2013,0.0262009,5
DEN BOMMEL,0.949599,177.647,0.817597,0.00613137,0.696019,2013,0.0482509,5
DEN BURG,0.940779,244.592,0.817584,0.0384055,0.678563,2013,0.691202,2
DEN DOLDER,0.983571,226.209,0.882956,0.00929917,0.573497,2013,0.108018,4
DEN DUNGEN,1,252.785,0.380271,0.01187,0.650296,2013,0.0331361,5
DEN HAM GN,1,428.936,0.394187,0.0503711,0.527273,2013,0.0181818,5
DEN HAM OV,1,309.518,0.372424,0.0262525,0.672665,2013,0.0325621,5
DEN HELDER,0.93695,186.135,0.278671,0.00294007,0.780997,2013,0.0137958,5
DEN HOORN TEXEL,0.923461,382.27,0.814212,0.0496514,0.673874,2013,0.603604,2
DEN HORN,1,459.712,0.411932,0.0135589,0.541176,2013,0.0294118,5
DEN HOUT NB,1,297.493,0.435005,0.0025723,0.634361,2013,0.0506608,5
DEN ILP,0.898795,435.643,0.444693,0,0.656836,2013,0.00536193,5
DEN OEVER,0.925953,226.804,0.544799,0.0149451,0.638975,2013,0.0139752,5
DEN VELDE,1,800.5,0.465486,0.0315982,0.5,2013,0,5
DENEKAMP,1,270.997,0.427417,0.0107625,0.703472,2013,0.0291707,5
DEURNE,1,277.52,0.418283,0.00925045,0.663605,2013,0.0382416,5
DEURNINGEN,1,318.009,0.430099,0.0110792,0.630332,2013,0.028436,5
DEURZE,1,570.077,0.32,0,0.769231,2013,0,5
DEVENTER,0.99989,196.731,0.305003,0.0125789,0.846946,2013,0.033049,5
DIDAM,0.949155,277.282,0.467905,0.00418335,0.707856,2013,0.0162916,5
DIEMEN,0.963581,197.651,0.162454,0.00298757,0.76848,2013,0.0595939,5
DIEPENHEIM,0.997539,294.581,0.400903,0.0141552,0.64227,2013,0.0452303,5
DIEPENVEEN,1,248.758,0.384743,0.0225757,0.728919,2013,0.0465598,5
DIEREN,0.972688,204.073,0.328184,0.0052651,0.763674,2013,0.0077508,5
DIESSEN,1,256.27,0.532576,0.0100282,0.640456,2013,0.047419,5
DIEVER,1,205.109,0.34677,0.0259537,0.594277,2013,0.027146,5
DIEVERBRUG,1,775.708,0.297902,0,0.583333,2013,0.0277778,5
DIFFELEN,1,515.447,0.506613,0.0664502,0.684211,2013,0,5
DINTELOORD,1,212.321,0.426254,0.0253095,0.644747,2013,0.0589415,5
DINXPERLO,0.953191,236.137,0.408746,0.00803255,0.664881,2013,0.0107143,5
DIPHOORN,1,628.923,0.36,0,0.846154,2013,0,5
DIRKSHORN,0.918919,266.617,0.457069,0.0180813,0.659041,2013,0.00980392,5
DIRKSLAND,0.927793,188.701,0.852883,0.00825604,0.722174,2013,0.03,5
DODEWAARD,0.937004,311.512,0.470688,0.00344273,0.67496,2013,0.0296453,5
DOENRADE,1,189.555,0.522504,0.0188722,0.462039,2013,0.0520607,5
DOESBURG,0.955041,211.007,0.334949,0.0052942,0.762629,2013,0.00977729,5
DOETINCHEM,0.93173,234.333,0.39494,0.00599191,0.723073,2013,0.011806,5
DOEZUM,1,307.538,0.31759,0.0137209,0.515487,2013,0.0199115,5
DOKKUM,0.92642,197.839,0.286983,0.00801972,0.713211,2013,0.00960769,5
DOLDERSUM,1,141.556,0.377472,0,0.609272,2013,0.013245,5
DONDEREN,1,318.899,0.432174,0.0548583,0.613065,2013,0.0703518,5
DONGEN,1,215.692,0.443823,0.0112313,0.648046,2013,0.0454007,5
DONGJUM,0.894444,375.161,0.400557,0.0109467,0.68323,2013,0.0124224,5
DONIAGA,1,1071.38,0.6923,0,0.307692,2013,0.0769231,5
DONKERBROEK,0.947917,264.687,0.492181,0.00742575,0.618681,2013,0.0043956,5
DOORN,0.979908,228.957,0.821179,0.0100141,0.581405,2013,0.0205035,5
DOORNENBURG,0.96127,268.084,0.547296,0.00854627,0.653505,2013,0.00966962,5
DOORNSPIJK,0.918612,316.947,0.449685,0.00821714,0.65342,2013,0.0143322,5
DOORWERTH,0.873545,226.24,0.410866,0.00865152,0.736406,2013,0.00936262,5
DORDRECHT,0.972312,141.006,0.898377,0.00622146,0.855645,2013,0.0389952,5
DORST,1,272.558,0.430246,0.00798797,0.651329,2013,0.0439673,5
DRACHTEN,0.941099,202.15,0.365938,0.00651506,0.738972,2013,0.0158158,5
DRACHTSTERCOMPAGNIE,0.953789,261.545,0.473127,0.0088094,0.571705,2013,0.00968992,5
DREMPT,0.961586,294.044,0.490215,0.0200938,0.670103,2013,0.00902062,5
DREUMEL,0.92503,321.299,0.584549,0.00522717,0.60434,2013,0.0485003,5
DRIEBERGEN-RIJSENBURG,0.982509,243.032,0.824581,0.0129286,0.596513,2013,0.0246311,5
DRIEBORG,1,260.653,0.330886,0.00802703,0.465909,2013,0.0284091,5
DRIEBRUGGEN,0.984981,280.625,0.885757,0.0245571,0.714104,2013,0.125794,4
DRIEHUIS NH,0.961305,239.788,0.461662,0.00409543,0.599053,2013,0.00394633,5
DRIEHUIZEN,0.891089,262.922,0.472864,0.00749659,0.622222,2013,0,5
DRIEL,0.927292,247.49,0.417246,0.00952693,0.723295,2013,0.0380682,5
DRIEZUM,0.941032,263.906,0.459162,0.0456202,0.561358,2013,0.00522193,5
DRIJBER,1,389.053,0.446519,0.0140622,0.517544,2013,0.0570175,5
DRIMMELEN,1,367.367,0.364231,0.00564055,0.586498,2013,0.0379747,5
DROGEHAM,0.909308,239.054,0.423093,0.0276655,0.636483,2013,0.00656168,5
DROGTEROPSLAGEN,1,292.986,0.427324,0.0431085,0.623288,2013,0.0479452,5
DRONGELEN,1,392.891,0.510568,0.00760764,0.660256,2013,0.0320513,5
DRONRYP,0.969716,205.125,0.503066,0.0214181,0.64216,2013,0.0188679,5
DRONTEN,0.920025,274.222,0.660664,0.0169162,0.735512,2013,0.391173,3
DROUWEN,1,145.617,0.399859,0.0314,0.541353,2013,0.0651629,5
DROUWENERMOND,1,247.603,0.391299,0.02024,0.545802,2013,0.0229008,5
DROUWENERVEEN,1,279.326,0.418584,0.0135125,0.652482,2013,0.035461,5
DRUNEN,1,214.205,0.328708,0.00750461,0.6879,2013,0.0530826,5
DRUTEN,0.933528,228.547,0.391614,0.00542949,0.714202,2013,0.0176056,5
DUIVEN,0.959079,202.292,0.475535,0.00524078,0.795852,2013,0.0180741,5
DUIVENDRECHT,0.975388,218.246,0.360356,0.00250382,0.750388,2013,0.00931677,5
DUIZEL,1,251.926,0.498707,0.0168126,0.67638,2013,0.0291411,5
DUSSEN,1,300.847,0.45101,0.00601991,0.59309,2013,0.0364683,5
DWINGELOO,1,337.038,0.354901,0.0216825,0.57435,2013,0.0187949,5
EARNEWALD,0.975191,85.4795,0.374782,0.000179945,0.700587,2013,0.0176125,5
EASTEREIN,0.935714,249.417,0.441689,0.0246599,0.610687,2013,0.0127226,5
EASTERLITTENS,0.923469,216.243,0.519958,0.0151472,0.629834,2013,0.0220994,5
EASTERMAR,0.942771,193.014,0.431395,0.0572325,0.629393,2013,0.00798722,5
EASTERWIERRUM,0.930481,272.374,0.489656,0.0482617,0.563218,2013,0.0172414,5
ECHT,1,238.607,0.452657,0.0151095,0.554075,2013,0.08738,5
ECHTELD,0.919266,340.433,0.652828,0.0060484,0.688623,2013,0.00598802,5
ECHTEN DR,1,279.725,0.411858,0.0270882,0.550336,2013,0.0402685,5
ECHTEN FR,0.866667,273.462,0.510193,0.00919629,0.57265,2013,0,5
ECHTENERBRUG,0.89901,297.991,0.466827,0.0087444,0.568282,2013,0.0132159,5
ECK EN WIEL,0.959514,303.935,0.635013,0.00563299,0.648383,2013,0.00421941,5
ECKELRADE,1,244.346,0.534417,0.023619,0.482927,2013,0.0682927,5
EDAM,0.959066,211.766,0.318736,0.00393471,0.666758,2013,0.00656635,5
EDE,0.888889,222.292,0.4074,0,0.416667,2013,0,5
EDE GLD,0.929186,214.567,0.379916,0.00691605,0.767547,2013,0.0329578,5
EDERVEEN,0.933227,384.847,0.509079,0.00346641,0.687394,2013,0.0136286,5
EE,0.946759,218.435,0.481626,0.00653233,0.567237,2013,0.00733496,5
EEFDE,0.908645,240.591,0.423739,0.0129433,0.649338,2013,0.0122609,5
EELDE,1,192.476,0.318931,0.0283039,0.586583,2013,0.0294118,5
EELDERWOLDE,1,173.422,0.360104,0.0519932,0.766434,2013,0.0433566,5
EEMDIJK,0.966361,320.484,0.91752,0.0102101,0.617089,2013,0.0316456,5
EEMNES,0.977068,237.981,0.812789,0.00702727,0.624469,2013,0.0421973,5
EEN,1,225.684,0.385031,0.0358909,0.511211,2013,0.0627803,5
EEN-WEST,1,683.551,0.403764,0.0257331,0.662921,2013,0.011236,5
EENRUM,1,204.453,0.309784,0.0286492,0.575221,2013,0.0221239,5
EERBEEK,0.94705,240.039,0.407599,0.00678724,0.743562,2013,0.0123267,5
EERNEWOUDE,0.952941,167.877,0.391054,0,0.592593,2013,0.0123457,5
EERSEL,1,276.656,0.483269,0.0111381,0.696656,2013,0.0343159,5
EES,1,290.069,0.370738,0.0271027,0.555556,2013,0.0208333,5
EESERGROEN,1,501.237,0.432336,0.0316211,0.576271,2013,0.0508475,5
EESERVEEN,1,315.05,0.423566,0.00426117,0.578512,2013,0.0330579,5
EESTERGA,0.945946,562.6,0.711133,0.0547263,0.514286,2013,0,5
EESVEEN,1,283.432,0.409472,0.0286961,0.590734,2013,0.00772201,5
EETHEN,1,321.105,0.458002,0.00216385,0.571885,2013,0.146965,4
EEXT,1,265.425,0.3696,0.0398253,0.577953,2013,0.0251969,5
EEXTERVEEN,1,260.23,0.425953,0.0802895,0.606742,2013,0.0674157,5
EEXTERVEENSCHEKANAAL,1,250.234,0.342592,0.0197548,0.495495,2013,0,5
EEXTERZANDVOORT,1,238.821,0.40545,0.0668263,0.538462,2013,0.0641026,5
EGCHEL,1,299.73,0.523068,0.0219832,0.559091,2013,0.118182,4
EGMOND AAN DEN HOEF,0.940313,238.384,0.413835,0.0121513,0.639958,2013,0.00832466,5
EGMOND AAN ZEE,0.963333,195.068,0.373304,0.00596628,0.643599,2013,0.00380623,5
EGMOND-BINNEN,0.961333,180.265,0.401011,0.00460092,0.667822,2013,0.0159501,5
EIBERGEN,0.947236,255.658,0.440767,0.0113861,0.67393,2013,0.0125047,5
EIJSDEN,1,220.189,0.495453,0.0175756,0.606544,2013,0.107355,4
EINDHOVEN,1,39.0679,0.801548,0.00106375,0.931327,2013,0.537809,2
EINIGHAUSEN,1,236.952,0.500789,0.0207817,0.562607,2013,0.0789022,5
EKEHAAR,1,263.392,0.343278,0.0338686,0.568,2013,0.04,5
ELAHUIZEN,0.904564,172.408,0.445084,0.0182527,0.637615,2013,0.00458716,5
ELBURG,0.945102,258.109,0.34114,0.00383963,0.732156,2013,0.0142369,5
ELDERSLOO,1,636.267,0.49,0,0.666667,2013,0,5
ELKENRADE,1,178.846,0.55,0,0.346154,2013,0.0769231,5
ELL,1,360.374,0.514144,0.0378666,0.525573,2013,0.0687831,5
ELLECOM,0.941839,321.255,0.499119,0.0093079,0.571713,2013,0.0139442,5
ELP,1,253.784,0.374564,0.0530457,0.633987,2013,0.0718954,5
ELSENDORP,1,498.706,0.554228,0.0239406,0.648241,2013,0.0226131,5
ELSHOUT,1,391.818,0.420196,0.0197999,0.667678,2013,0.0576631,5
ELSLOO FR,0.964088,397.605,0.546377,0.033897,0.613181,2013,0.00286533,5
ELSLOO LB,1,217.261,0.480103,0.0155959,0.550356,2013,0.0773143,5
ELSPEET,0.901205,334.746,0.455466,0.0116563,0.615642,2013,0.0227273,5
ELST GLD,0.918804,275.631,0.433133,0.00829107,0.71223,2013,0.013959,5
ELST UT,0.975748,210.47,0.810346,0.0098112,0.630354,2013,0.0253834,5
EMMELOORD,1,218.236,0.364604,0.0127916,0.785065,2013,0.0662739,5
EMMEN,1,204.957,0.292348,0.00683763,0.601266,2013,0.0238853,5
EMMER-COMPASCUUM,1,241.882,0.327176,0.0114032,0.562939,2013,0.0181499,5
EMPE,0.925926,400.182,0.581999,0.0250063,0.614545,2013,0.0145455,5
EMST,0.921913,248.308,0.44695,0.00650055,0.627052,2013,0.00787919,5
ENGWIERUM,0.958084,248.769,0.420976,0.0290654,0.51875,2013,0.00625,5
ENKHUIZEN,0.941977,213.78,0.323955,0.00561791,0.681043,2013,0.00814775,5
ENS,1,309.648,0.435305,0.0270929,0.681423,2013,0.0837945,5
ENSCHEDE,1,192.209,0.474357,0.00474076,0.789527,2013,0.0914259,5
ENSPIJK,0.942177,349.296,0.677305,0.00197625,0.66065,2013,0,5
ENTER,1,329.664,0.380417,0.00934072,0.696706,2013,0.0300398,5
ENUMATIL,1,271.441,0.335934,0.0127442,0.393701,2013,0.015748,5
EPE,0.950279,280.002,0.416013,0.0057646,0.723224,2013,0.00751366,5
EPEN,1,329.425,0.525409,0.0210276,0.485089,2013,0.0775348,5
EPPENHUIZEN,1,315.308,0.348912,0.0245003,0.589744,2013,0.025641,5
EPSE,0.911932,274.735,0.529924,0.00879565,0.667705,2013,0.00830737,5
ERICA,1,267.473,0.34958,0.0107854,0.630178,2013,0.0177515,5
ERICHEM,0.939252,403.647,0.664749,0.0320533,0.58209,2013,0.0199005,5
ERLECOM,0.89899,292.18,0.537282,0.0254545,0.629213,2013,0,5
ERM,1,177.213,0.366948,0.00552458,0.605128,2013,0.0153846,5
ERMELO,0.935793,253.477,0.510489,0.00800787,0.693069,2013,0.247264,3
ERP,1,359.487,0.475045,0.0136233,0.66767,2013,0.0357546,5
ESBEEK,1,380.171,0.576133,0.00805496,0.625,2013,0.0459559,5
ESCH,1,234.819,0.458806,0.0139184,0.611374,2013,0.0272512,5
ESCHAREN,1,236.673,0.400563,0.00883448,0.661253,2013,0.0232019,5
ESPEL,1,286.079,0.42647,0.0315402,0.627698,2013,0.0467626,5
EST,0.912587,450.77,0.620799,0.00419238,0.555556,2013,0.00383142,5
ETTEN GLD,0.934211,304.772,0.53547,0.00720551,0.622066,2013,0.00234742,5
ETTEN-LEUR,1,195.308,0.41162,0.00737374,0.715518,2013,0.0804541,5
EUROPOORT ROTTERDAM,0.833333,674.4,0.772567,0,0.336842,2013,0.2,4
EURSINGE,1,1000.36,0.479297,0.0759122,0.571429,2013,0.047619,5
EURSINGE GEM DE WOLDEN,1,672.5,0.37,0,0.6,2013,0,5
EVERDINGEN,0.961538,272.522,0.89586,0.00741253,0.632381,2013,0.0152381,5
EVERTSOORD,1,743.822,0.55886,0,0.411111,2013,0.133333,4
EWIJK,0.953034,233.329,0.46029,0.0104139,0.722038,2013,0.0199336,5
EXLOERVEEN,1,613.86,0.397442,0,0.604651,2013,0.0697674,5
EXLOO,1,203.444,0.354197,0.00740754,0.606316,2013,0.0136842,5
EXMORRA,0.903226,227.393,0.552415,0.0339692,0.55102,2013,0.0204082,5
EYGELSHOVEN,1,179.952,0.479143,0.013075,0.579089,2013,0.0940978,5
EYS,1,223.737,0.49477,0.0345733,0.481675,2013,0.0837696,5
EZINGE,1,265.341,0.349956,0.011987,0.545932,2013,0.0209974,5
Ede,0.806723,268.573,0.491836,0.0152649,0.520833,2013,0.0104167,5
FARMSUM,1,232.81,0.249067,0.00521186,0.568134,2013,0.0702306,5
FEANWALDEN,0.960488,180.204,0.345553,0.0142894,0.667877,2013,0.00604961,5
FEERWERD,1,345.566,0.407537,0.0031293,0.434483,2013,0.0689655,5
FEINSUM,1,102.37,0.3704,0.037,0.555556,2013,0,5
FERWERT,0.94292,209.998,0.385918,0.0174756,0.636787,2013,0.00465658,5
FERWOUDE,0.886525,588.8,0.641245,0.0192601,0.432,2013,0.032,5
FICTIEF,0.75,395.133,0.4,0,0.6,2013,0,5
FIJNAART,1,249.118,0.435093,0.00681391,0.683977,2013,0.0438808,5
FINKUM,0.794118,130.037,0.2647,0.0294,0.555556,2013,0,5
FINSTERWOLDE,1,267.967,0.321971,0.0096889,0.550274,2013,0.0201097,5
FIRDGUM,0.90566,564.604,0.49175,0.0166722,0.5,2013,0.0208333,5
FLERINGEN,1,478.198,0.413702,0.036412,0.614094,2013,0.0469799,5
FLUITENBERG,1,274.555,0.427868,0.0456641,0.586614,2013,0.0314961,5
FOCHTELOO,0.96861,444.62,0.619051,0.0237059,0.541667,2013,0.0185185,5
FOLLEGA,0.897436,631.471,0.597841,0,0.514286,2013,0,5
FOLSGARE,0.965278,184.432,0.473636,0.0166529,0.546763,2013,0.0143885,5
FORMERUM,0.919811,244.477,0.282184,0.00188948,0.512821,2013,0,5
FOUDGUM,0.973684,137.811,0.5526,0.0789,0.459459,2013,0,5
FOXHOL,1,214.23,0.259084,0,0.547461,2013,0.013245,5
FOXWOLDE,1,374.179,0.421697,0.0554739,0.666667,2013,0.0384615,5
FRANEKER,0.935672,223.905,0.79995,0.0101211,0.697931,2013,0.0183543,5
FREDERIKSOORD,1,415.891,0.437172,0.00318375,0.454545,2013,0,5
FRIENS,1,688.438,0.625,0,0.4375,2013,0,5
FRIESCHEPALEN,0.963942,227.838,0.386343,0.00349609,0.630923,2013,0.0074813,5
FROOMBOSCH,1,171.12,0.339278,0.0326774,0.509972,2013,0.02849,5
GAANDEREN,0.956437,226.781,0.443544,0.00850396,0.692965,2013,0.0325336,5
GAAST,0.919255,312.52,0.582449,0.0452933,0.554054,2013,0.0202703,5
GAASTMEER,0.986063,226.731,0.547667,0.0409034,0.60424,2013,0.0282686,5
GALDER,1,333.113,0.486567,0.00465428,0.703529,2013,0.0564706,5
GAMEREN,0.89566,322.8,0.558008,0.003759,0.617526,2013,0.00927835,5
GARDEREN,0.836466,441.922,0.505289,0.00536396,0.614607,2013,0.0146067,5
GARMERWOLDE,1,227.017,0.365605,0.0396017,0.55,2013,0.0166667,5
GARMINGE,1,286.345,0.35162,0.03474,0.672727,2013,0.0545455,5
GARNWERD,1,333.752,0.383948,0.014308,0.5,2013,0.012,5
GARRELSWEER,1,285.777,0.329414,0.0230939,0.467811,2013,0.0214592,5
GARSTHUIZEN,1,332.792,0.411608,0.00807036,0.518868,2013,0.0188679,5
GARYP,0.940263,253.097,0.371255,0.00553856,0.597205,2013,0.0025413,5
GASSEL,1,298.633,0.507242,0.011246,0.636542,2013,0.0176817,5
GASSELTE,1,177.052,0.340742,0.0276497,0.552555,2013,0.0260366,5
GASSELTERNIJVEEN,1,250.371,0.348885,0.0170199,0.530488,2013,0.0231707,5
GASSELTERNIJVEENSCHEMOND,1,293.252,0.386334,0.075296,0.493197,2013,0.0578231,5
GASTEL,1,327.614,0.485297,0.0112487,0.691176,2013,0.0514706,5
GASTEREN,1,336.186,0.387523,0.0251194,0.654255,2013,0.037234,5
GAUW,0.934783,272.605,0.579509,0.0198129,0.573643,2013,0.00775194,5
GEELBROEK,1,367.871,0.44,0.1,0.709677,2013,0.0967742,5
GEERDIJK,1,206.216,0.350753,0.0144212,0.538793,2013,0.0560345,5
GEERTRUIDENBERG,1,177.91,0.443087,0.00401262,0.712061,2013,0.0250382,5
GEERVLIET,0.980535,202.898,0.957654,0.00656584,0.853598,2013,0.0136476,5
GEES,1,221.296,0.396927,0.0398317,0.604502,2013,0.0257235,5
GEESBRUG,1,272.015,0.38186,0.0103631,0.645161,2013,0.0237691,5
GEESTEREN GLD,0.924883,380.631,0.586925,0.0155368,0.656514,2013,0.0152284,5
GEESTEREN OV,1,346.233,0.417178,0.0112408,0.662269,2013,0.125989,4
GEFFEN,1,282.208,0.530272,0.00576401,0.670672,2013,0.252321,3
GEIJSTEREN,1,294.489,0.550207,0.0265673,0.585106,2013,0.0585106,5
GELDERMALSEN,0.932477,271.453,0.53235,0.00799636,0.652952,2013,0.0129603,5
GELDERSWOUDE,0.815789,501.387,0.893845,0,0.612903,2013,0,5
GELDROP,1,209.525,0.392254,0.00757629,0.743935,2013,0.0234352,5
GELEEN,1,206.29,0.451665,0.00970667,0.619266,2013,0.0739112,5
GELLICUM,0.959732,234.818,0.632131,0,0.559441,2013,0.013986,5
GELSELAAR,0.950437,267.242,0.511313,0.0145211,0.647239,2013,0.00613497,5
GEMERT,1,225.438,0.405657,0.0102681,0.649291,2013,0.0233314,5
GEMONDE,1,298.619,0.49144,0.011996,0.707082,2013,0.0354077,5
GENDEREN,1,282.979,0.470077,0.00717653,0.615845,2013,0.0254111,5
GENDRINGEN,0.900132,243.531,0.440794,0.0120808,0.677908,2013,0.00635386,5
GENDT,0.954768,272.793,0.524813,0.00869965,0.677337,2013,0.00832266,5
GENEMUIDEN,1,264.61,0.350557,0.0129739,0.747467,2013,0.144533,4
GENNEP,1,228.231,0.423826,0.0120961,0.627081,2013,0.0573913,5
GERKESKLOOSTER,0.29388,182.389,0.441753,0.00191909,0.665904,2013,0.00686499,5
GERSLOOT,0.944056,328.726,0.62228,0.0419728,0.6,2013,0.0148148,5
GEULLE,1,204.463,0.488247,0.0218666,0.48843,2013,0.0867769,5
GIESBEEK,0.954613,264.502,0.446178,0.00697231,0.692128,2013,0.0132502,5
