city,active_conn_perc,consume_per_conn,lowtarif_perc,product_perc,p_type_conn_perc,years,smartmeter_perc,true_label
BANHOLT,1,216.372,0.529831,0.055595,0.496259,2016,0.144638,4
BANT,0.974359,438.714,0.924813,0.103471,0.6,2016,0.585965,2
BANTEGA,0.891641,325.052,0.63861,0.097417,0.506944,2016,0.0520833,5
BARCHEM,0.887136,328.8,0.570966,0.0593185,0.648427,2016,0.0984952,5
BARENDRECHT,0.977943,154.703,0.948663,0.0361245,0.82313,2016,0.174917,4
BARGER-COMPASCUUM,1,227.29,0.338494,0.0328147,0.562331,2016,0.0894309,5
BARNEVELD,0.8845,262.603,0.42242,0.0433238,0.701967,2016,0.137524,4
BARSINGERHORN,0.919355,254.228,0.669388,0.0828952,0.684211,2016,0.0651629,5
BASSE,1,211.065,0.394976,0.112924,0.565217,2016,0.0869565,5
BATENBURG,0.945087,312.618,0.625085,0.0622169,0.565749,2016,0.0948012,5
BATHMEN,1,274.626,0.397829,0.0897367,0.70283,2016,0.135077,4
BAVEL,1,254.417,0.427767,0.0542886,0.718502,2016,0.549754,2
BEARS FR,0.892857,218.133,0.688463,0.161289,0.586667,2016,0.146667,4
BEDUM,1,224.287,0.386499,0.195494,0.565722,2016,0.235088,3
BEEGDEN,1,220.989,0.51993,0.0777943,0.551461,2016,0.174079,4
BEEK EN DONK,1,198.69,0.299183,0.039669,0.653429,2016,0.144531,4
BEEK GEM MONTFERLAND,0.892779,363.885,0.584406,0.0760803,0.60049,2016,0.109069,4
BEEK GLD,0.902439,527.324,0.638442,0.0220786,0.702703,2016,0.108108,4
BEEK LB,1,189.451,0.488492,0.0827157,0.571243,2016,0.273924,3
BEEK-UBBERGEN,0.924658,221.723,0.36041,0.0363349,0.607407,2016,0.067284,5
BEEKBERGEN,0.899262,314.328,0.523333,0.0475287,0.673314,2016,0.109091,4
BEEMTE BROEKLAND,0.852459,574.346,0.624426,0.100686,0.590659,2016,0.134615,4
BEERS NB,1,287.639,0.546552,0.0636756,0.612188,2016,0.84903,1
BEERTA,1,212.098,0.330195,0.0445295,0.529228,2016,0.0647182,5
BEERZE,1,232.269,0.448844,0.0153889,0.611111,2016,0.0462963,5
BEERZERVELD,1,335.198,0.434952,0.100545,0.543605,2016,0.229651,3
BEESD,0.928097,305.293,0.691208,0.0330268,0.614583,2016,0.0703125,5
BEESEL,1,212.313,0.522023,0.0648016,0.49001,2016,0.139867,4
BEETS NH,0.886364,224.436,0.521952,0.0802999,0.666667,2016,0.0805861,5
BEETSTERZWAAG,0.883268,208.359,0.442684,0.0767687,0.664569,2016,0.0717432,5
BEILEN,1,251.988,0.390527,0.0898308,0.609184,2016,0.360612,3
BEINSDORP,0.922551,288.783,0.556635,0.0392688,0.565432,2016,0.11358,4
BELFELD,1,184.433,0.495458,0.0622077,0.596429,2016,0.173413,4
BELLINGWOLDE,1,214.033,0.343856,0.0387636,0.549175,2016,0.0732673,5
BELT-SCHUTSLOOT,1,257.645,0.419109,0.0235261,0.572519,2016,0.118321,4
BELTRUM,0.889984,553.122,0.704082,0.109133,0.583948,2016,0.121771,4
BEMELEN,1,236.783,0.55095,0.131578,0.556522,2016,0.230435,3
BEMMEL,0.925022,221.117,0.522451,0.0811218,0.681941,2016,0.115133,4
BENEDEN LEEUWEN,0.846154,531.773,0.8462,0,0.772727,2016,0.818182,1
BENEDEN-LEEUWEN,0.912908,248.426,0.520813,0.0485366,0.615332,2016,0.163884,4
BENNEBROEK,0.920258,227.074,0.595475,0.0359944,0.629759,2016,0.22407,3
BENNEKOM,0.911196,229.609,0.467597,0.0795364,0.651177,2016,0.112584,4
BENNEVELD,1,393.75,0.44,0.05,0.85,2016,0.1,5
BENNINGBROEK,0.892045,372.987,0.618476,0.125178,0.617834,2016,0.105096,4
BENSCHOP,0.960563,272.545,0.897628,0.0385569,0.629765,2016,0.1239,4
BENTELO,1,480.545,0.434514,0.0573204,0.592014,2016,0.168403,4
BENTHUIZEN,0.931566,221.424,0.841691,0.0510975,0.596956,2016,0.188617,4
BENTVELD,0.958258,298.631,0.583124,0.030086,0.717803,2016,0.0587121,5
BERG EN DAL,0.916361,226.397,0.630136,0.0485799,0.677342,2016,0.164932,4
BERG EN TERBLIJT,1,231.182,0.494746,0.0815158,0.525862,2016,0.200431,3
BERGAMBACHT,0.938066,257.553,0.937143,0.0468525,0.738486,2016,0.246377,3
BERGEIJK,1,265.895,0.382626,0.0445013,0.655237,2016,0.315283,3
BERGEN AAN ZEE,0.882716,308.809,0.506411,0.0337231,0.692308,2016,0.04662,5
BERGEN LB,1,222.05,0.495611,0.0419695,0.59551,2016,0.175349,4
BERGEN NH,0.912161,231.786,0.474569,0.0615259,0.648339,2016,0.0899412,5
BERGEN OP ZOOM,1,172.278,0.291169,0.0629557,0.671409,2016,0.251436,3
BERGENTHEIM,1,227.963,0.401694,0.114972,0.66087,2016,0.139921,4
BERGHAREN,0.908876,277.398,0.565986,0.0862007,0.558594,2016,0.0924479,5
BERGHEM,1,200.347,0.328147,0.0427872,0.72212,2016,0.428496,2
BERGSCHENHOEK,0.972086,192.185,0.966844,0.0413936,0.835465,2016,0.180049,4
BERINGE,1,335.174,0.505834,0.0610611,0.586359,2016,0.180418,4
BERKEL EN RODENRIJS,0.967201,179.092,0.982566,0.0516396,0.823812,2016,0.260841,3
BERKEL-ENSCHOT,1,233.511,0.506572,0.0476179,0.691984,2016,0.794508,1
BERKENWOUDE,0.950413,235.855,0.955245,0.069814,0.678261,2016,0.128986,4
BERKHOUT,0.872034,250.001,0.582234,0.137167,0.610301,2016,0.0971817,5
BERLICUM NB,1,253.166,0.309932,0.0711819,0.656724,2016,0.131245,4
BERLTSUM,0.920557,202.786,0.383987,0.0826054,0.645907,2016,0.088968,5
BEST,1,212.48,0.251308,0.0460188,0.713859,2016,0.151649,4
BEUGEN,1,308.428,0.371361,0.0705192,0.674221,2016,0.128895,4
BEUNINGEN GLD,0.924875,203.495,0.498612,0.0507438,0.701416,2016,0.152533,4
BEUNINGEN OV,1,293.631,0.445861,0.120745,0.634615,2016,0.189103,4
BEUSICHEM,0.906271,294.473,0.593158,0.0649897,0.624181,2016,0.0910415,5
BEUTENAKEN,1,214.55,0.62,0.05,0.55,2016,0.6,2
BEVERWIJK,0.892005,176.477,0.346108,0.024172,0.712619,2016,0.115102,4
BIDDINGHUIZEN,0.857407,363.712,0.674385,0.115883,0.667026,2016,0.134339,4
BIERUM,1,201.298,0.293247,0.128205,0.489362,2016,0.0893617,5
BIEST-HOUTAKKER,1,363.81,0.404434,0.0795607,0.717877,2016,0.189944,4
BIEZENMORTEL,1,388.082,0.436213,0.0756617,0.691566,2016,0.171084,4
BILTHOVEN,0.964153,225.065,0.902081,0.0290293,0.655899,2016,0.107583,4
BINGELRADE,1,170.166,0.532577,0.0698258,0.410112,2016,0.185393,4
BITGUM,0.883838,228.363,0.357953,0.0855534,0.645714,2016,0.0514286,5
BITGUMMOLE,0.92439,184.799,0.471699,0.103501,0.580475,2016,0.105541,4
BLADEL,1,240.354,0.291135,0.0507062,0.641581,2016,0.134539,4
BLANKENHAM,1,504.703,0.854036,0.0453951,0.6,2016,0.151515,4
BLARICUM,0.872954,363.365,0.593355,0.0139668,0.621777,2016,0.245472,3
BLAUWESTAD,1,291.547,0.360355,0.154991,0.731844,2016,0.0782123,5
BLAUWHUIS,0.910156,248.592,0.507793,0.10797,0.60515,2016,0.141631,4
BLEISWIJK,0.959267,245.854,0.95774,0.048114,0.783633,2016,0.219263,3
BLESDIJKE,0.915888,312.316,0.688689,0.149091,0.642857,2016,0.0663265,5
BLESKENSGRAAF CA,0.939603,203.761,0.949431,0.0811508,0.717172,2016,0.161616,4
BLESSUM,0.866667,331.846,0.550555,0.339263,0.538462,2016,0.102564,4
BLIJE,0.898148,287.459,0.586007,0.155702,0.597938,2016,0.0695876,5
BLIJHAM,1,203.511,0.35476,0.0488454,0.530328,2016,0.0770492,5
BLITTERSWIJCK,1,300.097,0.525084,0.0913009,0.570787,2016,0.303371,3
BLOEMENDAAL,0.91432,282.407,0.530789,0.0332468,0.678016,2016,0.0924125,5
BLOKKER,0.934217,173.229,0.531121,0.0871493,0.649949,2016,0.172239,4
BLOKZIJL,1,299.099,0.431135,0.0342619,0.637615,2016,0.0963303,5
BOAZUM,0.943182,163.566,0.583503,0.0719703,0.506024,2016,0.0843373,5
BOCHOLTZ,1,179.342,0.494508,0.07146,0.51157,2016,0.176446,4
BODEGRAVEN,0.970341,217.289,0.934989,0.0427818,0.751528,2016,0.194855,4
BOEKEL,1,309.187,0.349251,0.0532545,0.646381,2016,0.110192,4
BOELENSLAAN,0.895288,201.739,0.448048,0.0855421,0.586745,2016,0.08577,5
BOER,0.935484,244.862,0.7419,0.0645,0.448276,2016,0.206897,3
BOERAKKER,1,219.891,0.369794,0.0999305,0.544041,2016,0.103627,4
BOESINGHELIEDE,0.756614,489.378,0.489708,0.01123,0.664336,2016,0.146853,4
BOIJL,0.903433,332.131,0.565135,0.083487,0.612827,2016,0.111639,4
BOKSUM,0.923445,282.606,0.449082,0.130484,0.585492,2016,0.0880829,5
BOLSWARD,0.897134,206.078,0.422094,0.0612304,0.680794,2016,0.130221,4
BONTEBOK,0.882353,221.656,0.552137,0.177645,0.615385,2016,0.0820513,5
BOORNBERGUM,0.870801,196.591,0.437648,0.128365,0.639466,2016,0.164688,4
BOORNZWAAG,0.901709,113.185,0.383976,0.0620078,0.50237,2016,0.0331754,5
BORCULO,0.863504,244.054,0.480889,0.0637566,0.629765,2016,0.116872,4
BORGER,1,243.573,0.33505,0.0801036,0.585799,2016,0.116978,4
BORGERCOMPAGNIE,1,315.238,0.426052,0.116751,0.544041,2016,0.150259,4
BORGSWEER,1,234.772,0.335909,0.146391,0.45614,2016,0.0877193,5
BORN,1,196.042,0.480821,0.0510842,0.621264,2016,0.174423,4
BORNE,1,203.722,0.358741,0.0623679,0.780477,2016,0.13762,4
BORNERBROEK,1,366.68,0.404342,0.0602427,0.58457,2016,0.169139,4
BORNWIRD,0.830986,192.339,0.389579,0.0524245,0.610169,2016,0.0847458,5
BOSCH EN DUIN,0.948299,501.537,0.880719,0.0194441,0.684362,2016,0.0789096,5
BOSKOOP,0.931333,178.116,0.873779,0.0347105,0.663838,2016,0.227821,3
BOSSCHENHOOFD,1,265.105,0.312384,0.0327327,0.655303,2016,0.171402,4
BOTLEK ROTTERDAM,0.575581,754.485,0.786639,0,0.232323,2016,0.262626,3
BOURTANGE,1,259.858,0.384537,0.0716697,0.539394,2016,0.215152,3
BOVEN-LEEUWEN,0.823904,300.462,0.602846,0.0591606,0.579304,2016,0.22824,3
BOVENKARSPEL,0.930672,209.504,0.49519,0.109407,0.634917,2016,0.114852,4
BOVENSMILDE,1,201.772,0.389454,0.135893,0.601525,2016,0.254331,3
BOXMEER,1,209.862,0.268564,0.0317806,0.636364,2016,0.0964676,5
BOXTEL,1,192.336,0.297367,0.0649814,0.700623,2016,0.200404,3
BRAAMT,0.921569,165.347,0.50561,0.0541852,0.714286,2016,0.386018,3
BRAKEL,0.876561,338.414,0.593488,0.041086,0.611903,2016,0.123219,4
BRANDWIJK,0.9631,254.391,0.949079,0.0498412,0.6341,2016,0.114943,4
BRANTGUM,0.915966,181.725,0.489381,0.0932223,0.486239,2016,0.100917,4
BREDA,1,167.429,0.322972,0.0195465,0.740065,2016,0.418487,2
BREDEVOORT,0.919166,230.382,0.417223,0.0583,0.629787,2016,0.0794326,5
BREEDENBROEK,0.895939,432.45,0.659957,0.104348,0.626062,2016,0.082153,5
BREEZAND,0.875525,340.618,0.736097,0.124191,0.665267,2016,0.0917816,5
BREUKELEN,0.705882,354.333,0.9412,0.0588,0.666667,2016,0.166667,4
BREUKELEN UT,0.960452,193.479,0.869336,0.0262435,0.632264,2016,0.0951872,5
BREUKELEVEEN,0.907285,364,0.851632,0.0460746,0.649635,2016,0.10219,4
BRIELLE,0.971769,139.806,0.929698,0.0348323,0.858072,2016,0.163414,4
BRILTIL,1,343.142,0.434222,0.127966,0.677419,2016,0.174194,4
BRITSUM,0.956621,183.282,0.443465,0.0890317,0.630072,2016,0.0763723,5
BRITSWERT,0.847826,515.513,0.507223,0.134422,0.487179,2016,0.102564,4
BROEK FR,0.885714,547.161,0.777501,0.212724,0.58871,2016,0.137097,4
BROEK IN WATERLAND,0.913208,242.023,0.543951,0.0651546,0.705785,2016,0.16281,4
BROEK OP LANGEDIJK,0.899928,224.321,0.466908,0.104546,0.6412,2016,0.242,3
BROEKHUIZEN DR,1,758.516,0.466882,0.021827,0.580645,2016,0.129032,4
BROEKHUIZEN LB,1,250.964,0.543945,0.123963,0.501502,2016,0.237237,3
BROEKHUIZENVORST,1,261.642,0.52271,0.0622266,0.619469,2016,0.24115,3
BROEKLAND OV,1,325.016,0.442418,0.103966,0.641892,2016,0.175676,4
BROEKSTERWALD,0.911243,217.418,0.423532,0.0784749,0.649351,2016,0.0562771,5
BRONKHORST,0.876712,526.047,0.758897,0.156755,0.53125,2016,0.1875,4
BRONNEGER,1,489.077,0.37,0.08,0.615385,2016,0.153846,4
BRONNEGERVEEN,1,175.282,0.44,0.03,0.717949,2016,0.128205,4
BRUCHEM,0.848052,389.562,0.613131,0.114162,0.563553,2016,0.147014,4
BRUCHT,1,358.024,0.455873,0.0985293,0.666667,2016,0.178571,4
BRUCHTERVELD,1,312.301,0.426983,0.0663987,0.593301,2016,0.107656,4
BRUINEHAAR,1,677.04,0.468894,0.123911,0.54,2016,0.16,4
BRUMMEN,0.916022,231.816,0.489855,0.0591082,0.717764,2016,0.0881988,5
BRUNSSUM,1,170.577,0.463967,0.0402225,0.608114,2016,0.178281,4
BUCHTEN,1,192.25,0.492429,0.0403851,0.550999,2016,0.241851,3
BUDEL,1,234.443,0.288204,0.038094,0.669835,2016,0.12729,4
BUDEL-DORPLEIN,1,229.623,0.30263,0.0602972,0.647446,2016,0.116969,4
BUDEL-SCHOOT,1,204.694,0.291801,0.0775727,0.627883,2016,0.128931,4
BUGGENUM,1,244.94,0.53564,0.0482464,0.494033,2016,0.183771,4
BUINEN,1,304.322,0.360048,0.0684693,0.567568,2016,0.102703,4
BUINERVEEN,1,157.777,0.42356,0.108343,0.635135,2016,0.155405,4
BUITENKAAG,0.910256,354.23,0.68467,0.0531498,0.629108,2016,0.117371,4
BUITENPOST,0.903686,197.199,0.41092,0.0868068,0.655252,2016,0.100808,4
BUNDE,1,204.45,0.541875,0.0935308,0.586743,2016,0.799918,1
BUNNE,1,505.865,0.617109,0.118785,0.673077,2016,0.365385,3
BUNNIK,0.963251,239.869,0.86224,0.0584509,0.620347,2016,0.148573,4
BUNSCHOTEN SPAKENBURG,0,inf,1,0,,2016,,1
BUNSCHOTEN-SPAKENBURG,0.973489,249.979,0.882897,0.048229,0.618252,2016,0.194263,4
BURDAARD,0.858156,203.345,0.408226,0.0938677,0.590909,2016,0.105372,4
BUREN FR,0.869955,177.668,0.419377,0.112193,0.579897,2016,0.0992268,5
BUREN GLD,0.888112,279.844,0.549916,0.0455314,0.650394,2016,0.12126,4
BURGERBRUG,0.893428,284.082,0.59212,0.101917,0.656064,2016,0.0715706,5
