city,active_conn_perc,consume_per_conn,lowtarif_perc,product_perc,p_type_conn_perc,years,smartmeter_perc,true_label
AGELO,1,1117.63,0.461564,0.156329,0.75,2019,0.402439,2
AKERSLOOT,0.903473,196.173,0.501878,0.124372,1,2019,0.199374,4
AKKRUM,0.844727,210.923,0.716219,0.166918,1,2019,0.648683,2
AKMARIJP,0.826923,392.837,0.683905,0.244544,1,2019,0.162791,4
ALBERGEN,1,386.657,0.440104,0.119198,0.692425,2019,0.312165,3
ALBLASSERDAM,1,139.063,0.97869,0.064703,0.806087,2019,0.755506,1
ALDE LEIE,0.892562,270.444,0.906521,0.103513,1,2019,0.703704,1
ALDEBOARN,0.856079,287.19,0.780746,0.144971,1,2019,0.682609,2
ALDTSJERK,0.916955,193.332,0.434412,0.142904,1,2019,0.169811,4
ALEM,0.858553,240.958,0.861048,0.110093,1,2019,0.720307,1
ALKMAAR,0.917409,167.041,0.767857,0.0760234,1,2019,0.710021,1
ALLINGAWIER,0.72973,428.074,0.777455,0.519023,1,2019,0.296296,3
ALMELO,1,758.359,0.292366,0.0458726,0.545455,2019,0.488636,2
ALMEN,0.826203,279.218,0.841909,0.225799,1,2019,0.700647,1
ALMERE,0.918473,194.878,0.831606,0.102167,1,2019,0.811133,1
ALMKERK,1,249.873,0.415029,0.147133,0.630989,2019,0.353454,3
ALPHEN AAN DEN RIJN,0.928281,168.035,0.886537,0.0802396,1,2019,0.248764,3
ALPHEN AD RIJN,0.916667,171.227,1,0.0417,1,2019,0,5
ALPHEN GLD,0.910501,301.54,0.632066,0.176117,1,2019,0.277851,3
ALPHEN NB,1,312.946,0.45344,0.0822888,0.664323,2019,0.320675,3
ALTEVEER GEM DE WOLDEN,1,270.246,0.392273,0.212619,0.654952,2019,0.29393,3
ALTEVEER GEM HOOGEVEEN,1,934.744,0.4666,0.1818,0.636364,2019,0.181818,4
ALTEVEER GEM NOORDENVELD,1,217.023,0.411669,0.132006,0.594203,2019,0.275362,3
ALTEVEER GN,1,232.477,0.383951,0.124312,0.598967,2019,0.215146,3
ALTFORST,0.858736,368.307,0.574701,0.128983,1,2019,0.212121,3
AMBT DELDEN,1,778.571,0.471515,0.152768,0.646465,2019,0.704185,1
AMEIDE,1,187,0.943083,0.0760754,0.730968,2019,0.502587,2
AMEN,1,446.469,0.47665,0.143163,0.706897,2019,0.258621,3
AMERICA,1,381.759,0.550486,0.183663,0.644273,2019,0.867841,1
AMERONGEN,1,214.481,0.960089,0.0891443,0.581395,2019,0.807018,1
AMERSFOORT,0.999627,148.522,0.951815,0.0929775,0.738009,2019,0.765437,1
AMMERSTOL,1,181.361,0.929771,0.0762631,0.668704,2019,0.297066,3
AMMERZODEN,0.924786,292.643,0.842931,0.177538,1,2019,0.71411,1
AMSTELHOEK,1,241.965,0.902903,0.074404,0.609272,2019,0.154525,4
AMSTELVEEN,0.929373,162.771,0.737242,0.052079,1,2019,0.653692,2
AMSTENRADE,1,200.321,0.535966,0.169429,0.57899,2019,0.811548,1
AMSTERDAM,0.878741,120.22,0.611081,0.0194154,1,2019,0.586492,2
AMSTERDAM ZUID00ST,0.1,256.4,0.04,0,1,2019,0,5
AMSTERDAM ZUIDOOST,0.691962,129.03,0.642914,0.0361168,1,2019,0.736605,1
AMSTERDAM-DUIVENDRECHT,0.884984,239.908,0.528143,0.0215571,1,2019,0.767148,1
AMSTEVEEN,0.888889,100.833,0.8519,0,1,2019,0.833333,1
ANDEL,1,263.057,0.394855,0.0801421,0.656556,2019,0.27593,3
ANDELST,0.881898,349.442,0.555928,0.0830481,1,2019,0.251564,3
ANDEREN,1,369.074,0.469101,0.223588,0.640625,2019,0.257812,3
ANDIJK,0.877689,201.115,0.775006,0.155265,1,2019,0.626389,2
ANE,1,564.381,0.459961,0.195925,0.562189,2019,0.810945,1
ANERVEEN,1,608.863,0.491805,0.113272,0.649123,2019,0.842105,1
ANGEREN,0.925421,233.342,0.625155,0.14079,1,2019,0.265165,3
ANGERLO,0.908951,321.927,0.84369,0.128596,1,2019,0.750424,1
ANJUM,0.922701,165.671,0.51574,0.0957361,1,2019,0.204666,3
ANKEVEEN,0.886261,217.995,0.4672,0.0894108,1,2019,0.213469,3
ANLOO,1,318.615,0.397883,0.181075,0.634731,2019,0.311377,3
ANNA PAULOWNA,0.891213,211.441,0.848162,0.162335,1,2019,0.698748,2
ANNEN,1,232.335,0.434665,0.205649,0.613208,2019,0.515723,2
ANNERVEENSCHEKANAAL,1,173.856,0.433767,0.20085,0.502762,2019,0.353591,3
ANSEN,1,476.961,0.475559,0.15735,0.538961,2019,0.818182,1
APELDOORN,0.905953,196.738,0.813864,0.0919414,1,2019,0.765351,1
APPELSCHA,0.912132,183.047,0.604174,0.204514,1,2019,0.287384,3
APPELTERN,0.883028,218.501,0.589482,0.201967,1,2019,0.288312,3
APPINGEDAM,1,178.407,0.42466,0.194765,0.600541,2019,0.749366,1
ARCEN,1,222.96,0.538773,0.166035,0.61466,2019,0.439139,2
ARKEL,1,210.463,0.926968,0.0912933,0.756239,2019,0.353453,3
ARNHEM,0.906132,175.856,0.665968,0.0655558,1,2019,0.343342,3
ARRIEN,1,371.763,0.474205,0.183684,0.646739,2019,0.23913,3
ARUM,0.911392,252.542,0.550814,0.164942,1,2019,0.194444,4
ASCH,0.908046,229.215,0.704903,0.137199,1,2019,0.183544,4
ASPEREN,0.994737,200.498,0.951767,0.14253,0.749811,2019,0.724868,1
ASSEN,1,176.698,0.395404,0.132769,0.619628,2019,0.58934,2
ASSENDELFT,0.919161,178.918,0.436564,0.117096,1,2019,0.188122,4
ASTEN,1,266.505,0.335399,0.0982789,0.656811,2019,0.269868,3
AUGSBUURT,0.75,258.3,0.425,0.275,1,2019,0.166667,4
AUGUSTINUSGA,0.882637,230.63,0.589256,0.0950656,1,2019,0.269581,3
AUSTERLITZ,1,236.279,0.964156,0.145237,0.568216,2019,0.790105,1
AVENHORN,0.912166,186.887,0.860062,0.162515,1,2019,0.772284,1
AZEWIJN,0.882175,363.377,0.86995,0.158126,1,2019,0.674658,2
Afferden,0.631579,309.083,0.6316,0.0526,1,2019,0.583333,2
BAAIDUINEN,0.875,317.304,0.507093,0.210371,1,2019,0.285714,3
BAAIUM,0.903614,367.093,0.88538,0.27435,1,2019,0.68,2
BAAK,0.873823,383.321,0.868243,0.204862,1,2019,0.728448,1
BAAMBRUGGE,1,303.795,0.869576,0.202132,0.615987,2019,0.341693,3
BAARD,0.852941,261.333,0.8662,0.326542,1,2019,0.632184,2
BAARLE-NASSAU,1,235.083,0.439323,0.058993,0.634936,2019,0.35641,3
BAARLO LB,1,238.901,0.528351,0.148452,0.58634,2019,0.914536,1
BAARLO OV,1,2503.36,0.9286,0.2143,1,2019,0.714286,1
BAARN,0.999661,187.112,0.935313,0.0935675,0.622592,2019,0.750573,1
BAARS,1,364.213,0.49932,0.0912333,0.65,2019,0.766667,1
BABBERICH,0.908549,293.608,0.841874,0.118578,1,2019,0.800875,1
BABYLONIENBROEK,1,433.82,0.479328,0.117327,0.658385,2019,0.347826,3
BAD NIEUWESCHANS,1,196.643,0.320437,0.0776075,0.506989,2019,0.179161,4
BADHOEVEDORP,0.942577,206.112,0.798327,0.0795152,1,2019,0.723791,1
BAEXEM,1,307.287,0.545778,0.179352,0.562044,2019,0.801095,1
BAFLO,1,166.273,0.351722,0.251406,0.524184,2019,0.310461,3
BAKEL,1,324.864,0.426245,0.0962177,0.650178,2019,0.25,3
BAKHUIZEN,0.89491,219.387,0.813807,0.161364,1,2019,0.770642,1
BAKKEVEEN,0.931106,192.248,0.62349,0.163234,0.996637,2019,0.254484,3
BALGOIJ,0.908012,364.392,0.599172,0.107905,1,2019,0.238562,3
BALGOY,0.952381,213,0.5238,0.0952,1,2019,0.2,4
BALINGE,1,305,0.47268,0.382729,0.731707,2019,0.658537,2
BALK,0.923398,173.716,0.52452,0.102808,1,2019,0.242333,3
BALKBRUG,1,330.058,0.448648,0.119314,0.639928,2019,0.835947,1
BALLOO,1,446.211,0.394439,0.255179,0.676056,2019,0.267606,3
BALLUM,0.854054,238.063,0.425063,0.124826,1,2019,0.185654,4
BANEHEIDE,1,224.341,0.5344,0.1818,0.545455,2019,0.636364,2
BANHOLT,1,212.682,0.548635,0.145953,0.542289,2019,0.823383,1
BANT,0.959416,447.66,0.95423,0.153671,1,2019,0.847716,1
BANTEGA,0.888545,321.456,0.888906,0.148217,1,2019,0.780488,1
BARCHEM,0.878313,321.907,0.844625,0.113785,1,2019,0.746228,1
BARENDRECHT,1,140.889,0.977822,0.0668579,0.821437,2019,0.766646,1
BARGER-COMPASCUUM,1,214.928,0.470707,0.0868175,0.573123,2019,0.881423,1
BARNEVELD,0.875094,238.053,0.795229,0.0876296,1,2019,0.780668,1
BARSINGERHORN,0.917778,226.823,0.830045,0.164443,1,2019,0.644068,2
BASSE,1,540.331,0.555693,0.126268,0.608696,2019,0.75,1
BATENBURG,0.942529,293.098,0.651589,0.131085,1,2019,0.262195,3
BATHMEN,1,314.031,0.479946,0.158651,0.691851,2019,0.876486,1
BAVEL,1,242.892,0.518307,0.107574,0.747867,2019,0.908797,1
BAVEL AC,1,544.91,0.491,0,0.75,2019,0.3125,3
BEARS FR,0.894118,221.158,0.940561,0.206482,1,2019,0.736842,1
BEDUM,1,210.922,0.402976,0.288098,0.56331,2019,0.505948,2
BEEGDEN,1,241.147,0.512746,0.14618,0.580171,2019,0.312118,3
BEEK EN DONK,1,224.279,0.374419,0.104681,0.6445,2019,0.350063,3
BEEK GEM MONTFERLAND,0.880037,342.586,0.814715,0.154961,1,2019,0.719915,1
BEEK LB,1,192.028,0.51826,0.155384,0.570526,2019,0.733765,1
BEEK-UBBERGEN,0.916714,207.811,0.729281,0.0781871,1,2019,0.642151,2
BEEKBERGEN,0.893497,295.928,0.774994,0.0944725,1,2019,0.704871,1
BEEMTE BROEKLAND,0.831839,572.922,0.809097,0.165627,1,2019,0.555256,2
BEERS NB,1,356.516,0.542143,0.14565,0.627211,2019,0.858503,1
BEERTA,1,228.663,0.357776,0.096632,0.551125,2019,0.207566,3
BEERZE,1,292.333,0.471556,0.130326,0.576923,2019,0.201923,3
BEERZERVELD,1,319.451,0.445673,0.166023,0.532637,2019,0.443864,2
BEESD,0.927954,277.845,0.720474,0.0620425,1,2019,0.218634,3
BEESEL,1,221.468,0.545266,0.153022,0.529204,2019,0.815044,1
BEETS NH,0.876972,198.23,0.601786,0.162774,1,2019,0.215827,3
BEETSTERZWAAG,0.882419,193.085,0.503685,0.116289,1,2019,0.188452,4
BEILEN,1,254.765,0.436454,0.203399,0.6086,2019,0.814145,1
BEINSDORP,0.923404,255.256,0.568521,0.114842,1,2019,0.24424,3
BELFELD,1,208.137,0.528832,0.127958,0.633585,2019,0.826915,1
BELLINGWOLDE,1,251.188,0.376307,0.0890865,0.554098,2019,0.224918,3
BELT-SCHUTSLOOT,1,231.512,0.431006,0.0598833,0.543396,2019,0.316981,3
BELTRUM,0.881847,524.784,0.784932,0.158374,1,2019,0.442768,2
BEMELEN,1,243.643,0.556338,0.201586,0.55102,2019,0.383673,3
BEMMEL,0.920346,202.683,0.57461,0.141619,1,2019,0.23009,3
BENEDEN-LEEUWEN,0.88736,248.317,0.635426,0.168282,1,2019,0.366279,3
BENNEBROEK,0.919828,211.81,0.618392,0.0755417,1,2019,0.308248,3
BENNEKOM,0.899036,211.086,0.567308,0.136697,1,2019,0.308718,3
BENNEVELD,1,623.882,0.483794,0.164363,0.685714,2019,0.642857,2
BENNINGBROEK,0.876344,388.491,0.827151,0.167592,1,2019,0.631902,2
BENSCHOP,1,239.069,0.899671,0.114625,0.645003,2019,0.234801,3
BENTELO,1,474.506,0.447015,0.100345,0.621528,2019,0.604167,2
BENTHUIZEN,0.923692,199.068,0.918952,0.131554,0.98934,2019,0.793471,1
BENTVELD,0.945423,285.598,0.605326,0.0498399,1,2019,0.121043,4
BERG EN DAL,0.93445,203.396,0.809073,0.0810919,1,2019,0.578332,2
BERG EN TERBLIJT,1,231.505,0.504123,0.164851,0.525981,2019,0.336691,3
BERGAMBACHT,1,226.98,0.948554,0.0860248,0.743872,2019,0.431175,2
BERGEIJK,1,273.538,0.462565,0.101272,0.6322,2019,0.7192,1
BERGEN AAN ZEE,0.872727,301.87,0.677911,0.0539977,1,2019,0.511574,2
BERGEN L,1,191.962,0.519913,0.120328,0.60412,2019,0.250557,3
BERGEN LB,1,325.562,0.485006,0.109008,0.586262,2019,0.421725,2
BERGEN NH,0.900912,215.27,0.757509,0.107316,1,2019,0.647185,2
BERGEN OP ZOOM,1,173.428,0.487064,0.0958652,0.679627,2019,0.867715,1
BERGENTHEIM,1,246.97,0.457744,0.161124,0.659607,2019,0.784418,1
BERGHAREN,0.90566,255.712,0.604316,0.170527,1,2019,0.238281,3
BERGHEM,1,202.52,0.465564,0.123542,0.714828,2019,0.767713,1
BERGSCHENHOEK,1,168.847,0.982536,0.0969399,0.830226,2019,0.805672,1
BERINGE,1,384.132,0.498485,0.161913,0.6058,2019,0.874329,1
BERKEL EN RODENRIJS,1,157.946,0.9854,0.117534,0.815434,2019,0.409848,2
BERKEL-ENSCHOT,1,219.751,0.513742,0.0997142,0.695088,2019,0.893171,1
BERKENWOUDE,1,231.023,0.965375,0.123501,0.702857,2019,0.288571,3
BERKHOUT,0.865506,233.786,0.843397,0.183172,1,2019,0.680987,2
BERLICUM NB,1,251.263,0.351637,0.120904,0.658349,2019,0.302303,3
BERLTSUM,0.912768,205.452,0.791015,0.13867,1,2019,0.755864,1
BEST,1,209.158,0.294619,0.106148,0.706139,2019,0.260148,3
BEUGEN,1,350.675,0.417929,0.128673,0.658915,2019,0.361757,3
BEUNINGEN GLD,0.91897,189.825,0.770106,0.121071,1,2019,0.655784,2
BEUNINGEN OV,1,661.984,0.466599,0.189979,0.638095,2019,0.349206,3
BEUSICHEM,0.904011,286.348,0.629695,0.129382,1,2019,0.176727,4
BEUTENAKEN,1,215.732,0.577114,0.124609,0.525,2019,0.825,1
BEVERWIJK,0.874343,164.905,0.412099,0.0581895,1,2019,0.217579,3
BIDDINGHUIZEN,0.849702,355.229,0.763178,0.190789,1,2019,0.605254,2
BIERUM,1,241.637,0.464629,0.288622,0.482877,2019,0.743151,1
BIEST-HOUTAKKER,1,454.485,0.494628,0.150628,0.696,2019,0.653333,2
BIEZENMORTEL,1,473.762,0.546803,0.145359,0.691974,2019,0.893709,1
BILTHOVEN,1,208.951,0.962046,0.0644341,0.664127,2019,0.700227,1
BINGELRADE,1,202.152,0.560292,0.172227,0.455729,2019,0.841146,1
BITGUM,0.859008,219.207,0.81989,0.113374,1,2019,0.711246,1
BITGUMMOLE,0.917778,180.586,0.821914,0.15323,1,2019,0.74092,1
BLADEL,1,250.655,0.44139,0.091344,0.609827,2019,0.724401,1
BLANKENHAM,0.959184,503.862,0.892388,0.049732,1,2019,0.707447,1
BLARICUM,0.858463,353.039,0.634211,0.0435346,1,2019,0.381492,3
BLAUWESTAD,1,299.973,0.418169,0.430458,0.822785,2019,0.459916,2
BLAUWHUIS,0.910156,231.18,0.64745,0.150959,1,2019,0.454936,2
BLEISWIJK,1,217.704,0.96317,0.126984,0.784509,2019,0.406977,2
BLESDIJKE,0.90708,312.079,0.678629,0.218421,0.956098,2019,0.292683,3
BLESKENSGRAAF CA,1,182.525,0.97956,0.136803,0.717972,2019,0.779359,1
BLESSUM,0.826087,470.053,0.782893,0.388922,1,2019,0.578947,2
BLIJE,0.887097,272.699,0.640851,0.205664,1,2019,0.166234,4
BLIJHAM,1,218.303,0.377997,0.101669,0.531326,2019,0.193653,4
BLITTERSWIJCK,1,282.369,0.536621,0.146868,0.594235,2019,0.419069,2
BLOEMENDAAL,0.895069,282.51,0.567808,0.0533183,1,2019,0.176169,4
BLOKKER,0.930484,163.117,0.583914,0.132195,1,2019,0.252903,3
BLOKZIJL,1,332.582,0.481665,0.0651354,0.616923,2019,0.796923,1
BOAZUM,0.9375,154.079,0.859966,0.0997921,1,2019,0.715152,1
BOCHOLTZ,1,184.55,0.533601,0.169312,0.559805,2019,0.803092,1
BODEGRAVEN,1,183.629,0.94802,0.0932137,0.75471,2019,0.381735,3
BOEKEL,1,302.141,0.396776,0.122689,0.650028,2019,0.279585,3
BOELENSLAAN,0.893333,196.015,0.539748,0.117917,1,2019,0.225746,3
BOER,0.837209,964.361,0.629243,0.165588,1,2019,0.388889,3
BOERAKKER,1,237.336,0.385007,0.184596,0.607843,2019,0.262745,3
BOESINGHELIEDE,0.738693,518.884,0.633731,0.0149952,1,2019,0.387755,3
BOIJL,0.901709,347.111,0.636006,0.138217,1,2019,0.196682,4
BOKSUM,0.906103,285.238,0.857319,0.187314,1,2019,0.735751,1
BOLSWARD,0.893799,195.341,0.782553,0.0951868,1,2019,0.75117,1
BONTEBOK,0.882114,175.018,0.611165,0.185607,1,2019,0.235023,3
BOORNBERGUM,0.858549,177.964,0.487407,0.18057,1,2019,0.262178,3
BOORNZWAAG,0.906383,108.465,0.663294,0.0995514,1,2019,0.530516,2
BORCULO,0.85636,221.567,0.52402,0.124119,1,2019,0.215021,3
BORGER,1,217.004,0.458252,0.170538,0.601892,2019,0.789768,1
BORGERCOMPAGNIE,1,321.299,0.444929,0.19315,0.558659,2019,0.284916,3
BORGSWEER,1,299.206,0.371256,0.231995,0.517241,2019,0.321839,3
BORN,1,191.297,0.507852,0.144221,0.624953,2019,0.853941,1
BORNE,1,197.404,0.447927,0.115286,0.760131,2019,0.800758,1
BORNERBROEK,1,439.011,0.419888,0.105512,0.567145,2019,0.335072,3
BORNWIRD,0.824324,210.443,0.593866,0.10664,1,2019,0.409836,2
BOSCH EN DUIN,1,484.44,0.972153,0.0453489,0.687943,2019,0.729078,1
BOSCHOORD,1,470.339,0.477374,0.128489,0.607143,2019,0.642857,2
BOSKOOP,0.928919,165.048,0.896859,0.0738736,0.994379,2019,0.66837,2
BOSSCHENHOOFD,1,281.018,0.50784,0.0790439,0.628011,2019,0.834969,1
BOTLEK ROTTERDAM,1,570.622,0.890513,0.0143909,0.255102,2019,0.612245,2
BOURTANGE,1,281.782,0.393487,0.122219,0.540616,2019,0.29972,3
BOVEN-LEEUWEN,0.804669,289.503,0.660962,0.16011,1,2019,0.359768,3
BOVENKARSPEL,0.929909,194.734,0.810527,0.17531,1,2019,0.751471,1
BOVENSMILDE,1,190.51,0.416712,0.283564,0.591353,2019,0.449791,2
BOXMEER,1,204.21,0.309385,0.0764893,0.631453,2019,0.234793,3
BOXTEL,1,204.818,0.476938,0.130762,0.672806,2019,0.817463,1
BRAAMT,0.892663,182.469,0.831429,0.17945,1,2019,0.805175,1
BRAKEL,0.872714,307.899,0.851823,0.129722,1,2019,0.747784,1
BRANDWIJK,1,252.876,0.986193,0.0852473,0.639098,2019,0.793233,1
BRANTGUM,0.917355,185.55,0.531154,0.126723,1,2019,0.243243,3
BREDA,1,163.537,0.441673,0.0433708,0.700896,2019,0.791198,1
BREDEVOORT,0.915167,228.376,0.471221,0.11688,1,2019,0.141854,4
BREEDENBROEK,0.897243,412.816,0.888964,0.164605,1,2019,0.75419,1
BREEZAND,0.854167,314.729,0.839968,0.196863,1,2019,0.596669,2
BREUKELEN UT,1,174.875,0.884717,0.0545155,0.633599,2019,0.189036,4
BREUKELEVEEN,1,336.396,0.876949,0.0784096,0.669065,2019,0.194245,4
BRIELLE,1,127.624,0.972764,0.0692298,0.850622,2019,0.80278,1
BRILTIL,1,350.853,0.476655,0.245991,0.694268,2019,0.872611,1
BRITSUM,0.952273,154.85,0.859554,0.196225,1,2019,0.821002,1
BRITSWERT,0.833333,553.975,0.716375,0.211805,1,2019,0.625,2
BROEK FR,0.882759,630.508,0.882962,0.215434,1,2019,0.71875,1
BROEK IN WATERLAND,0.908957,243.599,0.578223,0.122263,1,2019,0.313409,3
BROEK OP LANGEDIJK,0.895826,198.799,0.754029,0.164082,1,2019,0.726798,1
BROEKHUIZEN DR,1,1081.15,0.472208,0.052007,0.609756,2019,0.658537,2
BROEKHUIZEN LB,1,271.089,0.535672,0.170157,0.519553,2019,0.583799,2
BROEKHUIZENVORST,1,265.056,0.527984,0.155934,0.621849,2019,0.57563,2
BROEKLAND OV,1,433.055,0.46657,0.269397,0.652268,2019,0.885529,1
BROEKSTERWALD,0.912109,202.619,0.472308,0.124476,1,2019,0.171306,4
BRONKHORST,0.863014,553.476,0.906743,0.17033,1,2019,0.698413,2
BRONNEGER,1,355.147,0.410697,0.241804,0.642857,2019,0.214286,3
BRONNEGERVEEN,1,427.348,0.438695,0.106329,0.666667,2019,0.305556,3
BRUCHEM,0.845209,313.022,0.812138,0.192193,1,2019,0.718023,1
BRUCHT,1,470.447,0.463096,0.124864,0.714286,2019,0.690476,2
BRUCHTERVELD,1,314.009,0.454024,0.138911,0.589499,2019,0.431981,2
BRUINEHAAR,1,629.335,0.472292,0.133356,0.516667,2019,0.283333,3
BRUMMEN,0.897169,220.203,0.538562,0.112339,1,2019,0.205817,3
BRUNSSUM,1,163.031,0.530043,0.119173,0.577558,2019,0.807187,1
BRUNTINGE,1,801.276,0.459771,0.0937452,0.575758,2019,0.818182,1
BUCHTEN,1,177.495,0.553754,0.136374,0.480122,2019,0.850153,1
BUDEL,1,238.967,0.500757,0.0916791,0.640892,2019,0.838526,1
BUDEL-DORPLEIN,1,236.276,0.521457,0.153971,0.640823,2019,0.856013,1
BUDEL-SCHOOT,1,217.092,0.537438,0.125991,0.595876,2019,0.872165,1
BUGGENUM,1,242.131,0.521372,0.0770688,0.492135,2019,0.28764,3
BUINEN,1,297.883,0.371074,0.170003,0.567335,2019,0.272206,3
BUINERVEEN,1,199.19,0.433629,0.168152,0.630435,2019,0.282609,3
BUITENKAAG,0.923077,387.881,0.774454,0.0681711,1,2019,0.428571,2
BUITENPOST,0.895467,180.349,0.496133,0.148361,1,2019,0.24405,3
BUNDE,1,195.614,0.542659,0.174038,0.581738,2019,0.882775,1
BUNNE,1,882.934,0.50537,0.239167,0.619565,2019,0.663043,2
BUNNIK,1,204.627,0.945328,0.126298,0.627498,2019,0.71169,1
BUNSCHOTEN-SPAKENBURG,1,232.133,0.967027,0.0867437,0.635074,2019,0.823235,1
BURDAARD,0.858844,192.483,0.502721,0.128585,1,2019,0.251485,3
BUREN FR,0.845212,179.066,0.500767,0.118716,1,2019,0.229249,3
BUREN GLD,0.883657,271.529,0.576229,0.083448,1,2019,0.216301,3
BURGERBRUG,0.878939,285.742,0.765882,0.13685,1,2019,0.592453,2
BURGERVEEN,0.895604,466.215,0.552206,0.0894399,1,2019,0.306748,3
BURGUM,0.918422,164.275,0.489753,0.125963,1,2019,0.253654,3
BURGWERD,0.922156,311.87,0.767589,0.176842,1,2019,0.292208,3
BURUM,0.893471,194.973,0.60561,0.133518,1,2019,0.196154,4
BUSSUM,0.92607,220.004,0.571712,0.0395105,1,2019,0.335867,3
BUURMALSEN,0.91002,302.802,0.636562,0.145456,1,2019,0.168539,4
CADIER EN KEER,1,210.968,0.483971,0.163303,0.517699,2019,0.306574,3
CALLANTSOOG,0.898646,147.745,0.70874,0.128105,1,2019,0.431963,2
CAPELLE AAN DEN IJSSEL,1,122.684,0.982247,0.0333616,0.86511,2019,0.851106,1
CASTELRE,1,191.596,0.509105,0.138577,0.469136,2019,0.777778,1
CASTENRAY,1,481.875,0.543752,0.131301,0.576177,2019,0.418283,2
CASTEREN,1,259.132,0.453747,0.152342,0.671395,2019,0.567376,2
CASTRICUM,0.927963,181.42,0.530605,0.124384,1,2019,0.254565,3
CHAAM,1,277.94,0.43908,0.0934125,0.719836,2019,0.313395,3
COEVORDEN,1,220.984,0.442995,0.197793,0.711583,2019,0.909527,1
COLLENDOORN,1,393.221,0.464623,0.125338,0.634146,2019,0.45122,2
COLMSCHATE,1,213.112,0.427784,0.122157,0.686792,2019,0.9,1
CORNWERD,0.939394,549.419,0.708473,0.0635353,1,2019,0.209677,3
