city,active_conn_perc,consume_per_conn,lowtarif_perc,product_perc,p_type_conn_perc,years,smartmeter_perc,true_label
ADUARD,1,239.852,0.36621,0.131997,0.532869,2018,0.222112,3
AERDENHOUT,0.899568,376.241,0.754225,0.0671918,0.679487,2018,0.396902,3
AERDT,0.92093,221.5,0.652097,0.0569607,0.616162,2018,0.20202,3
AFFERDEN GLD,0.890323,314.239,0.512526,0.0619906,0.595652,2018,0.131884,4
AFFERDEN LB,1,282.851,0.532857,0.110409,0.577387,2018,0.839737,1
AGELO,1,1116.72,0.462207,0.108386,0.739394,2018,0.381818,3
AKERSLOOT,0.907819,202.525,0.482243,0.0874707,0.613327,2018,0.163191,4
AKKRUM,0.860753,210.834,0.469196,0.141811,0.582761,2018,0.153654,4
AKMARIJP,0.826923,405.023,0.675115,0.180847,0.511628,2018,0.116279,4
ALBERGEN,1,391.988,0.437002,0.092697,0.693077,2018,0.251538,3
ALBLASSERDAM,0.972958,150.78,0.967394,0.0424351,0.801987,2018,0.722737,1
ALDE LEIE,0.9,267.259,0.502166,0.0543832,0.472222,2018,0.12037,4
ALDEBOARN,0.853199,263.063,0.565152,0.117774,0.567647,2018,0.147059,4
ALDTSJERK,0.910035,194.863,0.400509,0.119275,0.589354,2018,0.110266,4
ALEM,0.854785,242.876,0.771947,0.0893191,0.467181,2018,0.656371,2
ALKMAAR,0.919163,170.393,0.602023,0.0505811,0.654215,2018,0.435421,2
ALLINGAWIER,0.72973,438.815,0.862156,0.511606,0.481481,2018,0.259259,3
ALMELO,1,778.438,0.279926,0.0300305,0.557471,2018,0.275862,3
ALMEN,0.825,277.497,0.605133,0.177042,0.552189,2018,0.188552,4
ALMERE,0.923356,201.463,0.80872,0.0870283,0.737706,2018,0.774876,1
ALMKERK,1,260.686,0.403617,0.115531,0.633714,2018,0.304183,3
ALPHEN AAN DEN RIJN,0.928419,173.34,0.884277,0.0524947,0.728289,2018,0.182124,4
ALPHEN AD RIJN,0.916667,188.182,1,0.0417,0.5,2018,0,5
ALPHEN GLD,0.908982,312.348,0.625472,0.123649,0.55863,2018,0.212121,3
ALPHEN NB,1,322.864,0.450024,0.076478,0.660377,2018,0.287264,3
ALTEVEER GEM DE WOLDEN,1,272.075,0.387115,0.163737,0.669872,2018,0.272436,3
ALTEVEER GEM HOOGEVEEN,1,876.785,0.4507,0.1818,0.636364,2018,0.0909091,5
ALTEVEER GEM NOORDENVELD,1,224.526,0.410533,0.094316,0.57971,2018,0.231884,3
ALTEVEER GN,1,229.826,0.376791,0.110625,0.590361,2018,0.187608,4
ALTFORST,0.864151,379.983,0.56361,0.103949,0.558952,2018,0.157205,4
AMBT DELDEN,1,780.537,0.456813,0.115729,0.645022,2018,0.321789,3
AMEIDE,0.961131,206.486,0.941995,0.071881,0.717647,2018,0.263971,3
AMEN,1,531.719,0.460346,0.122536,0.694915,2018,0.220339,3
AMERICA,1,382.309,0.539653,0.163343,0.626106,2018,0.84292,1
AMERONGEN,0.973133,234.431,0.944986,0.0607172,0.574503,2018,0.757613,1
AMERSFOORT,0.954021,161.644,0.941345,0.0566299,0.731587,2018,0.72698,1
AMMERSTOL,0.965286,194.758,0.922535,0.0501807,0.657773,2018,0.294664,3
AMMERZODEN,0.926659,305.338,0.814246,0.127718,0.568467,2018,0.658291,2
AMSTELHOEK,0.96334,241.15,0.90139,0.0551203,0.610994,2018,0.107822,4
AMSTELVEEN,0.931696,166.55,0.436858,0.043281,0.70307,2018,0.195675,4
AMSTENRADE,1,213.744,0.531271,0.129746,0.573494,2018,0.783133,1
AMSTERDAM,0.882959,122.063,0.507244,0.0155984,0.677948,2018,0.457972,2
AMSTERDAM ZUID00ST,0.12,213.667,0.04,0,0.666667,2018,0,5
AMSTERDAM ZUIDOOST,0.685027,134.858,0.538931,0.0290886,0.72686,2018,0.554161,2
AMSTERDAM-DUIVENDRECHT,0.838188,265.687,0.436561,0.019517,0.687259,2018,0.621622,2
AMSTEVEEN,0.888889,106.083,0.7037,0,0.5,2018,0.625,2
ANDEL,1,270.791,0.394392,0.0623971,0.64884,2018,0.214934,3
ANDELST,0.884106,356.414,0.550098,0.0671018,0.55181,2018,0.202247,3
ANDEREN,1,377.911,0.446736,0.168699,0.640625,2018,0.234375,3
ANDIJK,0.881502,208.766,0.64199,0.109442,0.627807,2018,0.325849,3
ANE,1,558.067,0.468073,0.17422,0.56,2018,0.815,1
ANERVEEN,1,571.495,0.486218,0.0976043,0.649123,2018,0.824561,1
ANGEREN,0.932794,240.824,0.559113,0.0857029,0.628472,2018,0.159722,4
ANGERLO,0.915094,332.655,0.599668,0.0737892,0.584192,2018,0.195876,4
ANJUM,0.925197,170.384,0.470271,0.0776378,0.682979,2018,0.134043,4
ANKEVEEN,0.889515,222.193,0.474537,0.0702928,0.580482,2018,0.188847,4
ANLOO,1,330.882,0.399324,0.126205,0.634731,2018,0.263473,3
ANNA PAULOWNA,0.901565,210.612,0.837806,0.125085,0.589319,2018,0.683504,2
ANNEN,1,235.565,0.425808,0.159129,0.610308,2018,0.479573,2
ANNERVEENSCHEKANAAL,1,175.413,0.416012,0.147283,0.505495,2018,0.302198,3
ANSEN,1,474.317,0.479293,0.151718,0.538961,2018,0.811688,1
APELDOORN,0.909944,199.975,0.7998,0.0744099,0.687343,2018,0.746413,1
APPELSCHA,0.910536,191.855,0.576494,0.136421,0.608607,2018,0.218027,3
APPELTERN,0.883028,229.613,0.54646,0.140295,0.550649,2018,0.220779,3
APPINGEDAM,1,176.948,0.387589,0.171235,0.595641,2018,0.60922,2
ARCEN,1,227.167,0.525174,0.122001,0.62111,2018,0.35724,3
ARKEL,0.93675,219.229,0.916643,0.0731782,0.746799,2018,0.301513,3
ARNHEM,0.910785,180.432,0.63742,0.0442566,0.692728,2018,0.293179,3
ARRIEN,1,360.063,0.466692,0.167197,0.644809,2018,0.224044,3
ARUM,0.906582,267.379,0.540603,0.148749,0.632319,2018,0.159251,4
ASCH,0.913793,235.409,0.692898,0.115395,0.597484,2018,0.150943,4
ASPEREN,0.95866,209.319,0.931023,0.087994,0.735316,2018,0.287732,3
ASSEN,1,183.369,0.356728,0.106784,0.619328,2018,0.372917,3
ASSENDELFT,0.925385,180.209,0.411087,0.097556,0.743526,2018,0.145267,4
ASTEN,1,271.29,0.316561,0.0679614,0.657904,2018,0.215636,3
AUGSBUURT,0.763158,272.966,0.4474,0.2105,0.655172,2018,0.103448,4
AUGUSTINUSGA,0.884244,238.255,0.538749,0.0714567,0.534545,2018,0.178182,4
AUSTERLITZ,0.966521,249.637,0.951699,0.110404,0.548193,2018,0.728916,1
AVENHORN,0.910873,191.251,0.859194,0.14085,0.6197,2018,0.768428,1
AZEWIJN,0.869969,401.324,0.850232,0.11398,0.587189,2018,0.580071,2
Afferden,0.631579,314.083,0.1579,0.0526,0.333333,2018,0,5
BAAIDUINEN,0.875,348.125,0.443922,0.216274,0.625,2018,0.178571,4
BAAIUM,0.903614,385.227,0.875116,0.181721,0.573333,2018,0.653333,2
BAAK,0.873823,382.364,0.875983,0.15801,0.605603,2018,0.715517,1
BAAMBRUGGE,0.911302,317.776,0.857723,0.131132,0.605965,2018,0.259027,3
BAARD,0.867647,216.347,0.866131,0.304007,0.567797,2018,0.610169,2
BAARLE-NASSAU,1,248.461,0.429416,0.0413523,0.631782,2018,0.311075,3
BAARLO LB,1,239.544,0.518207,0.109059,0.586919,2018,0.910108,1
BAARLO OV,1,2222.14,1,0.1429,0.5,2018,0.714286,1
BAARN,0.964805,198.53,0.817698,0.0791942,0.615259,2018,0.2354,3
BAARS,1,382.891,0.474486,0.095533,0.65,2018,0.283333,3
BABBERICH,0.915521,287.297,0.634529,0.0720192,0.68133,2018,0.211373,3
BABYLONIENBROEK,1,477.678,0.470008,0.0560117,0.645963,2018,0.273292,3
BAD NIEUWESCHANS,1,200.403,0.291615,0.0714585,0.50953,2018,0.138501,4
BADHOEVEDORP,0.944974,207.054,0.538241,0.0621437,0.647312,2018,0.218031,3
BAEXEM,1,305.145,0.510691,0.139482,0.556974,2018,0.321787,3
BAFLO,1,169.51,0.358932,0.23506,0.532805,2018,0.271493,3
BAKEL,1,330.988,0.413333,0.0769376,0.65109,2018,0.219404,3
BAKHUIZEN,0.89769,255.164,0.435246,0.111168,0.597426,2018,0.163603,4
BAKKEVEEN,0.929825,210.749,0.590385,0.144861,0.616745,2018,0.186321,4
BALGOIJ,0.906627,384.482,0.59121,0.0941324,0.611296,2018,0.20598,3
BALGOY,0.952381,228.4,0.4762,0.0952,0.4,2018,0.2,4
BALINGE,1,373.754,0.448794,0.262461,0.697674,2018,0.232558,3
BALK,0.92459,178.24,0.511056,0.0751558,0.634245,2018,0.204154,3
BALKBRUG,1,332.636,0.455039,0.105945,0.644498,2018,0.822249,1
BALLOO,1,436.106,0.419575,0.261553,0.676056,2018,0.267606,3
BALLUM,0.860254,229.093,0.402216,0.116907,0.554852,2018,0.14557,4
BANEHEIDE,1,202.45,0.5241,0.1818,0.545455,2018,0.545455,2
BANHOLT,1,212.317,0.531437,0.112195,0.527363,2018,0.437811,2
BANT,0.958882,458.724,0.920835,0.120679,0.584906,2018,0.622642,2
BANTEGA,0.888545,323.721,0.875845,0.138816,0.505226,2018,0.773519,1
BARCHEM,0.881643,321.937,0.590489,0.0871227,0.652055,2018,0.153425,4
BARENDRECHT,0.968984,154.963,0.959423,0.0493754,0.817747,2018,0.73857,1
BARGER-COMPASCUUM,1,219.879,0.479423,0.0678891,0.56917,2018,0.869565,1
BARNEVELD,0.878316,244.334,0.486066,0.0641645,0.693887,2018,0.240141,3
BARSINGERHORN,0.886161,241.884,0.839381,0.114351,0.644836,2018,0.632242,2
BASSE,1,567.36,0.533598,0.0720715,0.612903,2018,0.139785,4
BATENBURG,0.942363,303.382,0.639527,0.0862582,0.556575,2018,0.183486,4
BATHMEN,1,320.767,0.415198,0.117654,0.702254,2018,0.246278,3
BAVEL,1,251.211,0.510125,0.0778947,0.749778,2018,0.891491,1
BAVEL AC,1,397.84,0.5506,0,0.8125,2018,0.25,3
BEARS FR,0.894118,214.553,0.938055,0.195193,0.592105,2018,0.671053,2
BEDUM,1,213.862,0.401286,0.266365,0.559091,2018,0.457754,2
BEEGDEN,1,248.364,0.511423,0.107324,0.576687,2018,0.272393,3
BEEK EN DONK,1,224.836,0.337169,0.0683088,0.651163,2018,0.270899,3
BEEK GEM MONTFERLAND,0.88577,358.87,0.628919,0.104484,0.587978,2018,0.196721,4
BEEK LB,1,192.507,0.518123,0.117708,0.575036,2018,0.718996,1
BEEK-UBBERGEN,0.919932,213.612,0.40643,0.0510828,0.598148,2018,0.117284,4
BEEKBERGEN,0.896251,300.023,0.763086,0.0739469,0.620057,2018,0.669914,2
BEEMTE BROEKLAND,0.845103,573.453,0.797733,0.129901,0.576819,2018,0.536388,2
BEERS NB,1,361.926,0.531937,0.109869,0.629076,2018,0.84375,1
BEERTA,1,232.323,0.350194,0.073056,0.546381,2018,0.176351,4
BEERZE,1,283.693,0.476013,0.107672,0.576923,2018,0.182692,4
BEERZERVELD,1,312.164,0.429223,0.152287,0.559055,2018,0.333333,3
BEESD,0.927338,289.072,0.715692,0.047093,0.602441,2018,0.156069,4
BEESEL,1,227.942,0.540524,0.12029,0.51819,2018,0.711624,1
BEETS NH,0.879365,209.935,0.587405,0.135394,0.68231,2018,0.191336,4
BEETSTERZWAAG,0.883969,198.414,0.48599,0.0919002,0.642359,2018,0.152188,4
BEILEN,1,260.173,0.385254,0.167571,0.615742,2018,0.45328,2
BEINSDORP,0.922222,278.002,0.575848,0.0659952,0.546988,2018,0.173494,4
BELFELD,1,216.152,0.519075,0.106917,0.630849,2018,0.774782,1
BELLINGWOLDE,1,248.041,0.368073,0.0761439,0.55023,2018,0.193697,4
BELT-SCHUTSLOOT,1,204.941,0.436328,0.0610726,0.552941,2018,0.286275,3
BELTRUM,0.882954,540.44,0.712703,0.137434,0.587189,2018,0.197509,4
BEMELEN,1,265.335,0.550205,0.165489,0.545082,2018,0.315574,3
BEMMEL,0.921756,208.483,0.553335,0.103263,0.647974,2018,0.188208,4
BENEDEN-LEEUWEN,0.907109,253.277,0.575674,0.0976046,0.594995,2018,0.273625,3
BENNEBROEK,0.918623,215.424,0.612749,0.0554823,0.632453,2018,0.28322,3
BENNEKOM,0.905958,215.314,0.544826,0.111636,0.623903,2018,0.260126,3
BENNEVELD,1,577.24,0.461121,0.143671,0.690141,2018,0.267606,3
BENNINGBROEK,0.873973,358.097,0.792604,0.158326,0.589342,2018,0.589342,2
BENSCHOP,0.958968,253.884,0.90009,0.0980577,0.639061,2018,0.222912,3
BENTELO,1,468.602,0.424641,0.0828354,0.610052,2018,0.270364,3
BENTHUIZEN,0.923214,207.386,0.912145,0.100453,0.584784,2018,0.764668,1
BENTVELD,0.950178,288.556,0.605425,0.041886,0.71161,2018,0.0973783,5
BERG EN DAL,0.935484,210.149,0.680931,0.0659283,0.679467,2018,0.262539,3
BERG EN TERBLIJT,1,235.716,0.494545,0.131976,0.524138,2018,0.277454,3
BERGAMBACHT,0.829171,318.098,0.941762,0.0491207,0.723795,2018,0.380422,3
BERGEIJK,1,274.807,0.464118,0.0723977,0.632839,2018,0.700426,1
BERGEN AAN ZEE,0.881391,303.255,0.525659,0.0463461,0.686775,2018,0.0928074,5
BERGEN LB,1,233.398,0.499028,0.0953097,0.597758,2018,0.266086,3
BERGEN NH,0.906259,222.365,0.5222,0.0767565,0.627936,2018,0.181832,4
BERGEN OP ZOOM,1,178.117,0.489222,0.0808155,0.68002,2018,0.846537,1
BERGENTHEIM,1,256.052,0.468314,0.148266,0.661069,2018,0.776336,1
BERGHAREN,0.905549,259.147,0.610064,0.142595,0.53455,2018,0.199478,4
BERGHEM,1,208.09,0.335508,0.0814342,0.723475,2018,0.481548,2
BERGSCHENHOEK,0.957217,198.446,0.969264,0.0553571,0.820208,2018,0.763231,1
BERINGE,1,395.044,0.500234,0.102393,0.602578,2018,0.868958,1
BERKEL EN RODENRIJS,0.953183,170.15,0.979294,0.066654,0.804934,2018,0.366863,3
BERKEL-ENSCHOT,1,221.016,0.510627,0.0740585,0.696092,2018,0.888236,1
BERKENWOUDE,0.905882,272.277,0.961952,0.0843066,0.675325,2018,0.253968,3
BERKHOUT,0.869912,234.139,0.63778,0.158008,0.608257,2018,0.233028,3
BERLICUM NB,1,254.308,0.32968,0.0925778,0.661613,2018,0.243321,3
BERLTSUM,0.902789,203.238,0.432528,0.104815,0.60459,2018,0.174757,4
BERN,0.787234,422.243,0.7872,0.0851,0.567568,2018,0.486486,2
BEST,1,218.869,0.276832,0.0734938,0.714451,2018,0.217726,3
BEUGEN,1,343.151,0.394681,0.104457,0.661061,2018,0.305304,3
BEUNINGEN GLD,0.921402,197.644,0.546087,0.0990683,0.673176,2018,0.24075,3
BEUNINGEN OV,1,687.621,0.467033,0.160047,0.643312,2018,0.299363,3
BEUSICHEM,0.904011,298.671,0.624052,0.10644,0.605091,2018,0.149818,4
BEUTENAKEN,1,243.903,0.601018,0.0467987,0.487179,2018,0.794872,1
BEVERWIJK,0.888043,167.004,0.397217,0.0515788,0.694396,2018,0.197737,4
BIDDINGHUIZEN,0.852444,352.389,0.686193,0.158095,0.641062,2018,0.218407,3
BIERUM,1,242.187,0.482241,0.27967,0.482877,2018,0.739726,1
BIEST-HOUTAKKER,1,452.949,0.479172,0.0935185,0.705882,2018,0.601604,2
BIEZENMORTEL,1,477.543,0.539952,0.116021,0.689956,2018,0.89083,1
BILTHOVEN,0.960807,221.49,0.911926,0.0485331,0.656963,2018,0.200037,3
BINGELRADE,1,194.226,0.554883,0.126179,0.455729,2018,0.8125,1
BITGUM,0.871658,222.107,0.437243,0.0933342,0.582822,2018,0.122699,4
BITGUMMOLE,0.919101,186.428,0.52418,0.145178,0.559902,2018,0.193154,4
BLADEL,1,245.793,0.447549,0.0757267,0.609595,2018,0.712779,1
BLANKENHAM,0.953846,507.07,0.89943,0.0467225,0.575269,2018,0.698925,2
BLARICUM,0.872212,351.328,0.634483,0.0308158,0.643338,2018,0.352432,3
BLAUWESTAD,1,331.461,0.393804,0.200528,0.778378,2018,0.297297,3
BLAUWHUIS,0.910156,234.734,0.62793,0.120166,0.562232,2018,0.39485,3
BLEISWIJK,0.93795,262.493,0.955899,0.0713888,0.770833,2018,0.345577,3
BLESDIJKE,0.915556,319.863,0.666269,0.193659,0.645631,2018,0.237864,3
BLESKENSGRAAF CA,0.942422,200.159,0.949991,0.101118,0.714286,2018,0.25876,3
BLESSUM,0.866667,394.103,0.544002,0.347125,0.538462,2018,0.179487,4
BLIJE,0.888889,277.406,0.62338,0.179,0.578125,2018,0.117188,4
BLIJHAM,1,222.894,0.368975,0.0771175,0.532573,2018,0.155537,4
BLITTERSWIJCK,1,287.168,0.525648,0.126721,0.58,2018,0.38,3
BLOEMENDAAL,0.909757,283.866,0.559162,0.0419687,0.664412,2018,0.154267,4
BLOKKER,0.932107,165.412,0.563789,0.105376,0.638341,2018,0.223571,3
BLOKZIJL,0.998501,344.566,0.436804,0.0503527,0.644144,2018,0.184685,4
BOAZUM,0.943182,161.91,0.823673,0.0887746,0.548193,2018,0.668675,2
BOCHOLTZ,1,190.306,0.532001,0.14387,0.561175,2018,0.799755,1
BODEGRAVEN,0.927508,227.319,0.936803,0.0558522,0.743329,2018,0.332586,3
BOEKEL,1,310.814,0.38623,0.0891459,0.651334,2018,0.205849,3
BOELENSLAAN,0.89661,199.374,0.497615,0.0938017,0.557656,2018,0.166352,4
BOER,0.935484,241.69,0.7742,0.0968,0.448276,2018,0.344828,3
BOERAKKER,1,251.178,0.380782,0.153575,0.598425,2018,0.208661,3
BOESINGHELIEDE,0.758974,512.649,0.556869,0.00927288,0.675676,2018,0.209459,3
BOIJL,0.90364,340.448,0.604401,0.110059,0.613744,2018,0.163507,4
BOKSUM,0.900943,294.377,0.524842,0.150213,0.539267,2018,0.188482,4
BOLSWARD,0.895092,198.438,0.466719,0.0781589,0.651855,2018,0.196902,4
BONTEBOK,0.889796,171.106,0.595764,0.177871,0.623853,2018,0.201835,3
BOORNBERGUM,0.868286,183.508,0.460402,0.148375,0.637703,2018,0.222386,3
BOORNZWAAG,0.901709,112.986,0.646253,0.101573,0.516588,2018,0.49763,2
BORCULO,0.858405,229.385,0.507015,0.0982513,0.612239,2018,0.17886,4
BORGER,1,231.696,0.394805,0.146038,0.586821,2018,0.387355,3
BORGERCOMPAGNIE,1,289.602,0.438021,0.173101,0.541237,2018,0.247423,3
BORGSWEER,1,287.973,0.358927,0.219824,0.505747,2018,0.287356,3
BORN,1,207.36,0.50183,0.10365,0.624814,2018,0.846498,1
BORNE,1,203.85,0.35919,0.087952,0.781078,2018,0.235363,3
BORNERBROEK,1,452.328,0.417617,0.0839124,0.565891,2018,0.295866,3
BORNWIRD,0.824324,209.885,0.571355,0.106739,0.590164,2018,0.409836,2
BOSCH EN DUIN,0.926121,511.265,0.958274,0.0378035,0.665242,2018,0.645299,2
BOSCHOORD,1,476.481,0.422874,0.0674071,0.607143,2018,0.392857,3
BOSKOOP,0.921401,168.267,0.87466,0.05358,0.661367,2018,0.376632,3
BOSSCHENHOOFD,1,292.269,0.352861,0.0536253,0.660274,2018,0.261187,3
BOTLEK ROTTERDAM,0.534759,756.82,0.723917,0,0.22,2018,0.32,3
BOURTANGE,1,286.88,0.385207,0.111492,0.536517,2018,0.275281,3
BOVEN-LEEUWEN,0.808176,308.068,0.630638,0.0936023,0.562257,2018,0.30642,3
BOVENKARSPEL,0.930816,197.757,0.526444,0.141206,0.615908,2018,0.187401,4
BOVENSMILDE,1,194.855,0.407472,0.227964,0.592798,2018,0.421745,2
BOXMEER,1,210.014,0.290948,0.0548122,0.642612,2018,0.187113,4
BOXTEL,1,208.475,0.457311,0.104411,0.695724,2018,0.710353,1
BRAAMT,0.909091,173.185,0.544995,0.11596,0.713846,2018,0.429231,2
BRAKEL,0.876683,315.812,0.602699,0.0781561,0.58367,2018,0.185934,4
BRANDWIJK,0.947559,261.494,0.957919,0.0640901,0.645038,2018,0.21374,3
BRANTGUM,0.915966,188.119,0.501526,0.105247,0.486239,2018,0.183486,4
BREDA,1,166.907,0.43045,0.0311644,0.710848,2018,0.752364,1
BREDEVOORT,0.919376,225.219,0.459639,0.0869115,0.615276,2018,0.115983,4
BREEDENBROEK,0.888889,424.645,0.862197,0.131561,0.647727,2018,0.724432,1
BREEZAND,0.852325,323.542,0.838584,0.151499,0.645084,2018,0.573141,2
BREUKELEN UT,0.955136,188.821,0.874346,0.0388225,0.629348,2018,0.160516,4
BREUKELEVEEN,0.884615,375.341,0.850853,0.0618947,0.630435,2018,0.152174,4
BRIELLE,0.966956,135.131,0.933759,0.0508385,0.848873,2018,0.293269,3
BRILTIL,1,354.684,0.429604,0.14004,0.698718,2018,0.314103,3
BRITSUM,0.945455,163.964,0.520545,0.118049,0.548077,2018,0.252404,3
BRITSWERT,0.833333,553.05,0.66122,0.140004,0.475,2018,0.4,3
BROEK FR,0.888889,672.07,0.876066,0.192423,0.585938,2018,0.640625,2
BROEK IN WATERLAND,0.91157,257.483,0.577838,0.115756,0.700081,2018,0.244139,3
BROEK OP LANGEDIJK,0.891636,207.781,0.752025,0.138191,0.654007,2018,0.710216,1
BROEKHUIZEN DR,1,1013.76,0.458672,0.0461697,0.609756,2018,0.560976,2
BROEKHUIZEN LB,1,263.554,0.513938,0.146229,0.515235,2018,0.385042,3
BROEKHUIZENVORST,1,260.353,0.509252,0.11661,0.609603,2018,0.321503,3
BROEKLAND OV,1,446.661,0.464665,0.213949,0.654428,2018,0.88121,1
BROEKSTERWALD,0.913725,210.775,0.428074,0.101917,0.641631,2018,0.103004,4
BRONKHORST,0.863014,543.111,0.907362,0.168248,0.539683,2018,0.714286,1
BRONNEGER,1,360.573,0.414687,0.189906,0.642857,2018,0.214286,3
BRONNEGERVEEN,1,424.099,0.431378,0.0727674,0.666667,2018,0.25,3
BRUCHEM,0.848823,328.196,0.612057,0.157529,0.534307,2018,0.256934,3
BRUCHT,1,460.546,0.464842,0.104012,0.714286,2018,0.690476,2
BRUCHTERVELD,1,313.289,0.441125,0.103391,0.600478,2018,0.385167,3
BRUINEHAAR,1,608.609,0.468813,0.128251,0.55,2018,0.266667,3
BRUMMEN,0.907008,225.786,0.520307,0.0799006,0.701585,2018,0.159733,4
BRUNSSUM,1,166.201,0.488296,0.0908841,0.599026,2018,0.406996,2
BRUNTINGE,1,766.954,0.456828,0.0392174,0.545455,2018,0.545455,2
BUCHTEN,1,182.795,0.494481,0.0943641,0.522936,2018,0.333333,3
BUDEL,1,241.277,0.311484,0.0656289,0.670232,2018,0.224397,3
BUDEL-DORPLEIN,1,233.588,0.504279,0.121964,0.63981,2018,0.824645,1
BUDEL-SCHOOT,1,216.124,0.324209,0.103874,0.629132,2018,0.260331,3
BUGGENUM,1,248.28,0.512825,0.0693393,0.494331,2018,0.260771,3
BUINEN,1,306.704,0.36894,0.127517,0.566092,2018,0.206897,3
BUINERVEEN,1,203.718,0.418641,0.141056,0.625,2018,0.244565,3
BUITENKAAG,0.918519,412.319,0.761866,0.0615017,0.669355,2018,0.366935,3
BUITENPOST,0.900613,182.623,0.44203,0.112609,0.631141,2018,0.15873,4
BUNDE,1,203.26,0.53137,0.136856,0.586991,2018,0.814844,1
BUNNE,1,946.59,0.503402,0.26419,0.634409,2018,0.505376,2
BUNNIK,0.97051,227.262,0.9399,0.105809,0.621999,2018,0.67244,2
BUNSCHOTEN-SPAKENBURG,0.938082,243.556,0.893807,0.064784,0.625694,2018,0.269571,3
BURDAARD,0.855172,201.278,0.460008,0.110302,0.574597,2018,0.1875,4
BUREN FR,0.86317,177.958,0.45564,0.113756,0.587847,2018,0.169089,4
BUREN GLD,0.885257,275.051,0.569953,0.067917,0.619796,2018,0.189317,4
BURGERBRUG,0.888889,293.012,0.770273,0.117613,0.623047,2018,0.521484,2
BURGERVEEN,0.895604,497.552,0.500048,0.0450843,0.668712,2018,0.257669,3
BURGUM,0.924724,166.992,0.434564,0.0817635,0.640207,2018,0.17315,4
BURGWERD,0.928144,330.923,0.757705,0.150026,0.625806,2018,0.232258,3
